##1006250		
Dear	dear	jj
envelope	envelope	nn1
.	.	y
A	a	at1
line	line	nn1
of	of	io
print	print	nn1
has	have	vhz
appeared	appear	vvn
in	in	ii
glowing	glowing	jj_vvg
dots	dot	nn2
of	of	io
ruby	ruby	nn1_jj@
light	light	nn1
.	.	y
It	it	pph1
scrolls	scroll	vvz
across	across	ii
the	the	at
envelope	envelope	nn1
again	again	rt
and	and	cc
again	again	rt
like	like	ii_vv0@
a	a	at1
marquee	marquee	nn1
.	.	y
What	what	ddq
does	do	vdz
it	it	pph1
read	read	vvi
?	?	y
You	you	ppy
guessed	guess	vvd
it	it	pph1
:	:	y
<p>	<p>	y
YOU	you	ppy
MAY	may	vm
ALREADY	already	rr
BE	be	vbi
A	a	at1@
WINNER	winner	nn1
!	!	y
!	!	y
<p>	<p>	y
"	"	y
This	this	dd1
is	be	vbz
your	your	appge
department	department	nn1
,	,	y
my	my	appge
love	love	nn1
,	,	y
"	"	y
I	i	ppis1
say	say	vv0
as	as	csa
I	i	ppis1
try	try	vv0
to	to	to
hand	hand	nn1_vv0%
it	it	pph1
to	to	ii
her	her	ppho1
.	.	y
She	she	pphs1
's	be	vbz
the	the	at
one	one	pn1
who	who	pnqs
fills	fill	vvz
in	in	ii_rp@
all	all	db
the	the	at
sweepstakes	sweepstake	nn2
thingies	thingy	nn2
.	.	y
I	i	ppis1
take	take	vv0
out	out	rp
the	the	at
garbage	garbage	nn1
.	.	y
Division	division	nn1
of	of	io
labor	labor	nn1
is	be	vbz
the	the	at
secret	secret	nn1_jj
to	to	ii
a	a	at1
successful	successful	jj
marriage	marriage	nn1
.	.	y
<p>	<p>	y
"	"	y
That	that	dd1
's	be	vbz
OK	ok	jj
,	,	y
"	"	y
she	she	pphs1
replies	reply	vvz
,	,	y
backing	back	vvg
away	away	rl
.	.	y
"	"	y
You	you	ppy
open	open	vv0
it	it	pph1
.	.	y
"	"	y
Her	her	appge
tone	tone	nn1
makes	make	vvz
it	it	pph1
pellucidly	pellucidly	rr
clear	clear	jj
that	that	cst
as	as	csa_ii@
Guy	guy	np1_nn1@
of	of	io
the	the	at
House	house	nn1
it	it	pph1
's	be	vbz
my	my	appge
job	job	nn1
to	to	to
deal	deal	vvi
with	with	iw
anti-gravitic	anti-gravitic	jj
holographic	holographic	jj
mail	mail	nn1
.	.	y
<p>	<p>	y
Usually	usually	rr
I	i	ppis1
just	just	rr
blow	blow	vv0
this	this	dd1
sort	sort	nn1_rr21@
of	of	io_rr22
stuff	stuff	nn1_vv0@
off	off	rp
,	,	y
sending	send	vvg
it	it	pph1
straight	straight	rr
to	to	ii
the	the	at
recycle	recycle	vv0
bin	bin	np
.	.	y
I	i	ppis1
figure	figure	vv0@
I	i	ppis1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
or	or	cc
get	get	vv0
smutched	smutched	vvn
by	by	ii
a	a	at1
plummeting	plummeting	jj
Chinese	chinese	jj
satellite	satellite	nn1
than	than	csn
to	to	to
win	win	vvi
a	a	at1
million	million	m
dollars	dollar	nnu2
.	.	y
Now	now	rt
if	if	cs
first	first	md
prize	prize	nn1
was	be	vbdz
three	three	mc
tons	ton	nnu2
of	of	io
steaming	steaming	jj_vvg
fresh	fresh	jj
manure	manure	nn1
directly	directly	rr
delivered	deliver	vvn_vvd
to	to	ii
your	your	appge
living	living	nn1
room	room	nn1
I	i	ppis1
'd	have	vm
probably	probably	rr
win	win	vvi
for	for	rr21
sure	sure	rr22
....	....	...
<p>	<p>	y
But	but	ccb
it	it	pph1
is	be	vbz
n't	n't	xx
every	every	at1
day	day	nnt1
you	you	ppy
get	get	vv0
levitating	levitate	vvg_jj@
junk	junk	nn1
mail	mail	nn1
.	.	y
<p>	<p>	y
"	"	y
What	what	ddq
the	the	at
hell	hell	nn1
.	.	y
"	"	y
I	i	ppis1
light	light	vv0@
a	a	at1
cigarette	cigarette	nn1
,	,	y
only	only	rr
a	a	at1
minor	minor	jj
stall	stall	nn1
tactic	tactic	nn1
,	,	y
then	then	rt
turn	turn	vv0
the	the	at
envelope	envelope	nn1
over	over	rp
.	.	y
On	on	ii
the	the	at
back	back	nn1
is	be	vbz
this	this	dd1
square	square	nn1
of	of	io
star-flecked	star-flecked	jj
blue-black	blue-black	jj
,	,	y
surrounded	surround	vvn
by	by	ii
animated	animated	jj
script	script	nn1
that	that	cst_dd1
reads	read	vvz
:	:	y
PRESS	press	vv0
HERE	here	rl
TO	to	to
OPEN	open	vvi
.	.	y
-	-	-
Great	great	jj
,	,	y
I	i	ppis1
think	think	vv0
,	,	y
mail	mail	vv0@_nn1
that	that	cst_dd1
opens	open	vvz
as	as	rg
easily	easily	rr
as	as	csa
an	a	at1
aspirin	aspirin	nn
bottle	bottle	nn1_vv0@
.	.	y
<p>	<p>	y
I	i	ppis1
take	take	vv0
a	a	at1
puff	puff	nn1
of	of	io
my	my	appge
smoke	smoke	nn1
then	then	rt
touch	touch	vv0
the	the	at
square	square	nn1_jj
.	.	y
The	the	at
envelope	envelope	nn1
lets	let	z'
out	out	rp
another	another	dd1
musical	musical	jj
tone	tone	nn1
,	,	y
then	then	rt
sort	sort	rr21@
of	of	rr22
moves	move	vvz
in	in	ii_rp@
my	my	appge
hand	hand	nn1
and	and	cc
swims	swim	vvz
before	before	ii_cs
my	my	appge
eyes	eye	nn2
.	.	y
The	the	at
next	next	md
thing	thing	nn1
I	i	ppis1
know	know	vv0
I	i	ppis1
'm	be	vbm
holding	hold	vvg
a	a	at1
letter	letter	nn1
sized	size	vvn_jj@_vvd@
sheet	sheet	nn1
of	of	io
amazing-excuse	amazing-excuse	jj_nn1
me	me	ppio1
,	,	y
I	i	ppis1
keep	keep	vv0
doing	do	vdg
that	that	dd1
,	,	y
astounding-blue	astounding-blue	nn1@_jj
whatever-it-is	whatever-it-is	vbz
.	.	y
Sue-Ryn	sue-ryn	np1
and	and	cc
I	i	ppis1
exchange	exchange	vv0@
a	a	at1
How	how	rrq
the	the	at
hell	hell	nn1
did	do	vdd
it	it	pph1
do	do	vdi
that	that	dd1
?	?	y
look	look	nn1
,	,	y
then	then	rt
we	we	ppis2
both	both	db2
begin	begin	vv0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
still	still	rr
using	use	vvg
me	me	ppio1
as	as	ii
a	a	at1
blast-shield	blast-shield	nn1_jj
.	.	y
<p>	<p>	y
"	"	y
CONGRATULATIONS	congratulation	nn2
LUCKY	lucky	jj
EARTH	earth	nn1
LING	ling	nn1
!	!	y
"	"	y
it	it	pph1
begins	begin	vvz
.	.	y
After	after	cs_ii
a	a	at1
lead	lead	nn1
like	like	ii
that	that	dd1
you	you	ppy
have	have	vh0
to	to	to
keep	keep	vvi
reading	reading	nn1_vvg
.	.	y
We	we	ppis2
did	do	vdd
,	,	y
anyway	anyway	rr
.	.	y
<p>	<p>	y
We	we	ppis2
are	be	vbr
the	the	at
Oronomno	oronomno	nn1_np1
,	,	y
and	and	cc
soon	soon	rr
we	we	ppis2
will	will	vm
be	be	vbi
visiting	visit	vvg
your	your	appge
lovely	lovely	jj
blue-green	blue-green	jj
planet	planet	nn1
!	!	y
We	we	ppis2
come	come	vv0
in	in	ii_rp@
peace	peace	nn1
,	,	y
hoping	hope	vvg
to	to	ii
institute	institute	nn1
mutually	mutually	rr
beneficial	beneficial	jj
diplomatic	diplomatic	jj
and	and	cc
trade	trade	nn1_vv0@
relations	relation	nn2
between	between	ii
your	your	appge
people	people	nn
and	and	cc
ours	ours	ppge
!	!	y
We	we	ppis2
are	be	vbr
a	a	at1
peaceful	peaceful	jj
,	,	y
funloving	funloving	vvg
people	people	nn
,	,	y
interested	interested	jj
in	in	ii
and	and	cc
most	most	rgt_dat_rrt@
excited	excited	jj_vvn@
by	by	ii
your	your	appge
various	various	jj
arts	art	nn2
and	and	cc
social	social	jj
inventions	invention	nn2
!	!	y
For	for	if
access	access	nn1
to	to	ii
these	these	dd2
great	great	jj
cultural	cultural	jj
treasures	treasure	nn2
of	of	io
yours	yours	ppge
we	we	ppis2
will	will	vm
offer	offer	vvi
various	various	jj
extremely	extremely	rr
useful	useful	jj
technologies	technology	nn2
!	!	y
You	you	ppy
will	will	vm
be	be	vbi
so	so	rg
glad	glad	jj
you	you	ppy
met	meet	vvd
us	us	ppio2
!	!	y
We	we	ppis2
promise	promise	vv0
!	!	y
!	!	y
!	!	y
<p>	<p>	y
By	by	rt21
now	now	rt22
you	you	ppy
are	be	vbr
most	most	rgt
certainly	certainly	rr
thinking	think	vvg
,	,	y
This	this	dd1
sounds	sound	vvz
good	good	jj
,	,	y
but	but	ccb
what	what	ddq
has	have	vhz
it	it	pph1
got	get	vvn
to	to	to
do	do	vdi
with	with	iw
ME	me	ppio1
?	?	y
?	?	y
?	?	y
You	you	ppy
are	be	vbr
,	,	y
after	after	ii
all	all	db
,	,	y
an	a	at1
ordinary	ordinary	jj
human	human	nn1
reading	read	vvg
a	a	at1
piece	piece	nn1
of	of	io
unsolicited	unsolicited	jj
(	(	y
and	and	cc
no	no	rr21
doubt	doubt	rr22
perplexing	perplexing	jj_vvg@
)	)	y
piece	piece	nn1
of	of	io
mail	mail	nn1
.	.	y
Not	not	xx
an	a	at1
astronaut	astronaut	nn1
or	or	cc
diplomat	diplomat	nn1
.	.	y
<p>	<p>	y
Do	do	vd0
n't	n't	xx
worry	worry	vvi
!	!	y
!	!	y
We	we	ppis2
want	want	vv0
to	to	to
make	make	vvi
unobtrusive	unobtrusive	jj
,	,	y
non-threatening	non-threatening	jj_nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
!	!	y
!	!	y
Study	study	nn1
of	of	io
your	your	appge
folkways	folkways	nn2
has	have	vhz
shown	show	vvn
us	us	ppio2
that	that	cst
this	this	dd1
is	be	vbz
a	a	at1
preferred	preferred	jj
method	method	nn1
of	of	io
locating	locate	vvg
and	and	cc
establishing	establish	vvg
contact	contact	nn1
with	with	iw
individuals	individual	nn2
who	who	pnqs
would	would	vm
be	be	vbi
interested	interested	jj
in	in	ii
what	what	ddq
the	the	at
contactor	contactor	nn1
has	have	vhz
to	to	to
offer	offer	vvi
,	,	y
of	of	io
advertising	advertising	nn1_vvg@
goods	good	nn2
and	and	cc
or	or	cc
services	service	nn2
,	,	y
and	and	cc
of	of	io
stimulating	stimulating	jj
interest	interest	nn1
in	in	ii
a	a	at1
Special	special	jj
One	one	mc1
Time	time	nnt1
Offer	offer	nn1_vv0
Which	which	ddq
this	this	dd1
is	be	vbz
!	!	y
!	!	y
This	this	dd1
junk	junk	nn1
Mail	mail	nn1
Sweepstakes	sweepstakes	vvz@_np2
methodology	methodology	nn1
of	of	io
yours	yours	ppge
is	be	vbz
a	a	at1
splendid	splendid	jj
invention	invention	nn1
,	,	y
entirely	entirely	rr
new	new	jj
to	to	ii
us	us	ppio2
,	,	y
and	and	cc
if	if	cs_csw@
it	it	pph1
proves	prove	vvz
useful	useful	jj
to	to	ii
us	us	ppio2
your	your	appge
race	race	nn1
will	will	vm
of	of	rr21
course	course	rr22
be	be	vbi
generously	generously	rr
compensated	compensate	vvn_vvd
for	for	if
the	the	at
concept	concept	nn1
!	!	y
Very	very	rg
generously	generously	rr
!	!	y
!	!	y
Wait	wait	vv0
and	and	cc
see	see	vv0
!	!	y
!	!	y
!	!	y
<p>	<p>	y
Still	still	rr
,	,	y
you	you	ppy
are	be	vbr
asking	ask	vvg
,	,	y
WHY	why	rrq
ME	me	nn1
?	?	y
?	?	y
?	?	y
<p>	<p>	y
Here	here	rl
's	be	vbz
why	why	rrq
Because	because	cs
this	this	dd1
is	be	vbz
your	your	appge
LUCKY	lucky	jj
DAY	day	nnt1
!	!	y
!	!	y
!	!	y
<p>	<p>	y
You	you	ppy
are	be	vbr
not	not	xx
alone	alone	jj
!	!	y
Both	both	rr_db2
in	in	ii
the	the	at
universe	universe	nn1
,	,	y
and	and	cc
in	in	ii
having	have	vhg
been	be	vbn
contacted	contact	vvn
by	by	ii
usf	usf	nn1_vv0
Several	several	da2
thousand	thousand	m
of	of	io
these	these	dd2
offerings	offering	nn2
have	have	vh0
been	be	vbn
inserted	insert	vvn
into	into	ii
your	your	appge
mail	mail	nn1
system	system	nn1
worldwide	worldwide	rl
.	.	y
Those	those	dd2
who	who	pnqs
respondand	respondand	vv0
we	we	ppis2
do	do	vd0
hope	hope	vvi
you	you	ppy
are	be	vbr
one	one	mc1
of	of	io
them	them	ppho2
!	!	y
-will	-will	nn1@_jj
be	be	vbi
automatically	automatically	rr
entered	enter	vvn_vvd
into	into	ii
a	a	at1
drawing	drawing	nn1
for	for	if
a	a	at1
wonderful	wonderful	jj
,	,	y
literally	literally	rr
OUT	out	ii21
OF	of	ii22
THIS	this	dd1
WORLD	world	nn1
PRIZE	prize	nn1
!	!	y
!	!	y
!	!	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
dollars	dollar	nnu2
?	?	y
A	a	at1_zz1
fine	fine	jj
luxury	luxury	jj_nn1
automobile	automobile	nn1
?	?	y
Perhaps	perhaps	rr
a	a	at1
high-performance	high-performance	jj_nn1
watercraft	watercraft	nn1
?	?	y
A	a	at1
lifetime	lifetime	nnt1
supply	supply	nn1
of	of	io
citrus	citrus	nn1
fruit	fruit	nn
?	?	y
No	no	xx
,	,	y
lucky	lucky	jj
human	human	nn1_jj
,	,	y
what	what	ddq
we	we	ppis2
are	be	vbr
offering	offer	vvg_nn1
is	be	vbz
far	far	rg
more	more	rgr_dar_rrr
te	te	fw
?	?	y
71fic	71fic	fo
than	than	csn
any	any	dd
offer	offer	vv0
you	you	ppy
've	have	vh0
received	receive	vvn
before	before	rt@_ii
!	!	y
!	!	y
Of	of	io
that	that	dd1@
we	we	ppis2
are	be	vbr
certain	certain	jj
!	!	y
!	!	y
Then	then	rt
what	what	ddq
is	be	vbz
it	it	pph1
,	,	y
you	you	ppy
ask	ask	vv0
?	?	y
<p>	<p>	y
We	we	ppis2
want	want	vv0
you	you	ppy
to	to	to
be	be	vbi
one	one	mc1
of	of	io
the	the	at
one	one	mc1
hundred	hundred	m
lucky	lucky	jj
humans	human	nn2
who	who	pnqs
win	win	vv0
a	a	at1
fabulous	fabulous	jj
FOUR	four	mc
DAY	day	nnt1_np1@
ALL-EXPENSE-PAID	all-expense-paid	jj_nn1
VISIT	visit	nn1_vv0
TO	to	ii
THE	the	at
VIRTUAL	virtual	jj
ORONOMNO	oronomno	nn1_np1
HOMEWORLD	homeworld	vv0_nn1
WE	we	ppis2
HAVE	have	vh0
CONSTRUCT	construct	vv0
ED	ed	np1_nn1@
ON	on	ii
THE	the	at
PLANET	planet	nn1
VENUS	venus	np1
!	!	y
!	!	y
!	!	y
<p>	<p>	y
Never	never	rr
heard	hear	vvn_vvd
of	of	io
the	the	at
place	place	nn1
,	,	y
you	you	ppy
are	be	vbr
most	most	rgt
assuredly	assuredly	rr
thinking	think	vvg
Of	of	rr21
course	course	rr22
not	not	xx
!	!	y
We	we	ppis2
just	just	rr
built	build	vvd
it	it	pph1
last	last	md
week	week	nnt1
!	!	y
Besides	besides	rr
,	,	y
this	this	dd1
is	be	vbz
why	why	rrq
we	we	ppis2
are	be	vbr
contacting	contact	vvg
you	you	ppy
!	!	y
We	we	ppis2
want	want	vv0
YOU	you	ppy
to	to	to
be	be	vbi
among	among	ii
the	the	at
first	first	md
to	to	to
taste	taste	vvi
some	some	dd
genuine	genuine	jj
old	old	jj21
fashioned	fashioned	jj22
downhome	down-home	nn1
Oronomno	oronomno	nn1_np1
hospitality	hospitality	nn1
!	!	y
!	!	y
<p>	<p>	y
Let	let	vv0
us	us	ppio2
tell	tell	vvi
you	you	ppy
,	,	y
lucky	lucky	jj
earthling-and	earthling	cc
your	your	appge
lovely	lovely	jj
mate	mate	nn1
reading	read	vvg_nn1
over	over	rp_ii
your	your	appge
shoulder-the	shoulder	at
virtual	virtual	jj
Oronomno	oronomno	nn1
homeworld	homeworld	nn1
contains	contain	vvz
all	all	db
the	the	at
amenities	amenities	nn2
of	of	io
the	the	at
original	original	jj_nn1@
!	!	y
Once	once	rr
there	there	rl
you	you	ppy
can	can	vm
shop	shop	vvi
in	in	ii_rp@
stores	store	nn2
operated	operate	vvn
by	by	ii
our	our	appge
people	people	nn
and	and	cc
other	other	jj
races	race	nn2
with	with	iw
whom	whom	pnqo
we	we	ppis2
trade	trade	vv0@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
most	most	rgt
beautiful	beautiful	jj
city	city	nn1
!	!	y
Taste	taste	vv0@_nn1
exotic	exotic	jj
foods	food	nn2
such	such	da
ditthral	ditthral	nn1_jj
,	,	y
roool	roool	vv0_nn1
pie	pie	nn1
,	,	y
and	and	cc
y1o	y1o	fo
under	under	ii
glass	glass	nn1
!	!	y
Relax	relax	vv0
on	on	ii_rp@
the	the	at
terrace	terrace	nn1
of	of	io
the	the	at
splendid	splendid	jj
Hotel	hotel	nn1
Ob	ob	np1
,	,	y
watching	watch	vvg
our	our	appge
orange	orange	jj_nn1
sun	sun	nn1
set	set	vvn_vvd_nn1
over	over	ii_rp
the	the	at
fuscia	fuscia	nn1
sands	sand	nn2
of	of	io
the	the	at
fabled	fabled	jj
Olmana	olmana	np1
Ocean	ocean	nnl1
!	!	y
Game	game	nn1
in	in	ii
our	our	appge
casinos	casino	nn2
!	!	y
Watch	watch	vv0
exotic	exotic	jj
performances	performance	nn2
!	!	y
And	and	cc
when	when	cs_rrq
you	you	ppy
decide	decide	vv0
to	to	to
retire	retire	vvi
for	for	if
the	the	at
night	night	nnt1
,	,	y
you	you	ppy
can	can	vm
perform	perform	vvi
your	your	appge
race	race	nn1
's	's	ge
mating	mating	jj_nn1_vvg
ritual	ritual	nn1_jj
in	in	ii
Hotel	hotel	nn1
Ob	ob	np1
's	's	ge
zero	zero	m
gravity	gravity	nn1
bedsuites	bedsuites	nn2
!	!	y
There	there	ex
are	be	vbr
thousands	thousand	m
of	of	io
out	out	ii21
of	of	ii22
this	this	dd1
world	world	nn1
wonders	wonder	nn2_vvz
waiting	wait	vvg
to	to	to
be	be	vbi
experienced	experience	vvn
,	,	y
but	but	ccb
ONLY	only	rr
IF	if	cs
YOU	you	ppy
RETURN	return	vv0
YOUR	your	appge
ENTRY	entry	nn1
!	!	y
!	!	y
!	!	y
!	!	y
!	!	y
!	!	y
!	!	y
!	!	y
<p>	<p>	y
Why	why	rrq
are	be	vbr
we	we	ppis2
offering	offer	vvg
such	such	da
a	a	at1
fantastical	fantastical	jj
prize	prize	nn1
?	?	y
What	what	ddq
's	be	vbz
the	the	at
catch	catch	nn1
?	?	y
?	?	y
P	xx_p	zz1_np1@
<p>	<p>	y
There	there	ex
is	be	vbz
none	none	pn
!	!	y
!	!	y
Really	really	rr
!	!	y
!	!	y
We	we	ppis2
just	just	rr
want	want	vv0
to	to	to
meet	meet	vvi
YOU	you	ppy
!	!	y
f	f	zz1
Think	think	vv0
of	of	io
this	this	dd1
as	as	ii_csa
an	a	at1
intimate	intimate	jj
get-together	get-together	rl
we	we	ppis2
are	be	vbr
holding	hold	vvg
so	so	cs21
that	that	cs22
your	your	appge
race	race	nn1
and	and	cc
ours	ours	ppge
can	can	vm
meet	meet	vvi
face	face	nn1
to	to	ii
face	face	nn1
befor	befor	nn1
the	the	at
Big	big	jj
Day	day	nnt1_np1
arrives	arrive	vvz
!	!	y
!	!	y
<p>	<p>	y
So	so	rr
enter	enter	vv0
NOW	now	rt
!	!	y
!	!	y
!	!	y
There	there	ex
is	be	vbz
no	no	at
obligation	obligation	nn1
!	!	y
No	no	xx
hidden	hidden	jj@
costs	cost	nn2
!	!	y
No	no	xx
magazines	magazine	nn2
to	to	to
buy	buy	vvi
!	!	y
No	no	xx
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
soon	soon	rr
!	!	y
!	!	y
!	!	y
!	!	y
!	!	y
!	!	y
!	!	y
<p>	<p>	y
There	there	rl
under	under	ii
all	all	db
that	that	dd1
was	be	vbdz
another	another	dd1
dark	dark	jj
blue	blue	jj
square	square	nn1_jj
,	,	y
this	this	dd1
one	one	pn1
orbited	orbit	vvd
by	by	ii
the	the	at
phrase	phrase	nn1
:	:	y
"	"	y
SOUNDS	sound	vvz_nn2
GOOD	good	jj
!	!	y
!	!	y
SIGN	sign	vv0
ME	me	ppio1
UP	up	rp
!	!	y
!	!	y
"	"	y
<p>	<p>	y
I	i	ppis1
read	read	vvd
faster	fast	rrr_jjr
than	than	csn
my	my	appge
wife	wife	nn1
.	.	y
I	i	ppis1
skimmed	skim	vvd
it	it	pph1
a	a	at1
second	second	md
time	time	nnt1
,	,	y
looking	look	vvg
for	for	if
catches	catch	nn2@
,	,	y
and	and	cc
caught	catch	vvd_vvn
up	up	rp
with	with	iw
her	her	ppho1
at	at	ii
the	the	at
end	end	nn1
.	.	y
<p>	<p>	y
"	"	y
Well	well	rr
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
in	in	ii_rp@
a	a	at1
bemused	bemused	jj
tone	tone	nn1
,	,	y
<p>	<p>	y
"	"	y
We	we	ppis2
've	have	vh0
never	never	rr
been	be	vbn
to	to	ii
Venus	venus	np1
.	.	y
"	"	y
<p>	<p>	y
"	"	y
We	we	ppis2
never	never	rr
go	go	vv0
much	much	da1
of	of	io
anywhere	anywhere	rl
,	,	y
"	"	y
she	she	pphs1
pointed	point	vvd
out	out	rp
.	.	y
There	there	ex
was	be	vbdz
this	this	dd1_rg%
real	real	jj
flint	flint	nn1
note	note	nn1_vv0
in	in	ii
her	her	appge
voice	voice	nn1
which	which	ddq
seemed	seem	vvd
to	to	to
suggest	suggest	vvi
that	that	dd1_cst
Id	id	z'
been	be	vbn
the	the	at
reason	reason	nn1
we	we	ppis2
'd	have	vhd
passed	pass	vvn
up	up	rp_ii@
several	several	da2
previous	previous	jj
chances	chance	nn2
to	to	to
visit	visit	vvi
another	another	dd1
planet	planet	nn1
and	and	cc
meet	meet	vvi
an	a	at1
alien	alien	jj_nn1
race	race	nn1
.	.	y
<p>	<p>	y
I	i	ppis1
stared	stare	vvd
at	at	ii
her	her	ppho1
.	.	y
"	"	y
You	you	ppy
mean	mean	vv0
you	you	ppy
'd	have	vm
go	go	vvi
?	?	y
"	"	y
She	she	pphs1
bit	bite	vvd
her	her	appge
lip	lip	nn1
,	,	y
then	then	rt
shrugged	shrug	vvd
.	.	y
"	"	y
Sure	sure	jj
.	.	y
If	if	cs
you	you	ppy
'd	have	vm
go	go	vvi
.	.	y
"	"	y
Meaning	mean	vvg
the	the	at
decision	decision	nn1
was	be	vbdz
mine	mine	ppge
.	.	y
<p>	<p>	y
"	"	y
Thanks	thanks	nn2
,	,	y
"	"	y
I	i	ppis1
grumbled	grumble	vvd
.	.	y
My	my	appge
perfectly	perfectly	rr
sensible	sensible	jj
natural	natural	jj
inclination	inclination	nn1
to	to	to
avoid	avoid	vvi
travel	travel	nn1_vv0
at	at	ii
all	all	db
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
excuses	excuse	nn2
,	,	y
and	and	cc
considerations	consideration	nn2
both	both	rr
practical	practical	jj
and	and	cc
admittedly	admittedly	rr
far-fetched	far-fetched	jj
were	be	vbdr
popcorning	popcorning	vvg
in	in	ii_rp@
my	my	appge
head	head	nn1
.	.	y
<p>	<p>	y
Unfortunately	unfortunately	rr
it	it	pph1
was	be	vbdz
n't	n't	xx
quite	quite	rg_rr@
that	that	dd1
simple-	simple-	nn1_jj
My	my	appge
equally	equally	rr
natural	natural	jj
cynicism	cynicism	nn1
and	and	cc
pessimism	pessimism	nn1
sort	sort	rr21@
of	of	rr22
buttered	butter	vvn_vvd@
the	the	at
popcorn	popcorn	nn1
with	with	iw
the	the	at
thought	thought	nn1
,	,	y
Right	right	rr_nn1_jj
,	,	y
like	like	vv0@_cs%_ii
you	you	ppy
're	be	vbr
going	go	vvgk
to	to	to
win	win	vvi
.	.	y
Sweepstakes	sweepstakes	np1@_vvz_nn2
odds-for	odds-for	nn2
an	a	at1
all	all	db
expenses	expense	nn2
paid	pay	vvd_vvn
alien	alien	jj_nn1
vacation	vacation	nn1
giveaway@	giveaway@	fo
no	no	at_rr%
less	less	rrr
!	!	y
-made	-made	jj_nn1
it	it	pph1
safe	safe	jj
to	to	to
exhibit	exhibit	vvi
a	a	at1
cheapjack	cheapjack	nn1
largesse	largesse	nn1
and	and	cc
say	say	vvi
:	:	y
<p>	<p>	y
"	"	y
Sure	sure	jj
.	.	y
What	what	ddq
the	the	at
hell	hell	nn1
.	.	y
If	if	cs
we	we	ppis2
win	win	vv0
I	i	ppis1
'll	will	vm
go	go	vvi
.	.	y
"	"	y
<p>	<p>	y
I	i	ppis1
thought	think	vvd
I	i	ppis1
was	be	vbdz
home	home	rl
free	free	jj_vv0@
until	until	cs_ii@
last	last	md
month	month	nnt1
.	.	y
It	it	pph1
was	be	vbdz
a	a	at1
crummy	crummy	jj
day	day	nnt1
,	,	y
and	and	cc
I	i	ppis1
was	be	vbdz
working	work	vvg
upstairs	upstairs	rl
in	in	ii
my	my	appge
office	office	nn1
when	when	cs_rrq
the	the	at
mail	mail	nn1
came	come	vvd
.	.	y
I	i	ppis1
went	go	vvd
downstairs	downstairs	rl
,	,	y
grabbed	grab	vvd_vvn
a	a	at1
jacket	jacket	nn1
and	and	cc
ran	run	vvd
out	out	rp
to	to	to
get	get	vvi
it	it	pph1
from	from	ii
our	our	appge
roadside	roadside	nn1
box	box	nn1
.	.	y
As	as	csa
I	i	ppis1
was	be	vbdz
gathering	gather	vvg
up	up	rp_ii@
the	the	at
ads	ad	nn2
,	,	y
magazines	magazine	nn2
,	,	y
and	and	cc
real	real	jj
mail	mail	nn1
,	,	y
another	another	dd1
floating	floating	jj
letter	letter	nn1
leapt	leap	vvd_vvn@
out	out	ii21
of	of	ii22
the	the	at
pile	pile	nn1
and	and	cc
hung	hang	vvd_vvn
there	there	rl
in	in	ii
the	the	at
air	air	nn1
before	before	ii
me	me	ppio1
.	.	y
We	we	ppis2
seemed	seem	vvd
to	to	to
stare	stare	vvi
at	at	ii
each	each	ppx221
other	other	ppx222
,	,	y
me	me	ppio1
with	with	iw
dismay	dismay	nn1
,	,	y
and	and	cc
it	it	pph1
as	as	rg
smug	smug	jj
as	as	csa
first	first	md
class	class	nn1
.	.	y
If	if	cs
that	that	dd1
was	be	vbdz
n't	n't	xx
bad	bad	jj_rr%
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
seemed	seem	vvd
to	to	to
avoid	avoid	vvi
it	it	pph1
.	.	y
<p>	<p>	y
I	i	ppis1
knew	know	vvd
this	this	dd1
could	could	vm
n't	n't	xx
be	be	vbi
good	good	jj
newsat	newsat	nn1_vv0
least	least	rrt_dat
not	not	xx
what	what	ddq
I	i	ppis1
would	would	vm
consider	consider	vvi
good	good	jj
news	news	nn1
.	.	y
So	so	rr
I	i	ppis1
just	just	rr
left	leave	vvd
it	it	pph1
hanging	hanging	jj_vvg_nn1
(	(	y
so	so	rr
to	to	to
speak	speak	vvi
)	)	y
and	and	cc
headed	head	vvn_vvd@
back	back	rp
for	for	if
the	the	at
house	house	nn1
.	.	y
<p>	<p>	y
Stan	stan	np1
,	,	y
the	the	at
