##221672		
OFF	off	ii
the	the	at
majority	majority	nn1
for	for	if
the	the	at
actions	action	nn2
of	of	io
a	a	at1
minority	minority	nn1
?	?	y
Sure	sure	rr
.	.	y
qwq		xx
@		ii
(	(	y
Footage-Stettler-w		np1
Officer	officer	nn1
STETTLER	stettler	nn1
:	:	y
Get	get	vv0
in	in	rp@
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
8	8	mc
:	:	y
I	i	ppis1
'm	be	vbm
not	not	xx
drunk	drunk	jj_vvn@
.	.	y
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Try	try	vv0
telling	tell	vvg
that	that	cst_dd1
to	to	ii
Officer	officer	nn1
Stettler	stettler	nn1_np1
.	.	y
Officer	officer	nn1
STETTLER	stettler	nn1
:	:	y
@(Voiceover)		zzc
Even	even	cs21
when	when	cs22
you	you	ppy
go	go	vv0
to	to	to
help	help	vvi
them	them	ppho2
,	,	y
it	it	pph1
's	be	vbz
as	as	cs21
though	though	cs22
you	you	ppy
're	be	vbr
a	a	at1
--		nn1_jj
their	their	appge
enemy	enemy	nn1
.	.	y
It	it	pph1
's	be	vbz
hard	hard	jj
to	to	to
get	get	vvi
through	through	rp@
to	to	ii
them	them	ppho2
that	that	cst
you	you	ppy
're	be	vbr
there	there	rl_ex
to	to	to
help	help	vvi
them	them	ppho2
,	,	y
not	not	xx
to	to	to
arrest	arrest	vvi
them	them	ppho2
.	.	y
@(On-radio)		zzc
En	en	rr21
route	route	rr22
to	to	ii
station	station	nn1
,	,	y
one	one	mc1
1080	1080	mc
,	,	y
disorderly	disorderly	jj
conduct	conduct	nn1
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-Stettle		np1
Officer	officer	nn1
STETTLER	stettler	nn1
:	:	y
Keep	keep	vv0
your	your	appge
feet	foot	nn2
down	down	rp
.	.	y
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
For	for	if
the	the	at
Barrow	barrow	np1_nn1@
police	police	nn2
,	,	y
at	at	rr21
least	least	rr22
for	for	if
the	the	at
last	last	md
48	48	mc
hours	hour	nnt2
,	,	y
unhappy	unhappy	jj
days	day	nnt2
are	be	vbr
here	here	rl
again	again	rt
.	.	y
@!Sgt-BLETH		zzq
:	:	y
This	this	dd1
is	be	vbz
the	the	at
activity	activity	nn1
sheet	sheet	nn1
for	for	if
the	the	at
weekend	weekend	nnt1
.	.	y
@(Footage-of-officer)		zzc
@!Sgt-BLETH		zzq
:	:	y
@(Voiceover)		zzc
We	we	ppis2
detoxed	detox	vvd
five	five	mc
people	people	nn
over	over	ii
the	the	at
weekend	weekend	nnt1
.	.	y
We	we	ppis2
had	have	vhd
16	16	mc
intoxicated	intoxicated	jj@_vvd
people	people	nn
removed	remove	vvd_vvn
.	.	y
We	we	ppis2
had	have	vhd
seven	seven	mc
domestic	domestic	jj
disputes	dispute	nn2
...	...	...
Man	man	nn1
8	8	mc
:	:	y
Come	come	vv0
on	on	rp
,	,	y
talk	talk	vv0_nn1
to	to	ii
me	me	ppio1
,	,	y
boy	boy	nn1
.	.	y
@!Sgt-BLETH		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
three	three	mc
disorderly	disorderly	jj
conducts	conduct	nn2
.	.	y
Officer	officer	nn1
STETTLER	stettler	nn1
:	:	y
He	he	pphs1
'll	will	vm
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
:	:	y
@(Voiceover)		zzc
But	but	ccb
I	i	ppis1
take	take	vv0
it	it	pph1
you	you	ppy
're	be	vbr
not	not	xx
surprised	surprised	jj
?	?	y
@!Sgt-BLETH		zzq
:	:	y
No	no	uh
,	,	y
I	i	ppis1
'm	be	vbm
not	not	xx
.	.	y
It	it	pph1
--		zz
it	it	pph1
will	will	vm
--		nn1_jj
it	it	pph1
will	will	vm
get	get	vvi
worse	bad	jjr_rrr@
than	than	csn
this	this	dd1
.	.	y
@(Footage-of-people-)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
For	for	if
better	better	jjr_rrr
or	or	cc
for	for	if
worse	bad	jjr
,	,	y
the	the	at
new	new	jj
law	law	nn1
has	have	vhz
made	make	vvn
Barrow	barrow	np1
just	just	rr
like	like	ii_vv0@
any	any	dd
other	other	jj
town	town	nn1
in	in	ii
America	america	np1
.	.	y
Woman	woman	nn1
3	3	mc
:	:	y
Guess	guess	vv0
we	we	ppis2
just	just	rr
have	have	vh0
to	to	to
go	go	vvi
on	on	rp@
.	.	y
If	if	cs
that	that	dd1
's	be	vbz
what	what	ddq
the	the	at
town	town	nn1
voted	vote	vvn_vvd
for	for	if
,	,	y
that	that	dd1
's	be	vbz
what	what	ddq
they	they	pphs2
wanted	want	vvd
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-Woman-#		fo
Woman	woman	nn1
3	3	mc
:	:	y
@(Voiceover)		zzc
So	so	rg_rr
just	just	rr
have	have	vh0
to	to	to
go	go	vvi
on	on	rp@
.	.	y
##221673		
HERE	here	rl
WE	we	ppis2
GO	go	vv0
qwq		xx
@		ii
(	(	y
Footage-of-Castill		np1
Unidentified	unidentified	jj
Man	man	nn1
1	1	mc1
:	:	y
All	all	rr21
right	right	rr22
.	.	y
Good	good	jj
.	.	y
@!MAX-GOMEZ-reportin		zzq
:	:	y
And	and	cc
now	now	rt
what	what	ddq
?	?	y
Time	time	nnt1
to	to	ii
...	...	...
@!Dr-STEVEN-STYLIANO		zzq
:	:	y
Yeah	yeah	uh
,	,	y
now	now	rt_cs%
it	it	pph1
's	be	vbz
time	time	nnt1
.	.	y
@!GOMEZ		zzq
:	:	y
...	...	...
start	start	vv0
the	the	at
real	real	jj
thing	thing	nn1
?	?	y
@!Dr-STYLIANOS		zzq
:	:	y
Now	now	rt
we	we	ppis2
're	be	vbr
going	go	vvg
to	to	ii
just	just	jj@
prep	prep	nn1
and	and	cc
get	get	vv0
going	go	vvg
and	and	cc
we	we	ppis2
'll	will	vm
see	see	vvi
how	how	rrq
it	it	pph1
goes	go	vvz
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
1	1	mc1
:	:	y
Millie	millie	np1
is	be	vbz
ready	ready	jj_rr@
.	.	y
@(Footage-of-twins-o)		zzc
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
This	this	dd1
is	be	vbz
operating	operate	vvg
room	room	nn1
E	e	zz1
at	at	ii
Columbia	columbia	np1
Presbyterian	presbyterian	jj
's	's	ge
Babies	baby	nn2
and	and	cc
Children	child	nn2
's	's	ge
Hospital	hospital	nn1
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-anesthe		np1
Unidentified	unidentified	jj
Man	man	nn1
2	2	mc
:	:	y
I	i	ppis1
see	see	vv0
,	,	y
there	there	rl
we	we	ppis2
go	go	vv0
.	.	y
Here	here	rl
you	you	ppy
go	go	vv0
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
3	3	mc
:	:	y
Let	let	vm21
's	be	vm22
have	have	vhi
some	some	dd
Betadine	betadine	nn1@_np1
,	,	y
please	please	rr
.	.	y
@(Footage-of-preppin)		zzc
@!Dr-PETER-ALTMAN-@1		zzq
:	:	y
@(Voiceover)		zzc
Yeah	yeah	uh
,	,	y
yeah	yeah	uh
.	.	y
I	i	ppis1
guess	guess	vv0
we	we	ppis2
'll	will	vm
open	open	vvi
the	the	at
abdomen	abdomen	nn1
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
A	a	zz1_at1@
quick	quick	jj
look	look	nn1
at	at	ii
the	the	at
gallbladders	gallbladder	nn2
...	...	...
@!Dr-ALTMAN		zzq
:	:	y
Yeah	yeah	uh
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
...	...	...
and	and	cc
biliary	biliary	jj_nn1
systems	system	nn2
.	.	y
@(Footage-of-Altman-)		zzc
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
Dr.	dr	nnb
Altman	altman	np1
and	and	cc
Dr.	dr	nnb
Stylianos	stylianos	np1
have	have	vh0
been	be	vbn
here	here	rl
before	before	rt
,	,	y
separating	separate	vvg_jj
Carmen	carmen	np1
and	and	cc
Rosa	rosa	np1_nn
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
It	it	pph1
's	be	vbz
amazing	amazing	jj
,	,	y
in	in	ii
--		nn1_jj
in	in	ii
retrospect	retrospect	nn1
now	now	rt
,	,	y
how	how	rrq_rgq@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
first	first	md
time	time	nnt1
we	we	ppis2
did	do	vdd
this	this	dd1
.	.	y
I	i	ppis1
just	just	rr
was	be	vbdz
so	so	rg_rr
excited	excited	jj
and	and	cc
pumped	pump	vvd_vvn_jj@
and	and	cc
ready	ready	jj
.	.	y
@(Footage-of-twins-o)		zzc
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
this	this	dd1
time	time	nnt1
,	,	y
things	thing	nn2
are	be	vbr
different	different	jj
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
I	i	ppis1
do	do	vd0
n't	n't	xx
feel	feel	vvi
that	that	dd1
way	way	nn1
today	today	rt
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
That	that	dd1
's	be	vbz
OK	ok	jj
.	.	y
You	you	ppy
shouldn't.	shouldn't	nnu
@!Dr-STYLIANOS		zzq
:	:	y
I	i	ppis1
just	just	rr
hope	hope	vv0
everybody	everybody	pn1
in	in	ii
the	the	at
room	room	nn1
stays	stay	nn2_vvz
composed	compose	vvn_vvd
if	if	cs_csw@
things	thing	nn2
do	do	vd0
n't	n't	xx
go	go	vvi
so	so	rg
well	well	rr
.	.	y
@(Footage-of-Victori)		zzc
@!ERIN-MORIARTY-repo		zzq
:	:	y
@(Voiceover)		zzc
Five	five	mc
floors	floor	nn2
above	above	ii
the	the	at
operating	operating	nn1
room	room	nn1
,	,	y
the	the	at
long	long	jj
wait	wait	nn1@
begins	begin	vvz
for	for	if
Lucy	lucy	np1
and	and	cc
Millie	millie	np1
's	's	ge
mother	mother	nn1
,	,	y
Victoria	victoria	np1
.	.	y
@!Ms-VICTORIA-CASTIL		zzq
:	:	y
(	(	y
Foreign	foreign	jj
language	language	nn1
spoken	speak	vvn
)		np1
@!MORIARTY		zzq
:	:	y
They	they	pphs2
're	be	vbr
angels	angel	nn2
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
2	2	mc
:	:	y
She	she	pphs1
says	say	vvz
she	she	pphs1
's	be	vbz
going	go	vvgk
to	to	to
try	try	vvi
to	to	to
console	console	vvi
them	them	ppho2
as	as	csa_rg@
long	long	jj
--		nn1_jj
as	as	cs31
long	long	cs32
as	as	cs33
her	her	appge
children	child	nn2
live	live	vv0
.	.	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Until	until	cs
she	she	pphs1
gets	get	vvz
her	her	appge
daughters	daughter	nn2
back	back	rp_nn1
,	,	y
the	the	at
dolls	doll	nn2
are	be	vbr
all	all	db_rr@
she	she	pphs1
has	have	vhz
.	.	y
Are	be	vbr
you	you	ppy
praying	pray	vvg
?	?	y
Woman	woman	nn1
2	2	mc
:	:	y
(	(	y
Foreign	foreign	jj
language	language	nn1
spoken	speak	vvn
)		np1
@!Ms-CASTILLO		zzq
:	:	y
Si	si	fw
.	.	y
@(Footage-of-surgeon)		zzc
@!Dr-ALTMAN		zzq
:	:	y
Nothing	nothing	pn1
left	leave	vvd_vvn_jj
to	to	to
do	do	vdi
but	but	ccb
the	the	at
operation	operation	nn1
,	,	y
right	right	rr_nn1_jj
?	?	y
Unidentified	unidentified	jj
Woman	woman	nn1
3	3	mc
:	:	y
You	you	ppy
have	have	vh0
Luz	luz	np1
on	on	ii
your	your	appge
side	side	nn1
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
Millie	millie	np1
on	on	ii
mine	mine	ppge_nn1
.	.	y
Woman	woman	nn1
3	3	mc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
gloves	glove	nn2
,	,	y
please	please	rr
,	,	y
Laura	laura	np1
.	.	y
Woman	woman	nn1
3	3	mc
:	:	y
Right	right	rr_nn1_jj
.	.	y
@!Dr-JAN-QUAGEEBOOR-		zzq
:	:	y
All	all	db_rr@
righty	righty	jj
.	.	y
Let	let	vv0
them	them	ppho2
blow	blow	vvi
the	the	at
incision	incision	nn1
up	up	rp
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
OK.	ok	rr
@!Dr-QUAGEEBOOR		zzq
:	:	y
OK	ok	rr
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
4	4	mc
:	:	y
All	all	rr21
right	right	rr22
,	,	y
guys	guy	nn2
?	?	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
surgeons	surgeon	nn2
make	make	vv0
their	their	appge
first	first	md
incision	incision	nn1
at	at	ii
11:50	11:50	mc
AM.	am	ra
@!Dr-STYLIANOS		zzq
:	:	y
We	we	ppis2
're	be	vbr
just	just	rr_jj@
--		zz
we	we	ppis2
're	be	vbr
going	go	vvgk
to	to	to
cut	cut	vvi
that	that	dd1_cst
piece	piece	nn1
of	of	io
skin	skin	nn1
out	out	rp
for	for	if
culture	culture	nn1
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
All	all	rr21
right	right	rr22
.	.	y
@!Dr-QUAGEEBOOR		zzq
:	:	y
The	the	at
blood	blood	nn1
pressure	pressure	nn1
--		nn1
it	it	pph1
's	be	vbz
good	good	jj_rr%
now	now	rt
?	?	y
Unidentified	unidentified	jj
Man	man	nn1
5	5	mc
:	:	y
Yep	yep	uh
.	.	y
@!Dr-QUAGEEBOOR		zzq
:	:	y
OK.	ok	rr
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
Dr.	dr	nnb
Quageeboor	quageeboor	np1
,	,	y
the	the	at
cardiac	cardiac	jj
specialist	specialist	nn1
,	,	y
will	will	vm
look	look	vvi
at	at	ii
the	the	at
hearts	heart	nn2
first	first	md
.	.	y
@!Dr-QUAGEEBOOR		zzq
:	:	y
Can	can	vm
I	i	ppis1
have	have	vhi
longer	long	jjr
forceps	forceps	nn2
,	,	y
miss	miss	nn1
,	,	y
please	please	rr
?	?	y
@(Voiceover)		zzc
The	the	at
plan	plan	nn1
is	be	vbz
to	to	to
open	open	vvi
the	the	at
skin	skin	nn1
and	and	cc
get	get	vvi
inside	inside	rl
and	and	cc
see	see	vvi
if	if	cs_csw@
we	we	ppis2
can	can	vm
have	have	vhi
a	a	at1
--		nn1_jj
a	a	at1
more	more	rgr
precise	precise	jj
idea	idea	nn1
,	,	y
you	you	ppy
know	know	vv0
,	,	y
where	where	cs_rrq
the	the	at
hearts	heart	nn2
are	be	vbr
connected	connect	vvn_jj
,	,	y
and	and	cc
how	how	rgq@_rrq
easy	easy	jj
or	or	cc
how	how	rgq@_rrq
difficult	difficult	jj
it	it	pph1
will	will	vm
be	be	vbi
to	to	ii
--		zz
to	to	to
separate	separate	vvi
them	them	ppho2
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
Just	just	rr
open	open	vv0
the	the	at
pericardium	pericardium	nn1
.	.	y
There	there	ex
is	be	vbz
the	the	at
heart	heart	nn1
.	.	y
@!GOMEZ		zzq
:	:	y
Thirty	thirty	mc
minutes	minute	nnt2
into	into	ii
the	the	at
operation	operation	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
completely	completely	rr
separated	separate	vvn_jj
.	.	y
Nothing	nothing	pn1
to	to	to
do	do	vdi
.	.	y
It	it	pph1
's	be	vbz
completely	completely	rr
separate	separate	jj_vv0
hearts	heart	nn2
.	.	y
They	they	pphs2
were	be	vbdr
just	just	rr
lying	lie	vvg
on	on	ii31
top	top	ii32
of	of	ii33
each	each	ppx221
other	other	ppx222
.	.	y
Once	once	cs@_rr
we	we	ppis2
had	have	vhd
the	the	at
chest	chest	nn1
opened	open	vvn
,	,	y
they	they	pphs2
fell	fall	vvd
apart	apart	rl
.	.	y
@!GOMEZ		zzq
:	:	y
And	and	cc
this	this	dd1
is	be	vbz
as	as	rg
good	good	jj
--		nn1_jj
this	this	dd1
was	be	vbdz
the	the	at
best	best	jjt
scenario	scenario	nn1
possible	possible	jj
?	?	y
@!Dr-QUAGEEBOOR		zzq
:	:	y
This	this	dd1
is	be	vbz
the	the	at
best	best	jjt
news	news	nn1
.	.	y
This	this	dd1
is	be	vbz
the	the	at
best	best	jjt
scenario	scenario	nn1
possible	possible	jj
.	.	y
@(Footage-of-nurse-L)		zzc
@!Ms-LAURA-FLANNIGAN		zzq
:	:	y
The	the	at
news	news	nn1
is	be	vbz
all	all	db_rr@
good	good	jj
.	.	y
@!MORIARTY		zzq
:	:	y
@(Voiceover)		zzc
Nurse	nurse	nn1_vv0@
Laura	laura	np1
Flannigan	flannigan	np1
...	...	...
@!Ms-FLANNIGAN		zzq
:	:	y
The	the	at
hearts	heart	nn2
were	be	vbdr
completely	completely	rr
separate	separate	vv0_jj
,	,	y
not	not	xx
attached	attach	vvn
at	at	rr21_ii
all	all	rr22_db
.	.	y
Woman	woman	nn1
3	3	mc
:	:	y
All	all	rr21
right	right	rr22
.	.	y
@!Ms-CASTILLO		zzq
:	:	y
(	(	y
Foreign	foreign	jj
language	language	nn1
spoken	speak	vvn
)		np1
@!Ms-FLANNIGAN		zzq
:	:	y
So	so	rr
that	that	dd1
's	be	vbz
the	the	at
best	best	jjt
we	we	ppis2
could	could	vm
have	have	vhi
hoped	hope	vvn
for	for	if
,	,	y
and	and	cc
it	it	pph1
's	be	vbz
going	go	vvg
very	very	rg
well	well	rr_jj@
and	and	cc
the	the	at
babies	baby	nn2
are	be	vbr
doing	do	vdg
very	very	rg
well	well	rr
.	.	y
@!Ms-CASTILLO		zzq
:	:	y
(	(	y
Foreign	foreign	jj
language	language	nn1
spoken	speak	vvn
)		np1
Woman	woman	nn1
3	3	mc
:	:	y
She	she	pphs1
's	be	vbz
very	very	rg
happy	happy	jj
.	.	y
She	she	pphs1
's	be	vbz
--		zz
she	she	pphs1
feels	feel	vvz
so	so	rg
much	much	da1_rr
stronger	strong	jjr
that	that	cst
she	she	pphs1
feels	feel	vvz
like	like	cs%_ii_rr%
she	she	pphs1
has	have	vhz
them	them	ppho2
each	each	dd1
in	in	ii
her	her	appge
own	own	da
arms	arm	nn2
and	and	cc
that	that	cst
they	they	pphs2
're	be	vbr
with	with	iw
her	her	ppho1
,	,	y
and	and	cc
she	she	pphs1
knew	know	vvd
this	this	dd1
was	be	vbdz
going	go	vvgk
to	to	to
happen	happen	vvi
,	,	y
that	that	cst_dd1
everything	everything	pn1
was	be	vbdz
going	go	vvgk
to	to	to
turn	turn	vvi
out	out	rp
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
with	with	iw
--		zz
with	with	iw
the	the	at
division	division	nn1
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
One	one	mc1
hour	hour	nnt1
and	and	cc
10	10	mc
minutes	minute	nnt2
into	into	ii
the	the	at
operation	operation	nn1
,	,	y
Dr.	dr	nnb
Altman	altman	np1
approaches	approach	vvz
the	the	at
next	next	md
major	major	jj
hurdle	hurdle	nn1
...	...	...
@!Dr-ALTMAN		zzq
:	:	y
Now	now	rt
when	when	cs_rrq
you	you	ppy
cut	cut	vv0
these	these	dd2
,	,	y
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
get	get	vvi
my	my	appge
finger	finger	nn1
under	under	ii
that	that	dd1
liver	liver	nn1
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
separating	separate	vvg
the	the	at
girls	girl	nn2
'	'	ge
shared	shared	jj
liver	liver	nn1
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
It	it	pph1
's	be	vbz
going	go	vvgk
to	to	to
be	be	vbi
hairy	hairy	jj
for	for	if
a	a	at1
little	little	jj
--		nn1_jj
for	for	if
a	a	at1
while	while	nnt1@
.	.	y
And	and	cc
this	this	dd1
really	really	rr
is	be	vbz
the	the	at
crunch	crunch	nn1
time	time	nnt1
for	for	if
us.	us	nnu
@!Dr-ALTMAN		zzq
:	:	y
Pressure	pressure	nn1
OK	ok	rr
?	?	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
It	it	pph1
's	be	vbz
an	a	at1
extremely	extremely	rr
dangerous	dangerous	jj
procedure	procedure	nn1
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
Oh	oh	uh
,	,	y
Dan	dan	np1
,	,	y
get	get	vv0
ready	ready	jj_rr@
,	,	y
here	here	rl
it	it	pph1
is.	is	nnu
@!Dr-STYLIANOS		zzq
:	:	y
I	i	ppis1
'll	will	vm
hold	hold	vvi
it	it	pph1
between	between	ii
my	my	appge
fingers	finger	nn2
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
Well	well	rr
,	,	y
put	put	vvd_vv0
the	the	at
stitch	stitch	nn1
in	in	rp@_ii
.	.	y
Put	put	vv0
the	the	at
stitch	stitch	nn1
in.	in	nnu
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
In	in	ii
other	other	jj
similar	similar	jj
attempts	attempt	nn2
,	,	y
children	child	nn2
have	have	vh0
died	die	vvn
from	from	ii
massive	massive	jj
blood	blood	nn1
loss	loss	nn1
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
Tie	tie	vv0
it	it	pph1
.	.	y
Come	come	vv0
on	on	rp
.	.	y
Tie	tie	vv0
that	that	dd1
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
Do	do	vd0
your	your	appge
best	best	jjt
,	,	y
Dan	dan	np1
.	.	y
@!OK-we've-got-to-p#		zzq
@!Dr-ALTMAN		zzq
:	:	y
Scissors	scissors	nn2
,	,	y
please	please	rr
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
Oh	oh	uh
,	,	y
come	come	vv0
on	on	rp
!	!	y
Bovi	bovi	nn2_np1@
!	!	y
@!Dr-ALTMAN		zzq
:	:	y
Dan	dan	np1
,	,	y
do	do	vd0
n't	n't	xx
hold	hold	vvi
on	on	rp_ii21
to	to	ii_ii22
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
One	one	mc1
tense	tense	jj
hour	hour	nnt1
later	later	jjr
...	...	...
@!Dr-STYLIANOS		zzq
:	:	y
Nice	nice	jj_rr@_np1@
,	,	y
nice	nice	jj_rr@
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
The	the	at
liver	liver	nn1
's	be	vbz_vhz@
divided	divide	vvn_jj
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
The	the	at
liver	liver	nn1
is	be	vbz
divided	divide	vvn_jj
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
the	the	at
liver	liver	nn1
separation	separation	nn1
is	be	vbz
also	also	rr
a	a	at1
success	success	nn1
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
It	it	pph1
's	be	vbz
a	a	at1
sigh	sigh	nn1
of	of	io
relief	relief	nn1
to	to	to
get	get	vvi
those	those	dd2
clamps	clamp	nn2
off	off	ii
--		nn1_jj
off	off	ii
the	the	at
blood	blood	nn1
supply	supply	nn1_vv0
to	to	ii
the	the	at
liver	liver	nn1
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
Lucy	lucy	np1
and	and	cc
Millie	millie	np1
each	each	dd1
have	have	vh0
their	their	appge
own	own	da
liver	liver	nn1
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
All	all	db
of	of	io
the	the	at
organs	organ	nn2
and	and	cc
organ	organ	nn1
systems	system	nn2
have	have	vh0
been	be	vbn
separated	separate	vvn
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
So	so	rr_cs@
we	we	ppis2
're	be	vbr
pretty	pretty	rg
close	close	jj
to	to	ii
having	have	vhg
two	two	mc
babies	baby	nn2
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
This	this	dd1
--		nn1_jj
this	this	dd1
is	be	vbz
what	what	ddq
's	be	vbz_vhz@
left	leave	vvn_jj
.	.	y
I	i	ppis1
've	have	vh0
got	get	vvn
my	my	appge
fingers	finger	nn2
under	under	ii
what	what	ddq
's	be	vbz
--		zz
what	what	ddq
's	be	vbz_vhz@
left	leave	vvn_jj
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
Two	two	mc
hours	hour	nnt2
and	and	cc
50	50	mc
minutes	minute	nnt2
after	after	ii_cs
the	the	at
surgery	surgery	nn1
began	begin	vvd
...	...	...
@!Dr-STYLIANOS		zzq
:	:	y
Nice	nice	jj
separation	separation	nn1
,	,	y
Dan	dan	np1
!	!	y
Unidentified	unidentified	jj
Woman	woman	nn1
4	4	mc
:	:	y
Yea	yea	uh
!	!	y
@!Dr-ALTMAN		zzq
:	:	y
Thanks	thanks	nn2
.	.	y
@!Dr-QUAGEEBOOR		zzq
:	:	y
Good	good	jj
job	job	nn1
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
Lucy	lucy	np1
and	and	cc
Millie	millie	np1
are	be	vbr
now	now	rt
two	two	mc
separate	separate	jj
baby	baby	nn1
girls	girl	nn2
.	.	y
@(Footage-of-Flannig)		zzc
@!Ms-FLANNIGAN		zzq
:	:	y
We	we	ppis2
have	have	vh0
two	two	mc
babies	baby	nn2
.	.	y
Woman	woman	nn1
3	3	mc
:	:	y
Yea	yea	uh
!	!	y
Yes	yes	uh
!	!	y
Oh	oh	uh
!	!	y
It	it	pph1
's	be	vbz
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@!Ms-CASTILLO		zzq
:	:	y
Yeah	yeah	uh
.	.	y
Yeah	yeah	uh
.	.	y
@(Footage-of-surgery)		zzc
@!Dr-QUAGEEBOOR		zzq
:	:	y
OK	ok	rr
,	,	y
Betadine.	betadine	np1
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
it	it	pph1
's	be	vbz
not	not	xx
over	over	rp_ii
yet	yet	rr
.	.	y
@!Dr-ALTMAN		zzq
:	:	y
A	a	at1
lot	lot	nn1
of	of	io
hard	hard	jj
work	work	nn1
remains	remain	vvz
to	to	to
be	be	vbi
done	do	vdn
,	,	y
if	if	cs
we	we	ppis2
're	be	vbr
going	go	vvgk
to	to	to
get	get	vvi
these	these	dd2
babies	baby	nn2
through	through	rp@_ii
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
OK	ok	rr
,	,	y
let	let	vm21
's	be	vm22
get	get	vvi
--		nn1
let	let	vm21
's	be	vm22
keep	keep	vvi
going	go	vvg
.	.	y
@!GOMEZ		zzq
:	:	y
@(Voiceover)		zzc
Now	now	rt
the	the	at
doctors	doctor	nn2
have	have	vh0
to	to	to
somehow	somehow	rr
close	close	vvi
the	the	at
huge	huge	jj
hole	hole	nn1
left	leave	vvn_vvd
in	in	ii
the	the	at
girls	girl	nn2
'	'	ge
chest	chest	nn1
wall	wall	nn1
by	by	ii
the	the	at
separation	separation	nn1
.	.	y
Lucy	lucy	np1
is	be	vbz
first	first	md
.	.	y
@!Dr-STYLIANOS		zzq
:	:	y
We	we	ppis2
've	have	vh0
covered	cover	vvn
the	the	at
heart	heart	nn1
with	with	iw
her	her	appge
own	own	da
tissues	tissue	nn2
.	.	y
We	we	ppis2
're	be	vbr
going	go	vvgk
to	to	to
have	have	vhi
to	to	to
break	break	vvi
the	the	at
little	little	jj
bit	bit	nn1
