##4080550		
Kai	kai	np1
record	record	nn1
.	.	y
Others	other	nn2
ask	ask	vv0
me	me	ppio1
point-blank	point-blank	rr_jj
to	to	to
put	put	vvi
down	down	rp
my	my	appge
pen	pen	nn1
while	while	cs
they	they	pphs2
talk	talk	vv0
.	.	y
Those	those	dd2
are	be	vbr
the	the	at
forthcoming	forthcoming	jj
ones	one	z'
.	.	y
Before	before	cs
I	i	ppis1
came	come	vvd
here	here	rl
I	i	ppis1
was	be	vbdz
dubious	dubious	jj
that	that	cst
I	i	ppis1
would	would	vm
react	react	vvi
as	as	csa
had	have	vhd
other	other	jj
researchers	researcher	nn2
who	who	pnqs
told	tell	vvd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Rwanda	rwanda	np1
.	.	y
I	i	ppis1
now	now	rt
understand	understand	vv0
.	.	y
Mr.	mr	nnb
Jean	jean	np1
picks	pick	vvz
me	me	ppio1
up	up	rp
at	at	ii
the	the	at
hotel	hotel	nn1
for	for	if
one	one	mc1_pn1
last	last	md
driving	driving	jj
assignment	assignment	nn1
.	.	y
He	he	pphs1
is	be	vbz
suffering	suffer	vvg_jj
from	from	ii
la	la	fu_fw
grippe	grippe	nn1
today	today	rt
,	,	y
but	but	ccb
he	he	pphs1
did	do	vdd
n't	n't	xx
call	call	vvi
in	in	ii_rp@
a	a	at1
substitute	substitute	jj_nn1
driver	driver	nn1
.	.	y
When	when	cs_rrq
we	we	ppis2
get	get	vv0
to	to	ii
the	the	at
airport	airport	nn1
he	he	pphs1
heaves	heave	nn2
my	my	appge
50-pound	50-pound	jj_nn1
suitcase	suitcase	nn1
out	out	ii21
of	of	ii22
the	the	at
trunk	trunk	nn1
and	and	cc
wheels	wheel	vvz
it	it	pph1
into	into	ii
the	the	at
terminal	terminal	nn1_jj
.	.	y
Then	then	rt
he	he	pphs1
faces	face	vvz
me	me	ppio1
,	,	y
and	and	cc
it	it	pph1
's	be	vbz
clear	clear	jj
he	he	pphs1
's	be	vhz
been	be	vbn
rehearsing	rehearse	vvg
some	some	dd
English	english	jj_nn1
words	word	nn2
of	of	io
farewell	farewell	nn1
.	.	y
He	he	pphs1
earnestly	earnestly	rr
asks	ask	vvz
God	god	np1_nn1@
to	to	to
bless	bless	vvi
me	me	ppio1
and	and	cc
says	say	vvz
he	he	pphs1
will	will	vm
pray	pray	vvi
for	for	if
my	my	appge
safe	safe	jj
journey	journey	nn1
and	and	cc
to	to	to
greet	greet	vvi
my	my	appge
family	family	nn1
for	for	if
him	him	ppho1
.	.	y
He	he	pphs1
tries	try	vvz
to	to	to
express	express	vvi
something	something	pn1
else	else	rr
about	about	ii
our	our	appge
days	day	nnt2
together	together	rl
,	,	y
but	but	ccb
ends	end	vvz
up	up	rp
saying	say	vvg
that	that	dd1_cst
next	next	md
time	time	nnt1
I	i	ppis1
come	come	vv0
his	his	appge
English	english	nn1
will	will	vm
be	be	vbi
much	much	rr_da1
better	better	jjr
.	.	y
I	i	ppis1
promise	promise	vv0
to	to	ii
practice	practice	nn1
my	my	appge
French	french	nn1_jj
before	before	ii_cs
my	my	appge
next	next	md
visit	visit	nn1
.	.	y
We	we	ppis2
shake	shake	vv0
hands	hand	nn2
vigorously	vigorously	rr
in	in	ii
a	a	at1
strangely	strangely	rr
emotional	emotional	jj
parting	parting	nn1
.	.	y
PHOTO	photo	nn1
(	(	y
COLOR	color	nn1
)	)	y
:	:	y
In	in	ii
Ntarama	ntarama	np1
,	,	y
rows	row	nn2
and	and	cc
rows	row	nn2
of	of	io
skulls	skull	nn2
and	and	cc
hones	hone	nn2
attest	attest	vv0
to	to	to_ii
nearly	nearly	rr
5,000	5,000	mc
who	who	pnqs
died	die	vvd
in	in	rp@
and	and	cc
around	around	ii_rp
a	a	at1
Catholic	catholic	jj_nn1
church	church	nn1
.	.	y
By	by	ii
Sarah	sarah	np1
Kenyon	kenyon	np1
Lischer	lischer	np1
Sarah	sarah	np1
Kenyon	kenyon	np1
Lischer	lischer	np1_nn1
is	be	vbz
an	a	at1
assistant	assistant	jj_nn1
professor	professor	nn1
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Dangerous	dangerous	jj
Sanctuaries	sanctuary	nn2
:	:	y
Refugee	refugee	nn1
Camps	camp	nn2
,	,	y
Civil	civil	jj
War	war	nn1
,	,	y
and	and	cc
the	the	at
Dilemmas	dilemma	nn2
of	of	io
Humanitarian	humanitarian	jj
Aid	aid	nn1
.	.	y
In	in	ii
this	this	dd1
letter	letter	nn1
,	,	y
she	she	pphs1
has	have	vhz
changed	change	vvn
the	the	at
names	name	nn2
of	of	io
some	some	dd
Rwandans	rwandan	nn2@
to	to	to
protect	protect	vvi
their	their	appge
privacy	privacy	nn1
.	.	y
##4080558		
Here	here	rl
are	be	vbr
three	three	mc
essays	essay	nn2
dealing	deal	vvg
with	with	iw
computers	computer	nn2
.	.	y
I	i	ppis1
intend	intend	vv0
that	that	dd1_cst
to	to	to
sound	sound	vvi
sort	sort	rr21@
of	of	rr22
like	like	ii_vv0@
"	"	y
here	here	rl
are	be	vbr
three	three	mc
essays	essay	nn2
dealing	deal	vvg
with	with	iw
ritual	ritual	jj_nn1
"	"	y
or	or	cc
"	"	y
here	here	rl
are	be	vbr
three	three	mc
essays	essay	nn2
dealing	deal	vvg
with	with	iw
kinship	kinship	nn1
"	"	y
--		nn1_jj
to	to	to
sound	sound	vvi
as	as	cs21
if	if	cs22
it	it	pph1
were	be	vbdr
entirely	entirely	rr
unsurprising	unsurprising	vvg
to	to	to
open	open	vvi
up	up	rp
a	a	at1
copy	copy	nn1
of	of	io
Anthropological	anthropological	jj
Quarterly	quarterly	nn1_jj
and	and	cc
see	see	vv0
three	three	mc
essays	essay	nn2
about	about	ii
computers	computer	nn2
,	,	y
alongside	alongside	ii
three	three	mc
on	on	ii
social	social	jj
organization	organization	nn1
,	,	y
religion	religion	nn1
,	,	y
or	or	cc
pragmatics	pragmatics	nn1
and	and	cc
ideology	ideology	nn1
.	.	y
It	it	pph1
should	should	vm
be	be	vbi
entirely	entirely	rr
unremarkable	unremarkable	jj
by	by	rt21
now	now	rt22
that	that	cst
computers	computer	nn2
are	be	vbr
involved	involved	jj
in	in	ii
the	the	at
social	social	jj
and	and	cc
cultural	cultural	jj
life	life	nn1
of	of	io
the	the	at
people	people	nn
and	and	cc
processes	process	nn2_vvz@
anthropologists	anthropologist	nn2
study	study	vv0@_nn1
,	,	y
everywhere	everywhere	rl
in	in	ii
the	the	at
world	world	nn1
(	(	y
digital	digital	jj
divides	divide	vvz_nn2%
notwithstanding	notwithstanding	rr
)	)	y
.	.	y
It	it	pph1
should	should	vm
be	be	vbi
clear	clear	jj
by	by	ii
now	now	cs21
that	that	cs22
the	the	at
interactions	interaction	nn2
and	and	cc
uses	use	vvz_nn2
by	by	ii
which	which	ddq
people	people	nn
make	make	vv0
meaning	meaning	nn1_vvg
,	,	y
act	act	vv0_nn1
,	,	y
or	or	cc
build	build	vv0
societies	society	nn2
is	be	vbz
as	as	rg@
inextricably	inextricably	rr
linked	link	vvn
to	to	ii
software	software	nn1
,	,	y
networks	network	nn2
,	,	y
computers	computer	nn2
,	,	y
devices	device	nn2
,	,	y
and	and	cc
infrastructures	infrastructure	nn2
as	as	csa
we	we	ppis2
insist	insist	vv0
it	it	pph1
is	be	vbz
to	to	ii
kinship	kinship	nn1
or	or	cc
social	social	jj
organization	organization	nn1
.	.	y
In	in	ii
all	all	db
honesty	honesty	nn1
,	,	y
we	we	ppis2
should	should	vm
be	be	vbi
well	well	jj
past	past	ii
the	the	at
time	time	nnt1
when	when	rrq
we	we	ppis2
need	need	vv0
labels	label	nn2
such	such	ii21
as	as	ii22
"	"	y
digital	digital	jj
life	life	nn1
"	"	y
or	or	cc
"	"	y
the	the	at
anthropology	anthropology	nn1
of	of	io
the	the	at
virtual	virtual	jj
"	"	y
or	or	cc
"	"	y
online	online	jj
sociality	sociality	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
one	one	mc1
hand	hand	nn1
,	,	y
it	it	pph1
will	will	vm
not	not	xx
do	do	vdi
to	to	to
simply	simply	rr
suggest	suggest	vvi
that	that	cst
computers	computer	nn2
make	make	vv0
no	no	at
difference	difference	nn1
to	to	ii
the	the	at
social	social	jj
and	and	cc
cultural	cultural	jj
lives	life	nn2
of	of	io
humans	human	nn2
,	,	y
and	and	cc
that	that	cst
we	we	ppis2
ought	ought	vmk
to	to	to
go	go	vvi
on	on	rp@
as	as	cs21
if	if	cs22
information	information	nn1
and	and	cc
communication	communication	nn1
technologies	technology	nn2
are	be	vbr
simply	simply	rr
a	a	at1
diacritical	diacritical	jj
mark	mark	nn1
on	on	ii_rp@
otherwise	otherwise	rr
fundamental	fundamental	jj
features	feature	nn2
of	of	io
human	human	jj_nn1
life	life	nn1
.	.	y
On	on	ii
the	the	at
other	other	jj
hand	hand	nn1
,	,	y
it	it	pph1
can	can	vm
not	not	xx
change	change	vvi
everything	everything	pn1
.	.	y
The	the	at
requirement	requirement	nn1
to	to	to
say	say	vvi
what	what	ddq
difference	difference	nn1
computers	computer	nn2
make	make	vv0
to	to	ii
things	thing	nn2
like	like	ii
sociality	sociality	nn1
,	,	y
knowledge	knowledge	nn1
,	,	y
language	language	nn1
,	,	y
or	or	cc
human	human	jj_nn1
life	life	nn1
in	in	rr21
general	general	rr22
is	be	vbz
not	not	xx
met	meet	vvn
by	by	ii
appending	append	vvg
the	the	at
word	word	nn1
"	"	y
digital	digital	jj
"	"	y
to	to	ii
whatever	whatever	ddqv
noun	noun	nn1
or	or	cc
verb	verb	nn1
commands	command	vvz_nn2
more	more	rgr
immediate	immediate	jj
attention	attention	nn1
;	;	y
but	but	ccb
nor	nor	cc
can	can	vv0%_vm
the	the	at
difference	difference	nn1
be	be	vbi
approached	approach	vvn
as	as	cs21
if	if	cs22
it	it	pph1
were	be	vbdr
one	one	mc1
problem	problem	nn1
among	among	ii
many	many	da2
,	,	y
parceled	parcel	vvd
out	out	rp
after	after	ii_cs
the	the	at
fashion	fashion	nn1
of	of	io
area	area	nn1
studies	study	nn2
,	,	y
or	or	cc
divvied	divvie	vvd
up	up	rp
as	as	cs21
if	if	cs22
it	it	pph1
were	be	vbdr
one	one	mc1
qualifying	qualifying	jj_nn1
field	field	nn1
exam	exam	nn1
alongside	alongside	ii
others	others	nn2
(	(	y
which	which	ddq
we	we	ppis2
nonetheless	nonetheless	rr
know	know	vv0
to	to	to
be	be	vbi
a	a	at1
frequent	frequent	jj
occurrence	occurrence	nn1
)	)	y
.	.	y
Often	often	rr
such	such	da
a	a	at1
problem	problem	nn1
can	can	vm
only	only	rr
be	be	vbi
addressed	address	vvn
by	by	ii
demonstration	demonstration	nn1
,	,	y
and	and	cc
this	this	dd1
is	be	vbz
what	what	ddq
makes	make	vvz
the	the	at
three	three	mc
essays	essay	nn2
gathered	gather	vvn_vvd
here	here	rl
so	so	rg_rr
valuable	valuable	jj
.	.	y
Each	each	dd1
of	of	io
them	them	ppho2
is	be	vbz
,	,	y
in	in	ii
its	its	z'
own	own	da
subtle	subtle	jj
way	way	nn1
,	,	y
struggling	struggle	vvg
with	with	iw
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
towards	towards	ii
anthropology	anthropology	nn1
,	,	y
yet	yet	rr
bring	bring	vv0
it	it	pph1
to	to	to
bear	bear	vvi
on	on	ii_rp@
a	a	at1
problem	problem	nn1
whose	whose	ddqge
significance	significance	nn1
is	be	vbz
widely	widely	rr
felt	feel	vvn_vvd
,	,	y
over-analyzed		vvd
,	,	y
and	and	cc
poorly	poorly	rr
understood	understand	vvn_vvd
.	.	y
The	the	at
essays	essay	nn2
collected	collect	vvn_vvd
here	here	rl
do	do	vd0
not	not	xx
seek	seek	vvi
to	to	to
forge	forge	vvi
a	a	at1
new	new	jj
subfield	subfield	nn1
,	,	y
or	or	cc
to	to	to
simply	simply	rr
apply	apply	vvi
anthropological	anthropological	jj
concepts	concept	nn2
to	to	ii
new	new	jj
objects	object	nn2
like	like	ii
Facebook	facebook	np1_nn1
friends	friend	nn2
or	or	cc
cell-phone	cell-phone	jj_nn1
users	user	nn2
;	;	y
they	they	pphs2
do	do	vd0
not	not	xx
seek	seek	vvi
to	to	to
radically	radically	rr
reinvent	reinvent	vvi
the	the	at
methods	method	nn2
,	,	y
fieldsites	fieldsites	nn2
,	,	y
or	or	cc
topics	topic	nn2
of	of	io
anthropology	anthropology	nn1
;	;	y
and	and	cc
despite	despite	ii
being	be	vbg
written	write	vvn
by	by	ii
people	people	nn
immersed	immerse	vvn_vvd
in	in	ii
the	the	at
technical	technical	jj
details	detail	nn2
of	of	io
software	software	nn1
and	and	cc
networks	network	nn2
,	,	y
they	they	pphs2
are	be	vbr
not	not	xx
any	any	dd
more	more	dar_rgr
inter-	inter-	nn1_jj
or	or	cc
trans-disciplinary	trans-disciplinary	jj
than	than	csn
many	many	da2
other	other	jj
anthropological	anthropological	jj
studies	study	nn2
underway	underway	rr
today	today	rt
.	.	y
Instead	instead	rr
,	,	y
what	what	ddq
they	they	pphs2
do	do	vd0
is	be	vbz
something	something	pn1
that	that	cst
should	should	vm
be	be	vbi
familiar	familiar	jj
to	to	ii
any	any	dd
anthropologist	anthropologist	nn1
:	:	y
they	they	pphs2
form	form	vv0
concepts	concept	nn2
out	out	ii21
of	of	ii22
rich	rich	jj
empirical	empirical	jj
fieldwork	fieldwork	nn1
and	and	cc
try	try	vv0
to	to	to
rectify	rectify	vvi
them	them	ppho2
against	against	ii
those	those	dd2
realities	reality	nn2
.	.	y
They	they	pphs2
criticize	criticize	vv0
approaches	approach	nn2
to	to	ii
problems	problem	nn2
and	and	cc
concepts	concept	nn2
forged	forge	vvn_vvd
in	in	ii
other	other	jj
places	place	nn2
and	and	cc
in	in	ii
other	other	jj
times	time	nnt2
;	;	y
and	and	cc
in	in	ii
doing	do	vdg
so	so	rr
they	they	pphs2
leave	leave	vv0
open	open	jj
the	the	at
possibility	possibility	nn1
for	for	if
future	future	jj_nn1
criticism	criticism	nn1
that	that	cst_dd1
might	might	vm
take	take	vvi
account	account	nn1
of	of	io
the	the	at
changing	changing	jj
technical	technical	jj
conditions	condition	nn2
of	of	io
our	our	appge
world	world	nn1
(	(	y
Strathern	strathern	np1_vv0_nn1
2006	2006	mc
)	)	y
.	.	y
Each	each	dd1
delivers	deliver	vvz
good	good	jj
ethnographic	ethnographic	jj
value	value	nn1
,	,	y
explicating	explicate	vvg
and	and	cc
orienting	orient	vvg_jj@
readers	reader	nn2
to	to	ii
very	very	rg
specific	specific	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
case	case	nn1
what	what	ddq
difference	difference	nn1
the	the	at
difference	difference	nn1
engine	engine	nn1
makes	make	vvz
.	.	y
This	this	dd1
is	be	vbz
not	not	xx
special	special	jj
or	or	cc
new	new	jj
in	in	ii
any	any	dd
threatening	threatening	jj@
sense	sense	nn1
;	;	y
rather	rather	rr@
it	it	pph1
is	be	vbz
simply	simply	rr
what	what	ddq
anthropology	anthropology	nn1
looks	look	vvz
like	like	ii
today	today	rt
.	.	y
These	these	dd2
three	three	mc
essays	essay	nn2
each	each	dd1
take	take	vv0
on	on	rp
one	one	mc1
of	of	io
the	the	at
peculiar	peculiar	jj
burdens	burden	nn2
of	of	io
anthropology	anthropology	nn1
:	:	y
the	the	at
ongoing	ongoing	jj
remediation	remediation	nn1
of	of	io
the	the	at
concept	concept	nn1
of	of	io
culture	culture	nn1
.	.	y
Culture	culture	nn1
,	,	y
as	as	csa_ii
a	a	at1
concept	concept	nn1
and	and	cc
as	as	ii_csa
a	a	at1
feature	feature	nn1
of	of	io
anthropological	anthropological	jj
thought	thought	nn1
is	be	vbz
both	both	rr
broken	break	vvn_jj
and	and	cc
yet	yet	rr
impossible	impossible	jj
to	to	to
leave	leave	vvi
behind	behind	rl@
.	.	y
Within	within	ii
the	the	at
discipline	discipline	nn1
,	,	y
it	it	pph1
has	have	vhz
been	be	vbn
through	through	ii_rp@
so	so	rg
many	many	da2
changes	change	nn2
,	,	y
so	so	rg
much	much	da1_rr
re-use	reuse	nn1@_vv0
and	and	cc
modification	modification	nn1
,	,	y
and	and	cc
so	so	rg
much	much	da1
critique	critique	nn1
,	,	y
that	that	cst
it	it	pph1
seems	seem	vvz
impossible	impossible	jj
to	to	to
see	see	vvi
in	in	ii
it	it	pph1
the	the	at
distinctive	distinctive	jj
form	form	nn1_vv0
it	it	pph1
might	might	vm
once	once	rr
have	have	vhi
had	have	vhn@
;	;	y
and	and	cc
yet	yet	rr
,	,	y
there	there	ex
are	be	vbr
no	no	at
other	other	jj
serious	serious	jj
nominees	nominee	nn2
for	for	if
the	the	at
position	position	nn1
it	it	pph1
holds	hold	vvz
.	.	y
Even	even	rr
more	more	rgr
burdensome	burdensome	jj
is	be	vbz
the	the	at
fact	fact	nn1
that	that	cst
all	all	db
around	around	ii_rp
anthropology	anthropology	nn1
,	,	y
other	other	jj
disciplines	discipline	nn2
wield	wield	vv0
this	this	dd1
concept	concept	nn1
(	(	y
and	and	cc
the	the	at
associated	associated	jj
claim	claim	nn1
to	to	to
investigate	investigate	vvi
it	it	pph1
via	via	ii
ethnography	ethnography	nn1
)	)	y
with	with	iw
abandon	abandon	nn1@
.	.	y
Much	much	da1
of	of	io
this	this	dd1
work	work	nn1
is	be	vbz
conducted	conduct	vvn
without	without	iw
much	much	da1
awareness	awareness	nn1
of	of	io
its	its	z'
peculiar	peculiar	jj
failings	failing	nn2
,	,	y
difficulties	difficulty	nn2
,	,	y
and	and	cc
critiques	critique	nn2
.	.	y
In	in	ii
information	information	nn1
studies	study	nn2
,	,	y
in	in	ii
management	management	nn1
,	,	y
in	in	ii
consumer	consumer	nn1
research	research	nn1
,	,	y
in	in	ii
public	public	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
a	a	at1
salience	salience	nn1
and	and	cc
a	a	at1
power	power	nn1
it	it	pph1
seemingly	seemingly	rr
no	no	rr21
longer	long	rr22
possesses	possess	vvz
for	for	if
scholars	scholar	nn2
trained	train	vvn
in	in	ii
the	the	at
heart	heart	nn1
of	of	io
anthropology	anthropology	nn1
.	.	y
But	but	ccb
even	even	rr
more	more	rgr
troubling	troubling	jj
,	,	y
very	very	rg
little	little	da1
of	of	io
this	this	dd1
work	work	nn1
shows	show	vvz
a	a	at1
grasp	grasp	nn1
of	of	io
the	the	at
particular	particular	jj
strengths	strength	nn2
of	of	io
the	the	at
concept	concept	nn1
either	either	rr_dd1
.	.	y
Analyses	analysis	nn2
of	of	io
the	the	at
"	"	y
culture	culture	nn1
"	"	y
of	of	io
computing	computing	nn1
or	or	cc
the	the	at
internet	internet	nn1
,	,	y
to	to	to
say	say	vvi
nothing	nothing	pn1
of	of	io
its	its	z'
appearance	appearance	nn1
in	in	ii
every	every	at1
microlocation	microlocation	nn1
from	from	ii
corporations	corporation	nn2
and	and	cc
gymnasiums	gymnasium	nn2
to	to	ii
gorilla	gorilla	nn1
troupes	troupe	nn2
and	and	cc
hair	hair	nn1
salons	salon	nn2
,	,	y
seem	seem	vv0
empty	empty	jj
of	of	io
theoretical	theoretical	jj
force	force	nn1
,	,	y
barely	barely	rr
distinguishable	distinguishable	jj
from	from	ii
norms	norm	nn2
and	and	cc
customs	custom	nn2
in	in	ii
some	some	dd
19th	19th	md
century	century	nnt1
sense	sense	nn1
;	;	y
such	such	da
analyses	analysis	nn2_vvz
certainly	certainly	rr
almost	almost	rr
never	never	rr
attain	attain	vv0
the	the	at
heights	height	nn2
of	of	io
systematicity	systematicity	nn1
or	or	cc
recursivity	recursivity	nn1
we	we	ppis2
associate	associate	vv0
with	with	iw
the	the	at
exemplary	exemplary	jj
works	works	nn
of	of	io
the	the	at
discipline	discipline	nn1
.	.	y
The	the	at
burden	burden	nn1
these	these	dd2
essays	essay	nn2
bear	bear	vv0_nn1
is	be	vbz
therefore	therefore	rr
a	a	at1
double	double	jj
one	one	pn1
:	:	y
first	first	md
,	,	y
to	to	to
show	show	vvi
that	that	cst
the	the	at
objects	object	nn2
of	of	io
study	study	nn1
chosen	choose	vvn
are	be	vbr
adequate	adequate	jj
to	to	ii
some	some	dd
concept	concept	nn1
of	of	io
culture	culture	nn1
,	,	y
and	and	cc
second	second	nnt1_md
,	,	y
to	to	to
transform	transform	vvi
that	that	dd1_cst
concept	concept	nn1
in	in	ii
ways	way	nn2
that	that	cst_dd1
will	will	vm_nn1@
(	(	y
one	one	mc1
hopes	hope	vvz
)	)	y
influence	influence	vv0_nn1
and	and	cc
remediate	remediate	vv0
the	the	at
ways	way	nn2
neighboring	neighboring	vvg
disciplines	discipline	nn2
employ	employ	vv0
and	and	cc
rely	rely	vv0
on	on	ii_rp@
this	this	dd1
complicated	complicated	jj
notion	notion	nn1
.	.	y
These	these	dd2
articles	article	nn2
all	all	db_rr@
try	try	vv0
to	to	to
preserve	preserve	vvi
the	the	at
cultural	cultural	jj
at	at	ii
the	the	at
expense	expense	nn1
of	of	io
cultures	culture	nn2
--		nn1_jj
by	by	ii
finding	find	vvg
diverse	diverse	jj
ways	way	nn2
to	to	to
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
"	"	y
as	as	csa_ii
a	a	at1
constitutive	constitutive	jj
dimension	dimension	nn1
of	of	io
human	human	jj_nn1
life	life	nn1
,	,	y
as	as	csa
one	one	mc1
of	of	io
the	the	at
planes	plane	nn2
--		nn1_jj
an	a	at1
open	open	jj
plane	plane	nn1
,	,	y
to	to	to
be	be	vbi
sure	sure	jj
--		nn1
of	of	io
which	which	ddq
it	it	pph1
is	be	vbz
always	always	rr
composed	compose	vvn
"	"	y
(	(	y
Rabinow	rabinow	np1
et	et	ra21
al	al	ra22
.	.	y
2008:106	2008:106	mc
)	)	y
.	.	y
But	but	ccb
they	they	pphs2
also	also	rr
raise	raise	vv0
the	the	at
stakes	stake	nn2
for	for	if
this	this	dd1
concept	concept	nn1
by	by	ii
struggling	struggle	vvg_jj
with	with	iw
the	the	at
question	question	nn1
of	of	io
how	how	rrq
to	to	to@
work	work	vvi
over	over	ii_rp
the	the	at
manifest	manifest	jj
importance	importance	nn1
of	of	io
software	software	nn1
,	,	y
networks	network	nn2
,	,	y
and	and	cc
computers	computer	nn2
without	without	iw
going	go	vvg
too	too	rg
far	far	rr_jj
.	.	y
There	there	ex
is	be	vbz
obviously	obviously	rr
no	no	at
shortage	shortage	nn1
of	of	io
work	work	nn1
on	on	ii
this	this	dd1
topic	topic	nn1
:	:	y
the	the	at
range	range	nn1
of	of	io
disciplines	discipline	nn2
and	and	cc
methods	method	nn2
brought	bring	vvn_vvd
to	to	to
bear	bear	vvi
on	on	ii
the	the	at
topics	topic	nn2
