##1003056		
Granite	granite	nn1
side	side	nn1
of	of	io
the	the	at
river	river	nn1
.	.	y
She	she	pphs1
almost	almost	rr
thought	think	vvd
she	she	pphs1
could	could	vm
see	see	vvi
something	something	pn1
standing	stand	vvg
in	in	ii
the	the	at
dark	dark	nn1_jj
on	on	ii
the	the	at
far	far	jj
bank	bank	nn1
,	,	y
watching	watch	vvg
.	.	y
<p>	<p>	y
She	she	pphs1
hurriedly	hurriedly	rr
picked	pick	vvd
up	up	rp
another	another	dd1
piece	piece	nn1
of	of	io
wood	wood	nn1
for	for	if
the	the	at
fire	fire	nn1
.	.	y
There	there	ex
was	be	vbdz
a	a	at1
cry	cry	nn1
-	-	-
the	the	at
cry	cry	nn1
of	of	io
a	a	at1
human	human	jj_nn1
baby	baby	nn1
.	.	y
The	the	at
sound	sound	nn1
was	be	vbdz
distinct	distinct	jj
.	.	y
There	there	ex
was	be	vbdz
no	no	rr21
doubt	doubt	rr22
.	.	y
It	it	pph1
was	be	vbdz
coming	come	vvg
from	from	ii
somewhere	somewhere	rl
on	on	ii
the	the	at
water	water	nn1
.	.	y
A	a	at1
chill	chill	nn1
again	again	rt
ran	run	vvd
down	down	rp
her	her	appge
spine	spine	nn1
.	.	y
<p>	<p>	y
The	the	at
cry	cry	nn1
came	come	vvd
again	again	rt
.	.	y
This	this	dd1
time	time	nnt1
she	she	pphs1
located	locate	vvd
the	the	at
direction	direction	nn1
as	as	csa_ii@
coming	come	vvg
from	from	ii
up	up	ii
river	river	nn1
.	.	y
She	she	pphs1
could	could	vm
hear	hear	vvi
it	it	pph1
clearly	clearly	rr
,	,	y
and	and	cc
then	then	rt
there	there	ex
was	be	vbdz
another	another	dd1
cry	cry	nn1
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
though	though	cs22
it	it	pph1
were	be	vbdr
out	out	rp
in	in	ii
the	the	at
middle	middle	nn1
of	of	io
the	the	at
river	river	nn1
,	,	y
right	right	rr_nn1_jj
in	in	ii31
front	front	ii32
of	of	ii33
her	her	ppho1
,	,	y
strapped	strap	vvn_vvd
to	to	ii
a	a	at1
raft	raft	nn1
.	.	y
It	it	pph1
cried	cry	vvd
and	and	cc
then	then	rt
there	there	ex
was	be	vbdz
another	another	dd1
cry	cry	nn1
,	,	y
this	this	dd1
time	time	nnt1
closer	close	rrr
and	and	cc
then	then	rt
another	another	dd1
.	.	y
It	it	pph1
sounded	sound	vvd
as	as	csa
thought	think	vvn
it	it	pph1
were	be	vbdr
out	out	rp
in	in	ii
the	the	at
middle	middle	nn1
of	of	io
the	the	at
river	river	nn1
,	,	y
right	right	rr_nn1_jj
in	in	ii31
front	front	ii32
of	of	ii33
her	her	ppho1
,	,	y
strapped	strap	vvn_vvd
to	to	ii
a	a	at1
raft	raft	nn1
.	.	y
It	it	pph1
cried	cry	vvd
out	out	rp
once	once	rr21
more	more	rr22
,	,	y
and	and	cc
then	then	rt
there	there	ex
was	be	vbdz
silence	silence	nn1
.	.	y
She	she	pphs1
threw	throw	vvd
the	the	at
piece	piece	nn1
of	of	io
wood	wood	nn1
on	on	ii
the	the	at
fire	fire	nn1
,	,	y
wishing	wish	vvg
she	she	pphs1
had	have	vhd
enough	enough	dd
wood	wood	nn1
to	to	to
light	light	vvi
up	up	rp_ii@
the	the	at
entire	entire	jj
desert	desert	nn1
.	.	y
<p>	<p>	y
The	the	at
baby	baby	nn1
had	have	vhd
passed	pass	vvn
.	.	y
The	the	at
cries	cry	nn2
were	be	vbdr
further	far	rrr
away	away	rl
,	,	y
drifting	drift	vvg
down	down	ii
the	the	at
river	river	nn1
.	.	y
Retreating	retreating	jj_vvg
.	.	y
She	she	pphs1
could	could	vm
n't	n't	xx
see	see	vvi
it	it	pph1
.	.	y
She	she	pphs1
could	could	vm
n't	n't	xx
see	see	vvi
anything	anything	pn1
.	.	y
A	a	at1
mist	mist	nn1
was	be	vbdz
rising	rise	vvg
from	from	ii
the	the	at
river	river	nn1
and	and	cc
filling	fill	vvg
the	the	at
darkness	darkness	nn1
.	.	y
Even	even	rr
with	with	iw
the	the	at
added	added	jj
wood	wood	nn1
,	,	y
the	the	at
fire	fire	nn1
seemed	seem	vvd
to	to	to
put	put	vvi
out	out	rp
less	less	dar
light	light	nn1_jj
.	.	y
The	the	at
shadows	shadow	nn2
approached	approach	vvd_vvn
her	her	ppho1
from	from	ii
every	every	at1
direction	direction	nn1
until	until	cs_ii@
the	the	at
firelight	firelight	nn1
seemed	seem	vvd
only	only	rr
a	a	at1
sickly	sickly	jj
puddle	puddle	nn1
that	that	cst
hesitated	hesitate	vvd
and	and	cc
threatened	threaten	vvd_vvn
to	to	to
disappear	disappear	vvi
.	.	y
<p>	<p>	y
For	for	if
a	a	at1
moment	moment	nn1
,	,	y
she	she	pphs1
was	be	vbdz
n't	n't	xx
sure	sure	jj_rr%
where	where	cs_rrq
she	she	pphs1
was	be	vbdz
.	.	y
There	there	ex
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
faded	fade	vvn_vvd
into	into	ii
a	a	at1
general	general	jj_nn1
whisper	whisper	nn1
and	and	cc
finally	finally	rr
left	leave	vvn_vvd
just	just	rr
the	the	at
rumbling	rumbling	nn1@
of	of	io
the	the	at
river	river	nn1
.	.	y
<p>	<p>	y
While	while	cs
she	she	pphs1
had	have	vhd
been	be	vbn
distracted	distract	vvn
by	by	ii
the	the	at
crying	crying	nn1
,	,	y
something	something	pn1
had	have	vhd
silently	silently	rr
swam	swim	vvn
across	across	ii
the	the	at
river	river	nn1
.	.	y
Now	now	rt
,	,	y
instead	instead	ii21
of	of	ii22
watching	watch	vvg
from	from	ii
the	the	at
far	far	jj
bank	bank	nn1
,	,	y
it	it	pph1
was	be	vbdz
on	on	ii
her	her	appge
side	side	nn1
.	.	y
She	she	pphs1
distinctly	distinctly	rr
felt	feel	vvd
its	its	z'
presence	presence	nn1
not	not	xx
far	far	rr
from	from	ii
where	where	rrq
she	she	pphs1
stood	stand	vvd
.	.	y
Again	again	rt
,	,	y
She	she	pphs1
thought	think	vvd
of	of	io
running	run	vvg_nn1
for	for	if
the	the	at
shelter	shelter	nn1
of	of	io
town	town	nn1
.	.	y
<p>	<p>	y
The	the	at
haze	haze	nn1
separated	separate	vvn
for	for	if
just	just	rr
an	a	at1
instant	instant	nnt1_jj
,	,	y
and	and	cc
in	in	ii
that	that	dd1
space	space	nn1
,	,	y
something	something	pn1
short	short	rr@_jj
straight	straight	rr
up	up	rp
into	into	ii
the	the	at
air	air	nn1
.	.	y
It	it	pph1
moved	move	vvd
above	above	ii
her	her	ppho1
and	and	cc
began	begin	vvd
to	to	to
billow	billow	vvi
out	out	rp
like	like	ii
nothing	nothing	pn1
she	she	pphs1
had	have	vhd
ever	ever	rr
seen	see	vvn
.	.	y
She	she	pphs1
stood	stand	vvd
,	,	y
transfixed	transfix	vvd_vvn
,	,	y
as	as	csa
it	it	pph1
climbed	climb	vvd
higher	high	jjr_rrr@
until	until	cs
it	it	pph1
towered	tower	vvd
over	over	rp_ii
her	her	appge
head	head	nn1
and	and	cc
leered	leer	vvd
down	down	rp
at	at	ii
her	her	ppho1
.	.	y
<p>	<p>	y
She	she	pphs1
did	do	vdd
n't	n't	xx
move	move	vvi
.	.	y
She	she	pphs1
stood	stand	vvd
and	and	cc
stared	stare	vvd
,	,	y
her	her	appge
feet	foot	nn2
locked	lock	vvn_vvd
to	to	ii
the	the	at
ground	ground	nn1
in	in	ii
terror	terror	nn1
.	.	y
<p>	<p>	y
The	the	at
mist	mist	nn1
swirled	swirl	vvd_vvn@
and	and	cc
formed	form	vvd_vvn
a	a	at1
huge	huge	jj
looming	looming	jj
body	body	nn1
with	with	iw
dozens	dozen	m
of	of	io
arms	arm	nn2
waving	wave	vvg
in	in	ii_rp@
all	all	db
directions	direction	nn2
.	.	y
On	on	ii
the	the	at
ends	end	nn2
of	of	io
the	the	at
fingers	finger	nn2
were	be	vbdr
eyes	eye	nn2
which	which	ddq
blinked	blink	vvd
and	and	cc
twinkled	twinkle	vvd
as	as	csa
they	they	pphs2
circled	circle	vvd
her	her	appge
head	head	nn1
.	.	y
It	it	pph1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
anything	anything	pn1
she	she	pphs1
had	have	vhd
ever	ever	rr
imagined	imagine	vvn
.	.	y
She	she	pphs1
almost	almost	rr
expected	expect	vvd
it	it	pph1
to	to	to
speak	speak	vvi
.	.	y
<p>	<p>	y
Instead	instead	rr
,	,	y
it	it	pph1
just	just	rr
loomed	loom	vvd
closer	close	rrr_jjr
and	and	cc
closer	close	rrr_jjr
,	,	y
sending	send	vvg
its	its	z'
arms	arm	nn2
around	around	rp_ii
and	and	cc
around	around	rp
until	until	cs_ii@
the	the	at
desert	desert	nn1
had	have	vhd
disappeared	disappear	vvn
and	and	cc
there	there	ex
were	be	vbdr
just	just	rr
the	the	at
eyes	eye	nn2
.	.	y
Then	then	rt
,	,	y
as	as	rg
abruptly	abruptly	rr
as	as	csa
it	it	pph1
had	have	vhd
risen	rise	vvn
from	from	ii
the	the	at
river	river	nn1
,	,	y
it	it	pph1
disappeared	disappear	vvd
.	.	y
She	she	pphs1
was	be	vbdz
left	leave	vvn_jj
alone	alone	jj
,	,	y
standing	stand	vvg
beside	beside	ii
the	the	at
dimly	dimly	rr
burning	burning	jj_vvg
fire	fire	nn1
,	,	y
feeling	feel	vvg
small	small	jj
and	and	cc
insignificant	insignificant	jj
and	and	cc
lost	lose	vvd_vvn
.	.	y
<p>	<p>	y
She	she	pphs1
turned	turn	vvd
back	back	rp
to	to	ii
the	the	at
fire	fire	nn1
and	and	cc
saw	see	vvd
the	the	at
food	food	nn1
had	have	vhd
cooked	cook	vvn
.	.	y
Very	very	rg
little	little	da1
time	time	nnt1
had	have	vhd
passed	pass	vvn
,	,	y
just	just	rr_jj@
seconds	second	nnt2
.	.	y
Somewhere	somewhere	rl
in	in	ii
the	the	at
direction	direction	nn1
of	of	io
the	the	at
mountains	mountain	nn2
a	a	at1
coyote	coyote	nn1
called	call	vvn_vvd@
,	,	y
a	a	at1
signal	signal	nn1
for	for	if
the	the	at
entire	entire	jj
desert	desert	nn1
to	to	to
come	come	vvi
to	to	ii
life	life	nn1
again	again	rt
.	.	y
The	the	at
air	air	nn1
was	be	vbdz
cooling	cool	vvg
,	,	y
and	and	cc
the	the	at
creatures	creature	nn2
were	be	vbdr
moving	move	vvg
out	out	ii21
of	of	ii22
their	their	appge
deep	deep	jj_nn1@
burrows	burrow	nn2_vvz
to	to	to
prowl	prowl	vvi
the	the	at
desert	desert	nn1
floor	floor	nn1
.	.	y
<p>	<p>	y
Another	another	dd1
person	person	nn1
might	might	vm
have	have	vhi
gotten	get	vvn
on	on	ii
her	her	appge
horse	horse	nn1
right	right	rr_nn1
then	then	rt
and	and	cc
run	run	vv0_vvn_nn1
for	for	if
help	help	nn1
.	.	y
She	she	pphs1
would	would	vm
have	have	vhi
called	call	vvn
out	out	rp
her	her	appge
missing	missing	jj
husbands	husband	nn2
'	'	ge
name	name	nn1
as	as	csa
she	she	pphs1
slowly	slowly	rr
retreated	retreat	vvd_vvn@
to	to	ii
the	the	at
horse	horse	nn1
,	,	y
and	and	cc
then	then	rt
she	she	pphs1
would	would	vm
have	have	vhi
headed	head	vvn
the	the	at
horse	horse	nn1
down	down	ii@_rp
the	the	at
trail	trail	nn1
and	and	cc
left	leave	vvd
the	the	at
spot	spot	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
and	and	cc
staring	stare	vvg
into	into	ii
the	the	at
fire	fire	nn1
.	.	y
When	when	cs_rrq
she	she	pphs1
was	be	vbdz
finished	finish	vvn_jj@
eating	eating	nn1_vvg
,	,	y
she	she	pphs1
went	go	vvd
down	down	rp
to	to	ii
the	the	at
river	river	nn1
and	and	cc
washed	wash	vvd
the	the	at
dishes	dish	nn2
.	.	y
<p>	<p>	y
When	when	cs_rrq
she	she	pphs1
returned	return	vvd
to	to	ii
the	the	at
fire	fire	nn1
,	,	y
she	she	pphs1
noticed	notice	vvd
the	the	at
flames	flame	nn2
had	have	vhd
burned	burn	vvn
down	down	rp
.	.	y
There	there	ex
was	be	vbdz
n't	n't	xx
much	much	da1
wood	wood	nn1
left	leave	vvd_vvn
.	.	y
She	she	pphs1
sat	sit	vvd
by	by	ii
the	the	at
glowing	glowing	jj
embers	ember	nn2
and	and	cc
listened	listen	vvd_vvn
.	.	y
After	after	cs_ii
a	a	at1
while	while	nnt1@
,	,	y
she	she	pphs1
got	get	vvd
up	up	rp
again	again	rt
and	and	cc
went	go	vvd
back	back	rp
to	to	ii
the	the	at
horses	horse	nn2
.	.	y
She	she	pphs1
checked	check	vvd
the	the	at
three	three	mc
of	of	io
them	them	ppho2
and	and	cc
made	make	vvd_vvn
sure	sure	jj
they	they	pphs2
were	be	vbdr
fed	feed	vvn
before	before	ii
leading	lead	vvg
them	them	ppho2
down	down	rp
to	to	ii
the	the	at
river	river	nn1
for	for	if
water	water	nn1
.	.	y
<p>	<p>	y
She	she	pphs1
watched	watch	vvd
carefully	carefully	rr
as	as	csa
they	they	pphs2
drank	drink	vvd
.	.	y
Nothing	nothing	pn1
was	be	vbdz
unusual	unusual	jj
.	.	y
The	the	at
moon	moon	nn1
had	have	vhd
come	come	vvn
out	out	rp
over	over	ii
the	the	at
distant	distant	jj
mountains	mountain	nn2
and	and	cc
filled	fill	vvd
the	the	at
sky	sky	nn1
with	with	iw
orange	orange	nn1_jj
.	.	y
The	the	at
river	river	nn1
flowed	flow	vvd_vvn
by	by	rp%_ii
.	.	y
Nothing	nothing	pn1
unexpected	unexpected	jj
.	.	y
When	when	cs
the	the	at
horses	horse	nn2
finished	finish	vvd_vvn
drinking	drinking	nn1_vvg
,	,	y
she	she	pphs1
walked	walk	vvd
them	them	ppho2
back	back	rp
up	up	rp_ii%
the	the	at
hill	hill	nn1
.	.	y
Before	before	ii
turning	turn	vvg
back	back	rp
to	to	ii
the	the	at
fire	fire	nn1
she	she	pphs1
took	take	vvd
Nathan	nathan	np1
's	's	ge
rifle	rifle	nn1
from	from	ii
his	his	appge
saddle	saddle	nn1
.	.	y
<p>	<p>	y
The	the	at
night	night	nnt1
had	have	vhd
turned	turn	vvn
chilly	chilly	jj
.	.	y
The	the	at
stars	star	nn2
had	have	vhd
come	come	vvn
alive	alive	jj
.	.	y
She	she	pphs1
took	take	vvd
off	off	rp_ii
her	her	appge
outer	outer	jj
clothes	clothes	nn2
and	and	cc
climbed	climb	vvd
into	into	ii
the	the	at
bag	bag	nn1
,	,	y
the	the	at
rifle	rifle	nn1
right	right	nn1_rr
next	next	ii21
to	to	ii22
her	her	ppho1
.	.	y
<p>	<p>	y
Several	several	da2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
big	big	rr%_jj
going	go	vvg_nn1%
through	through	ii
the	the	at
brush	brush	nn1
on	on	ii
the	the	at
other	other	jj
side	side	nn1
of	of	io
the	the	at
river	river	nn1
.	.	y
She	she	pphs1
listened	listen	vvd
as	as	ii_csa
the	the	at
sound	sound	nn1
disappeared	disappear	vvd
,	,	y
and	and	cc
then	then	rt
went	go	vvd
back	back	rp
to	to	to
sleep	sleep	vvi
.	.	y
<p>	<p>	y
Again	again	rt
,	,	y
the	the	at
sound	sound	nn1
woke	wake	vvd
her	her	ppho1
.	.	y
This	this	dd1
time	time	nnt1
,	,	y
it	it	pph1
came	come	vvd
from	from	ii
up	up	ii
the	the	at
river	river	nn1
,	,	y
right	right	rr_nn1
along	along	ii
the	the	at
shoreline	shoreline	nn1
,	,	y
moving	move	vvg
through	through	ii
the	the	at
brush	brush	nn1
.	.	y
It	it	pph1
was	be	vbdz
n't	n't	xx
an	a	at1
animal	animal	nn1
.	.	y
Animals	animal	nn2
do	do	vd0
n't	n't	xx
make	make	vvi
that	that	rg
much	much	da1
noise	noise	nn1
if	if	cs
they	they	pphs2
can	can	vm
avoid	avoid	vvi
it	it	pph1
.	.	y
The	the	at
sounds	sound	nn2
were	be	vbdr
conscious	conscious	jj
and	and	cc
deliberate	deliberate	vv0_jj
.	.	y
<p>	<p>	y
She	she	pphs1
sat	sit	vvd
up	up	rp
slowly	slowly	rr
.	.	y
The	the	at
fire	fire	nn1
had	have	vhd
burned	burn	vvn
down	down	rp
to	to	ii_to
only	only	rr
a	a	at1
few	few	da2
coals	coal	nn2
.	.	y
The	the	at
moon	moon	nn1
had	have	vhd
risen	rise	vvn
in	in	ii
the	the	at
sky	sky	nn1
and	and	cc
was	be	vbdz
now	now	rt
white	white	jj
.	.	y
A	a	at1
spark	spark	nn1
shot	shoot	vvd_vvn
up	up	rp
from	from	ii
the	the	at
fire	fire	nn1
,	,	y
flared	flare	vvd
,	,	y
and	and	cc
disappeared	disappear	vvd
.	.	y
<p>	<p>	y
Whatever	whatever	ddqv
was	be	vbdz
down	down	rp
at	at	ii
the	the	at
river	river	nn1
was	be	vbdz
making	make	vvg
no	no	at
effort	effort	nn1
to	to	to
hide	hide	vvi
its	its	z'
movements	movement	nn2
.	.	y
It	it	pph1
was	be	vbdz
coming	come	vvg
steadily	steadily	rr
toward	toward	ii
her	her	ppho1
.	.	y
She	she	pphs1
cradled	cradle	vvd
the	the	at
rifle	rifle	nn1
in	in	ii
her	her	appge
arms	arm	nn2
and	and	cc
waited	wait	vvd
.	.	y
Down	down	rp
by	by	ii
the	the	at
river	river	nn1
,	,	y
a	a	at1
branch	branch	nn1
was	be	vbdz
torn	tear	vvn
from	from	ii
a	a	at1
tree	tree	nn1
.	.	y
With	with	iw
it	it	pph1
came	come	vvd
abrupt	abrupt	jj
silence	silence	nn1
.	.	y
The	the	at
thing	thing	nn1
could	could	vm
not	not	xx
have	have	vhi
been	be	vbn
more	more	dar
than	than	csn
a	a	at1
hundred	hundred	m
paces	pace	nn2_vvz
away	away	rl
when	when	cs
it	it	pph1
stopped	stop	vvd
and	and	cc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
in	in	ii
the	the	at
dark	dark	jj_nn1
waiting	waiting	nn1@_vvg
.	.	y
Another	another	dd1
hour	hour	nnt1
passed	pass	vvn_vvd
before	before	cs
she	she	pphs1
again	again	rt
heard	hear	vvd_vvn
movement	movement	nn1
.	.	y
She	she	pphs1
must	must	vm
have	have	vhi
dozed	doze	vvn@
again	again	rt
,	,	y
when	when	cs_rrq
suddenly	suddenly	rr
she	she	pphs1
jerked	jerk	vvd
awake	awake	jj
as	as	csa
something	something	pn1
fell	fall	vvd
into	into	ii
the	the	at
water	water	nn1
.	.	y
Again	again	rt
,	,	y
silence	silence	nn1
.	.	y
<p>	<p>	y
She	she	pphs1
strained	strain	vvd
her	her	appge
eyes	eye	nn2
,	,	y
but	but	ccb
she	she	pphs1
could	could	vm
n't	n't	xx
make	make	vvi
out	out	rp
anything	anything	pn1
in	in	ii
the	the	at
dark	dark	nn1_jj
.	.	y
It	it	pph1
must	must	vm
be	be	vbi
standing	stand	vvg
in	in	ii
the	the	at
same	same	da
spot	spot	nn1
where	where	cs_rrq
she	she	pphs1
had	have	vhd
watered	water	vvn
the	the	at
horses	horse	nn2
.	.	y
It	it	pph1
was	be	vbdz
moving	move	vvg
very	very	rg
slowly	slowly	rr
.	.	y
she	she	pphs1
was	be	vbdz
n't	n't	xx
sure	sure	jj_rr%
if	if	cs_csw@
it	it	pph1
could	could	vm
see	see	vvi
her	her	ppho1
,	,	y
but	but	ccb
she	she	pphs1
fumbled	fumble	vvd
with	with	iw
the	the	at
rifle	rifle	nn1
,	,	y
nervously	nervously	rr
putting	put	vvg
a	a	at1
round	round	jj_nn1@
into	into	ii
the	the	at
chamber	chamber	nn1
.	.	y
<p>	<p>	y
She	she	pphs1
raised	raise	vvd
the	the	at
rifle	rifle	nn1
.	.	y
She	she	pphs1
could	could	vm
barely	barely	rr
see	see	vvi
the	the	at
outline	outline	nn1
of	of	io
something	something	pn1
.	.	y
Then	then	rt
it	it	pph1
stood	stand	vvd
up	up	rp
--	--	x
it	it	pph1
stood	stand	vvd
up	up	rp
like	like	ii
a	a	at1
man	man	nn1
and	and	cc
it	it	pph1
stumbled	stumble	vvd
once	once	rr
and	and	cc
fell	fall	vvd
to	to	ii
the	the	at
ground	ground	nn1
before	before	ii
standing	stand	vvg
again	again	rt
.	.	y
She	she	pphs1
knew	know	vvd
it	it	pph1
was	be	vbdz
n't	n't	xx
Nate	nate	nn1
.	.	y
It	it	pph1
stumbled	stumble	vvd
straight	straight	rr_jj
toward	toward	ii
her	her	ppho1
.	.	y
It	it	pph1
was	be	vbdz
something	something	pn1
evil	evil	jj
,	,	y
something	something	pn1
that	that	cst
ruined	ruined	jj_vvd
lives	life	nn2
,	,	y
something	something	pn1
that	that	cst
forced	forced	jj_vvd
people	people	nn
to	to	to
swallow	swallow	vvi
their	their	appge
dreams	dream	nn2
.	.	y
It	it	pph1
took	take	vvd
several	several	da2
more	more	dar
steps	step	nn2
and	and	cc
then	then	rt
fell	fall	vvd
and	and	cc
let	let	vv0_vvd@
out	out	rp
a	a	at1
loud	loud	jj_rr
,	,	y
painful	painful	jj
cry	cry	nn1
.	.	y
<p>	<p>	y
She	she	pphs1
pulled	pull	vvd
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
a	a	at1
scream	scream	nn1
that	that	cst_dd1
was	be	vbdz
cut	cut	vvn
off	off	rp
,	,	y
and	and	cc
then	then	rt
there	there	ex
was	be	vbdz
silence	silence	nn1
.	.	y
It	it	pph1
sprawled	sprawl	vvd
there	there	rl
on	on	ii
the	the	at
ground	ground	nn1
not	not	xx
moving	move	vvg
.	.	y
When	when	cs
the	the	at
fire	fire	nn1
briefly	briefly	rr
flared	flare	vvd_vvn@
up	up	rp
,	,	y
Hortense	hortense	np1_nn1
could	could	vm
see	see	vvi
the	the	at
blood	blood	nn1
and	and	cc
its	its	z'
face	face	nn1
.	.	y
<p>	<p>	y
She	she	pphs1
did	do	vdd
n't	n't	xx
move	move	vvi
.	.	y
She	she	pphs1
sat	sit	vvd
still	still	jj
,	,	y
while	while	cs
the	the	at
light	light	jj_nn1
faded	faded	jj_vvn_vvd
and	and	cc
she	she	pphs1
was	be	vbdz
alone	alone	jj
in	in	ii
the	the	at
dark	dark	nn1_jj
.	.	y
<p>	<p>	y
After	after	cs_ii
a	a	at1
while	while	nnt1@
,	,	y
the	the	at
desert	desert	nn1
animals	animal	nn2
started	start	vvd
stirring	stir	vvg_jj
again	again	rt
.	.	y
The	the	at
insects	insect	nn2
filled	fill	vvd_vvn
the	the	at
air	air	nn1
,	,	y
and	and	cc
she	she	pphs1
could	could	vm
hear	hear	vvi
the	the	at
river	river	nn1
.	.	y
It	it	pph1
took	take	vvd
her	her	ppho1
a	a	at1
long	long	jj
time	time	nnt1
to	to	to
break	break	vvi
the	the	at
trance	trance	nn1
.	.	y
All	all	db
the	the	at
while	while	nnt1@
she	she	pphs1
stared	stare	vvd
at	at	ii
the	the	at
body	body	nn1
,	,	y
half	half	db_rr@
expecting	expect	vvg
it	it	pph1
to	to	to
rise	rise	vvi
into	into	ii
the	the	at
sky	sky	nn1
and	and	cc
disappear	disappear	vvi
.	.	y
<p>	<p>	y
Nothing	nothing	pn1
happened	happen	vvd
.	.	y
Nothing	nothing	pn1
.	.	y
<p>	<p>	y
Finally	finally	rr
,	,	y
she	she	pphs1
got	get	vvd
up	up	rp
and	and	cc
approached	approach	vvd
the	the	at
corpse	corpse	nn1
.	.	y
She	she	pphs1
could	could	vm
n't	n't	xx
see	see	vvi
it	it	pph1
very	very	rg
clearly	clearly	rr
,	,	y
but	but	ccb
all	all	db
the	the	at
while	while	nnt1@
she	she	pphs1
kept	keep	vvd
the	the	at
rifle	rifle	nn1
ready	ready	jj_rr@
,	,	y
waiting	wait	vvg
.	.	y
Nothing	nothing	pn1
moved	move	vvd_vvn
.	.	y
The	the	at
spirit	spirit	nn1
was	be	vbdz
dead	dead	jj
.	.	y
She	she	pphs1
could	could	vm
see	see	vvi
it	it	pph1
was	be	vbdz
motionless	motionless	jj
on	on	ii
the	the	at
ground	ground	nn1
.	.	y
<p>	<p>	y
She	she	pphs1
watched	watch	vvd
it	it	pph1
silently	silently	rr
for	for	if
some	some	dd
time	time	nnt1
before	before	cs
she	she	pphs1
came	come	vvd
to	to	to
realize	realize	vvi
what	what	ddq
it	it	pph1
meant	mean	vvd
.	.	y
In	in	ii
the	the	at
morning	morning	nnt1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
She	she	pphs1
tied	tie	vvd
the	the	at
lead	lead	nn1
of	of	io
Nathan	nathan	np1
's	's	ge
horse	horse	nn1
to	to	ii
her	her	appge
own	own	da
and	and	cc
headed	head	vvn_vvd@
away	away	ii21_rl
from	from	ii22_ii
the	the	at
river	river	nn1
and	and	cc
back	back	rp_nn1
down	down	ii@_rp
the	the	at
trail	trail	nn1
.	.	y
From	from	ii
a	a	at1
rise	rise	nn1
over	over	ii
the	the	at
river	river	nn1
,	,	y
where	where	cs_rrq
the	the	at
