##1007451		
Historical	historical	jj
"	"	y
Thank	thank	vv0
you	you	ppy
,	,	y
David	david	np1
.	.	y
"	"	y
David	david	np1
left	leave	vvd
and	and	cc
my	my	appge
father	father	nn1
turned	turn	vvd_vvn
back	back	rp
to	to	ii
me	me	ppio1
.	.	y
"	"	y
You	you	ppy
see	see	vv0
,	,	y
Judah	judah	uh@_np1
?	?	y
You	you	ppy
do	do	vd0
n't	n't	xx
have	have	vhi
to	to	to
worry	worry	vvi
about	about	ii
being	be	vbg
a	a	at1
soldier	soldier	nn1
at	at	rr21_ii
all	all	rr22_db
.	.	y
Just	just	rr
lead	lead	vv0
the	the	at
fleet	fleet	nn1_jj@
back	back	rp_nn1
to	to	ii
Earth	earth	nn1
,	,	y
and	and	cc
begin	begin	vv0
to	to	to
recolonize	recolonize	vvi
home	home	rl
.	.	y
"	"	y
Father	father	nn1
's	's	ge
words	word	nn2
convinced	convince	vvd@_vvn@
me	me	ppio1
,	,	y
and	and	cc
I	i	ppis1
agreed	agree	vvd
to	to	to
take	take	vvi
on	on	rp
the	the	at
task	task	nn1
.	.	y
He	he	pphs1
put	put	vvd
me	me	ppio1
in	in	ii31
charge	charge	ii32
of	of	ii33
the	the	at
most	most	rgt
important	important	jj
ship	ship	nn1
of	of	io
all	all	db
,	,	y
the	the	at
largest	large	jjt
and	and	cc
most	most	rgt_dat
powerful	powerful	jj
,	,	y
called	call	vvn_vvd@
the	the	at
Luminary	luminary	nn1_jj_np1
.	.	y
We	we	ppis2
jumped	jump	vvd
into	into	ii
hyperspace	hyperspace	nn1
behind	behind	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
to	to	ii
Earth	earth	nn1
.	.	y
And	and	cc
protect	protect	vv0
them	them	ppho2
we	we	ppis2
did	do	vdd
.	.	y
Because	because	cs
what	what	ddq
we	we	ppis2
did	do	vdd
n't	n't	xx
know	know	vvi
at	at	ii
the	the	at
time	time	nnt1
was	be	vbdz
that	that	cst
the	the	at
Leyens	leyens	np1_nn2
had	have	vhd
set	set	vvn
up	up	rp
a	a	at1
trap	trap	nn1
.	.	y
My	my	appge
grandchildren	grandchild	nn2
,	,	y
my	my	appge
biggest	big	jjt
hope	hope	nn1
for	for	if
you	you	ppy
is	be	vbz
that	that	cst
you	you	ppy
never	never	rr
know	know	vv0
the	the	at
terror	terror	nn1
of	of	io
a	a	at1
battle	battle	nn1
.	.	y
Shortly	shortly	rr
after	after	ii_cs
the	the	at
jump	jump	nn1
into	into	ii
hyperspace	hyperspace	nn1
,	,	y
we	we	ppis2
discovered	discover	vvd
that	that	cst
the	the	at
Leyens	leyens	np1_nn2
had	have	vhd
expected	expect	vvn
us	us	ppio2
.	.	y
They	they	pphs2
had	have	vhd
left	leave	vvn
one	one	mc1
ship	ship	nn1
hidden	hide	vvn
near	near	ii
Babylon	babylon	np1_nn1
,	,	y
just	just	rr
in	in	cs21
case	case	cs22
,	,	y
and	and	cc
when	when	cs_rrq
they	they	pphs2
saw	see	vvd
our	our	appge
six	six	mc
vessels	vessel	nn2
,	,	y
that	that	cst_dd1
one	one	mc1
ship	ship	nn1
came	come	vvd
in	in	rp@
behind	behind	ii
us	us	ppio2
for	for	if
a	a	at1
surprise	surprise	nn1
attack	attack	nn1
.	.	y
We	we	ppis2
were	be	vbdr
hit	hit	vvn
first	first	md
,	,	y
with	with	iw
a	a	at1
huge	huge	jj
energy	energy	nn1
burst	burst	vvd_vvn_vv0_nn1
that	that	cst
knocked	knock	vvd
out	out	rp
our	our	appge
life	life	nn1
support	support	nn1
and	and	cc
lights	light	nn2
for	for	if
a	a	at1
moment	moment	nn1
.	.	y
By	by	ii
the	the	at
time	time	nnt1
my	my	appge
crew	crew	nn1
had	have	vhd
gotten	get	vvn
the	the	at
systems	system	nn2
working	work	vvg
again	again	rt
,	,	y
the	the	at
Leyens	leyens	nn2
were	be	vbdr
firing	fire	vvg
random	random	jj
bolts	bolt	nn2
at	at	ii
our	our	appge
other	other	jj_nn1@
five	five	mc
ships	ship	nn2
.	.	y
Over	over	ii
the	the	at
hyperspace	hyperspace	nn1
radio	radio	nn1
,	,	y
I	i	ppis1
ordered	order	vvd
the	the	at
other	other	jj_nn1@
five	five	mc
vessels	vessel	nn2
to	to	to
hightail	hightail	vvi
it	it	pph1
towards	towards	ii
Earth	earth	nn1
as	as	rg
fast	fast	rr_jj
as	as	csa
possible	possible	jj
.	.	y
The	the	at
Leyens	leyens	nn2_np1
must	must	vm
have	have	vhi
overheard	overhear	vvn
,	,	y
because	because	cs
their	their	appge
ship	ship	nn1
turned	turn	vvd_vvn
around	around	rp
and	and	cc
sped	speed	vvd
towards	towards	ii
us	us	ppio2
.	.	y
We	we	ppis2
came	come	vvd
in	in	ii_rp@
fast	fast	jj_rr
and	and	cc
engaged	engage	vvd
the	the	at
Leyens	leyens	nn2_np1
in	in	ii
a	a	at1
volley	volley	nn1
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
remember	remember	vvi
the	the	at
number	number	nn1
of	of	io
times	time	nnt2
we	we	ppis2
hit	hit	vvd_vv0@
them	them	ppho2
or	or	cc
the	the	at
number	number	nn1
of	of	io
times	time	nnt2
we	we	ppis2
got	get	vvd
hit	hit	vvn
ourselves	ourselves	ppx2
.	.	y
The	the	at
Luminary	luminary	np1_nn1
shook	shake	vvd
constantly	constantly	rr
,	,	y
the	the	at
lights	light	nn2
dimmed	dim	vvn_vvd
and	and	cc
brightened	brighten	vvn
over	over	rp
and	and	cc
over	over	rp
,	,	y
and	and	cc
the	the	at
control	control	nn1
panels	panel	nn2
expelled	expel	vvd_vvn
sweet-smelling	sweet-smelling	jj
smoke	smoke	nn1
.	.	y
Finally	finally	rr
,	,	y
with	with	iw
our	our	appge
last	last	md
dregs	dregs	nn2
of	of	io
energy	energy	nn1
,	,	y
we	we	ppis2
managed	manage	vvd
to	to	to
hit	hit	vvi
the	the	at
Leyen	leyen	jj_nn1
ship	ship	nn1
dead	dead	jj
center	center	nn1
,	,	y
and	and	cc
it	it	pph1
exploded	explode	vvd
in	in	ii
the	the	at
eerie	eerie	jj
silence	silence	nn1
that	that	cst_dd1
accompanies	accompany	vvz
such	such	da
things	thing	nn2
in	in	ii
hyperspace	hyperspace	nn1
.	.	y
I	i	ppis1
felt	feel	vvd
exhausted	exhausted	jj_vvn
;	;	y
sweat	sweat	nn1_vv0
covered	cover	vvd_vvn
my	my	appge
face	face	nn1
and	and	cc
a	a	at1
bloody	bloody	jj
gash	gash	nn1
cut	cut	vvn_nn1
across	across	ii
my	my	appge
cheek	cheek	nn1
.	.	y
But	but	ccb
my	my	appge
father	father	nn1
had	have	vhd
placed	place	vvn
me	me	ppio1
in	in	ii
command	command	nn1
,	,	y
so	so	cs@_rr
I	i	ppis1
had	have	vhd
to	to	to
secure	secure	vvi
the	the	at
Luminary	luminary	nn1_jj
before	before	ii
getting	get	vvg
some	some	dd
rest	rest	nn1
.	.	y
My	my	appge
crew	crew	nn1
reported	report	vvn_vvd
on	on	ii
the	the	at
damage	damage	nn1
,	,	y
which	which	ddq
mostly	mostly	rr
sound	sound	jj@_vv0@
ed	ed	nn1
fixable	fixable	jj
,	,	y
until	until	cs
I	i	ppis1
got	get	vvd
a	a	at1
call	call	nn1
in	in	rp@_ii
from	from	ii
my	my	appge
engineer	engineer	nn1
.	.	y
"	"	y
Captain	captain	nnb
Hammer	hammer	np1
,	,	y
we	we	ppis2
need	need	vv0
you	you	ppy
down	down	rp_vv0%
here	here	rl
.	.	y
"	"	y
I	i	ppis1
remember	remember	vv0
shaking	shake	vvg
my	my	appge
head	head	nn1
in	in	ii
amusement	amusement	nn1
at	at	ii
being	be	vbg
called	call	vvn
"	"	y
Captain	captain	nnb
Hammer	hammer	np1
,	,	y
"	"	y
but	but	ccb
after	after	ii
making	make	vvg
sure	sure	jj
that	that	cst
there	there	ex
were	be	vbdr
no	no	at
other	other	jj
crises	crisis	nn2
for	for	if
me	me	ppio1
to	to	to
deal	deal	vvi
with	with	iw
,	,	y
I	i	ppis1
headed	head	vvd
down	down	rp
to	to	ii
engineering	engineering	nn1
.	.	y
The	the	at
Leyen	leyen	jj_nn1
hyperspace	hyperspace	nn1
engine	engine	nn1
filled	fill	vvd_vvn
the	the	at
chamber	chamber	nn1
from	from	ii
top	top	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
engineer	engineer	nn1
,	,	y
a	a	at1
woman	woman	nn1
about	about	ii
my	my	appge
age	age	nn1
named	name	vvd
Rebecca	rebecca	np1
,	,	y
pushed	push	vvd_vvn
a	a	at1
button	button	nn1
on	on	ii
the	the	at
side	side	nn1
of	of	io
the	the	at
engine	engine	nn1
that	that	cst
popped	pop	vvd
out	out	rp
a	a	at1
cube	cube	nn1
the	the	at
size	size	nn1
of	of	io
my	my	appge
palm	palm	nn1
.	.	y
She	she	pphs1
took	take	vvd
it	it	pph1
and	and	cc
handed	hand	vvd
it	it	pph1
over	over	rp
to	to	ii
me	me	ppio1
.	.	y
"	"	y
Here	here	rl
's	be	vbz
the	the	at
problem	problem	nn1
,	,	y
Captain	captain	nn1
.	.	y
"	"	y
I	i	ppis1
turned	turn	vvd
the	the	at
cube	cube	nn1
around	around	rp
in	in	ii
my	my	appge
hands	hand	nn2
.	.	y
"	"	y
It	it	pph1
's	be	vbz
the	the	at
fuel	fuel	nn1
pod	pod	nn1
.	.	y
"	"	y
"	"	y
Look	look	vv0
at	at	ii
it	it	pph1
closely	closely	rr
,	,	y
"	"	y
Rebecca	rebecca	np1
said	say	vvd
.	.	y
"	"	y
It	it	pph1
's	be	vbz
fused	fuse	vvn
.	.	y
Inoperable	inoperable	jj_np1@
.	.	y
"	"	y
I	i	ppis1
examined	examine	vvd
it	it	pph1
;	;	y
sure	sure	jj_rr%
enough	enough	rr
,	,	y
the	the	at
normal	normal	jj
bright	bright	jj
glow	glow	nn1
of	of	io
the	the	at
fuel	fuel	nn1
pod	pod	nn1
had	have	vhd
dimmed	dim	vvn
to	to	ii
a	a	at1
milky-white	milky-white	jj
paleness	paleness	nn1
.	.	y
I	i	ppis1
passed	pass	vvd
it	it	pph1
back	back	rp
to	to	ii
her	her	ppho1
.	.	y
"	"	y
Why	why	rrq
did	do	vdd
it	it	pph1
fuse	fuse	vvi
?	?	y
We	we	ppis2
did	do	vdd
n't	n't	xx
run	run	vvi
the	the	at
ship	ship	nn1
that	that	cst_dd1
hard	hard	rr_jj
.	.	y
"	"	y
Rebecca	rebecca	np1
nodded	nod	vvd
.	.	y
"	"	y
That	that	dd1
last	last	md
energy	energy	nn1
burst	burst	nn1_vvd_vvn
,	,	y
the	the	at
one	one	pn1
that	that	cst
did	do	vdd
n't	n't	xx
shake	shake	vvi
the	the	at
ship-it	ship-it	pph1
must	must	vm
be	be	vbi
some	some	dd
new	new	jj
sort	sort	nn1
of	of	io
weapon	weapon	nn1
.	.	y
My	my	appge
guess	guess	nn1@
is	be	vbz
that	that	cst
it	it	pph1
targeted	target	vvd
the	the	at
engine	engine	nn1
chamber	chamber	nn1
and	and	cc
sapped	sap	vvd
the	the	at
fuel	fuel	nn1
pod	pod	nn1
.	.	y
"	"	y
"	"	y
Well	well	rr
,	,	y
put	put	vvn_vvd_vv0
in	in	ii_rp@
a	a	at1
replacement	replacement	nn1
.	.	y
"	"	y
She	she	pphs1
shook	shake	vvd
her	her	appge
head	head	nn1
and	and	cc
pushed	push	vvd_vvn
a	a	at1
but	but	ccb
ton	ton	nnu1
to	to	to
open	open	vvi
up	up	rp_ii@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
children	child	nn2
,	,	y
this	this	dd1
is	be	vbz
the	the	at
part	part	nn1
that	that	cst
you	you	ppy
must	must	vm
understand	understand	vvi
.	.	y
The	the	at
Luminary	luminary	nn1_np1
was	be	vbdz
different	different	jj
from	from	ii
the	the	at
other	other	jj
ships	ship	nn2
.	.	y
The	the	at
other	other	jj
ships	ship	nn2
could	could	vm
run	run	vvi
for	for	if
months	month	nnt2
on	on	ii
a	a	at1
standard	standard	jj_nn1
fuel	fuel	nn1
pod	pod	nn1
,	,	y
but	but	ccb
the	the	at
Luminary	luminary	np1_nn1
used	use	vvd_vvn
that	that	rg
much	much	da1
power	power	nn1
in	in	ii
a	a	at1
day	day	nnt1
.	.	y
Since	since	cs
we	we	ppis2
knew	know	vvd
it	it	pph1
would	would	vm
take	take	vvi
eight	eight	mc
days	day	nnt2
to	to	to
get	get	vvi
to	to	ii
Earth	earth	nn1
,	,	y
we	we	ppis2
had	have	vhd
brought	bring	vvn
eight	eight	mc
extra	extra	jj
fuel	fuel	nn1
pods	pod	nn2
with	with	iw
us	us	ppio2
in	in	ii
the	the	at
drawer	drawer	nn1
.	.	y
Only	only	rr
now	now	rt
,	,	y
what	what	ddq
Rebecca	rebecca	np1
showed	show	vvd
me	me	ppio1
was	be	vbdz
a	a	at1
drawer	drawer	nn1
with	with	iw
only	only	rr
one	one	mc1
working	working	jj@_vvg
fuel	fuel	nn1
pod	pod	nn1
.	.	y
The	the	at
other	other	jj_nn1@
seven	seven	mc
were	be	vbdr
as	as	rg
fused	fused	jj@_vvn
as	as	csa
the	the	at
one	one	pn1
from	from	ii
the	the	at
engine	engine	nn1
,	,	y
beyond	beyond	ii
repair	repair	nn1
.	.	y
"	"	y
Powerful	powerful	jj
weapon	weapon	nn1
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
Yes	yes	uh
.	.	y
"	"	y
"	"	y
So	so	rr
what	what	ddq
do	do	vd0
we	we	ppis2
do	do	vdi
now	now	rt
?	?	y
"	"	y
Rebecca	rebecca	np1
looked	look	vvd
at	at	ii
me	me	ppio1
as	as	cs21
if	if	cs22
I	i	ppis1
were	be	vbdr
a	a	at1
fool	fool	nn1
.	.	y
Come	come	vv0
to	to	to
think	think	vvi
of	of	io
it	it	pph1
,	,	y
maybe	maybe	rr
I	i	ppis1
was	be	vbdz
.	.	y
"	"	y
What	what	ddq
do	do	vd0
we	we	ppis2
do	do	vdi
now	now	rt
?	?	y
"	"	y
she	she	pphs1
parroted	parrote	vvd
.	.	y
"	"	y
That	that	dd1
's	be	vbz
what	what	ddq
I	i	ppis1
'm	be	vbm
asking	ask	vvg
you	you	ppy
.	.	y
You	you	ppy
're	be	vbr
the	the	at
captain	captain	nn1
.	.	y
"	"	y
I	i	ppis1
nodded	nod	vvd
and	and	cc
stared	stare	vvd
off	off	rp
into	into	ii
the	the	at
distance	distance	nn1
,	,	y
while	while	cs
trying	try	vvg
to	to	to
think	think	vvi
of	of	io
an	a	at1
idea	idea	nn1
.	.	y
"	"	y
Can	can	vm_vv0%
we	we	ppis2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
?	?	y
"	"	y
Rebecca	rebecca	np1
shook	shake	vvd
her	her	appge
head	head	nn1
.	.	y
"	"	y
You	you	ppy
ordered	order	vvd
them	them	ppho2
forward	forward	rl
,	,	y
and	and	cc
they	they	pphs2
've	have	vh0
already	already	rr
gone	go	vvn
far	far	rr
ahead	ahead	rl
.	.	y
They	they	pphs2
're	be	vbr
out	out	ii21
of	of	ii22
hyperspace	hyperspace	nn1
radio	radio	nn1
range	range	nn1
.	.	y
"	"	y
"	"	y
Maybe	maybe	rr
they	they	pphs2
'll	will	vm
come	come	vvi
back	back	rp
for	for	if
us	us	ppio2
.	.	y
"	"	y
Unless	unless	cs
they	they	pphs2
assume	assume	vv0
we	we	ppis2
've	have	vh0
been	be	vbn
destroyed	destroy	vvn
.	.	y
"	"	y
I	i	ppis1
thought	think	vvd
some	some	dd
more	more	dar
.	.	y
"	"	y
Well	well	rr
,	,	y
we	we	ppis2
have	have	vh0
one	one	pn1_mc1
working	work	vvg_jj@
fuel	fuel	nn1
pod	pod	nn1
.	.	y
Let	let	vm21
's	be	vm22
use	use	vvi
it	it	pph1
to	to	to
go	go	vvi
back	back	rp
to	to	ii
Babylon	babylon	np1_nn1
and	and	cc
get	get	vvi
more	more	rrr_dar
.	.	y
"	"	y
Rebecca	rebecca	np1
rolled	roll	vvd
her	her	appge
eyes	eye	nn2
.	.	y
"	"	y
There	there	ex
are	be	vbr
no	no	rr%_at
more	more	rrr_dar
,	,	y
Captain	captain	nn1
.	.	y
We	we	ppis2
took	take	vvd
all	all	db
the	the	at
fuel	fuel	nn1
pods	pod	nn2
we	we	ppis2
had	have	vhd_vhn@
.	.	y
There	there	ex
was	be	vbdz
no	no	at
reason	reason	nn1
to	to	to
leave	leave	vvi
any	any	dd
behind	behind	rl@_nn1%
.	.	y
"	"	y
"	"	y
So	so	rr
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
We	we	ppis2
'll	will	vm
just	just	rr
go	go	vvi
home	home	rl
,	,	y
then	then	rt
.	.	y
We	we	ppis2
'll	will	vm
let	let	vvi
the	the	at
other	other	jj_nn1@
five	five	mc
ships	ship	nn2
retake	retake	vv0
the	the	at
Earth	earth	nn1
.	.	y
"	"	y
Rebecca	rebecca	np1
looked	look	vvd
around	around	ii_rp
the	the	at
chamber	chamber	nn1
for	for	if
a	a	at1
moment	moment	nn1
,	,	y
and	and	cc
then	then	rt
,	,	y
staring	stare	vvg
at	at	ii
her	her	appge
feet	foot	nn2
,	,	y
she	she	pphs1
said	say	vvd
,	,	y
"	"	y
With	with	iw
all	all	db
due	due	jj
respect	respect	nn1
,	,	y
sir	sir	nn1
,	,	y
that	that	dd1
's	be	vbz
not	not	xx
a	a	at1
good	good	jj
plan	plan	nn1
.	.	y
"	"	y
"	"	y
Why	why	rrq
not	not	xx
?	?	y
"	"	y
"	"	y
Because	because	cs
the	the	at
trap	trap	nn1
implies	imply	vvz
that	that	cst
the	the	at
Leyens	leyens	nn2
know	know	vv0
we	we	ppis2
're	be	vbr
coming	come	vvg
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
waiting	wait	vvg
for	for	if
us	us	ppio2
near	near	ii_rl
Earth	earth	nn1
,	,	y
our	our	appge
other	other	jj_nn1@
five	five	mc
ships	ship	nn2
wo	will	vm
n't	n't	xx
stand	stand	vvi
a	a	at1
chance	chance	nn1
against	against	ii
them	them	ppho2
.	.	y
They	they	pphs2
need	need	vv0
us	us	ppio2
.	.	y
"	"	y
I	i	ppis1
sighed	sigh	vvd
.	.	y
"	"	y
Rebecca	rebecca	np1
,	,	y
you	you	ppy
're	be	vbr
telling	tell	vvg
me	me	ppio1
that	that	cst
whatever	whatever	ddqv
we	we	ppis2
do	do	vd0
,	,	y
we	we	ppis2
've	have	vh0
lost	lose	vvn
.	.	y
"	"	y
"	"	y
I	i	ppis1
'm	be	vbm
afraid	afraid	jj
so	so	rr
,	,	y
sir	sir	nn1
,	,	y
"	"	y
she	she	pphs1
said	say	vvd
.	.	y
"	"	y
Unless	unless	cs
we	we	ppis2
can	can	vm
get	get	vvi
one	one	mc1
fuel	fuel	nn1
pod	pod	nn1
to	to	to
do	do	vdi
the	the	at
work	work	nn1
of	of	io
eight	eight	mc
.	.	y
"	"	y
Children	child	nn2
,	,	y
the	the	at
way	way	nn1
Rebecca	rebecca	np1
said	say	vvd
that	that	cst
triggered	trigger	vvd
something	something	pn1
in	in	ii
my	my	appge
mind	mind	nn1
.	.	y
I	i	ppis1
opened	open	vvd
up	up	rp
the	the	at
engine	engine	nn1
's	's	ge
fuel	fuel	nn1
compartmeet	compartmeet	nn1
and	and	cc
studied	study	vvd
the	the	at
way	way	nn1
the	the	at
wires	wire	nn2
connected	connect	vvn
from	from	ii
the	the	at
fuel	fuel	nn1
pod	pod	nn1
into	into	ii
the	the	at
rest	rest	nn1
of	of	io
the	the	at
engine	engine	nn1
.	.	y
I	i	ppis1
had	have	vhd
never	never	rr
seen	see	vvn
a	a	at1
Leyen	leyen	jj_nn1
power	power	nn1
converter	converter	nn1
before	before	rt
,	,	y
but	but	ccb
it	it	pph1
looked	look	vvd
similar	similar	jj
to	to	ii
power	power	nn1
converters	converter	nn2
we	we	ppis2
used	use	vvd
on	on	ii
Babylon	babylon	np1_nn1
.	.	y
I	i	ppis1
studied	study	vvd
the	the	at
electronics	electronics	nn1
intently	intently	rr
and	and	cc
came	come	vvd
up	up	rp
with	with	iw
an	a	at1
idea	idea	nn1
.	.	y
"	"	y
Rebecca	rebecca	np1
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
,	,	y
"	"	y
what	what	ddq
if	if	cs
we	we	ppis2
hook	hook	vv0@
up	up	rp
the	the	at
wires	wire	nn2
so	so	cs@_rr
it	it	pph1
does	do	vdz
n't	n't	xx
drain	drain	vvi
the	the	at
fuel	fuel	nn1
pod	pod	nn1
as	as	rg
quickly	quickly	rr
as	as	csa
usual	usual	jj
?	?	y
What	what	ddq
if	if	cs
we	we	ppis2
adjust	adjust	vv0
the	the	at
rate	rate	nn1
at	at	ii
which	which	ddq
power	power	nn1
is	be	vbz
drawn	draw	vvn
?	?	y
Flip	flip	vv0
the	the	at
wires	wire	nn2
around	around	rp_ii_rg@
so	so	rr_cs@_rg
the	the	at
exhaust	exhaust	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
?	?	y
"	"	y
She	she	pphs1
bit	bite	vvd
her	her	appge
lip	lip	nn1
.	.	y
"	"	y
We	we	ppis2
'd	have	vm
have	have	vhi
to	to	to
skirt	skirt	vvi
very	very	rg
close	close	jj_rr@
to	to	ii
the	the	at
laws	law	nn2
of	of	io
thermodynamics	thermodynamics	nn1
.	.	y
But	but	ccb
if	if	cs
we	we	ppis2
did	do	vdd
as	as	ii@_csa
you	you	ppy
suggest-	suggest-	jj_nn1
"	"	y
She	she	pphs1
punched	punch	vvd
a	a	at1
few	few	da2
buttons	button	nn2
on	on	ii
a	a	at1
nearby	nearby	jj
computer	computer	nn1
panel	panel	nn1
,	,	y
checked	check	vvd_vvn
the	the	at
result	result	nn1
,	,	y
and	and	cc
smiled	smile	vvd
.	.	y
"	"	y
We	we	ppis2
'd	have	vm
have	have	vhi
enough	enough	dd
power	power	nn1
from	from	ii
the	the	at
one	one	mc1
fuel	fuel	nn1
pod	pod	nn1
to	to	to
last	last	vvi
us	us	ppio2
all	all	db
eight	eight	mc
days	day	nnt2
,	,	y
plus	plus	ii_cc%
a	a	rr21
little	little	rr22
more	more	rgr
besides	besides	rr
.	.	y
"	"	y
And	and	cc
that	that	dd1
's	be	vbz
what	what	ddq
we	we	ppis2
did	do	vdd
.	.	y
We	we	ppis2
arrived	arrive	vvd
at	at	ii
Earth	earth	nn1
shortly	shortly	rr
after	after	ii_cs
our	our	appge
other	other	jj_nn1@
five	five	mc
ships	ship	nn2
,	,	y
and	and	cc
just	just	rr
in	in	ii
time	time	nnt1
to	to	to
set	set	vvi
up	up	rp
a	a	at1
defensive	defensive	jj
perimeter	perimeter	nn1
around	around	ii
the	the	at
planet	planet	nn1
.	.	y
When	when	cs
the	the	at
Leyens	leyens	nn2_np1
and	and	cc
the	the	at
hybrids	hybrid	nn2
came	come	vvd
back	back	rp
,	,	y
in	in	ii
their	their	appge
weakened	weakened	jj@
condition	condition	nn1
we	we	ppis2
managed	manage	vvd
to	to	to
take	take	vvi
them	them	ppho2
out	out	rp
ship	ship	nn1
by	by	ii
ship	ship	nn1
.	.	y
Eventually	eventually	rr
they	they	pphs2
realized	realize	vvd
that	that	cst
it	it	pph1
was	be	vbdz
n't	n't	xx
worth	worth	ii
it	it	pph1
,	,	y
and	and	cc
they	they	pphs2
left	leave	vvd
us	us	ppio2
behind	behind	rl@
to	to	to
rebuild	rebuild	vvi
our	our	appge
lives	life	nn2
the	the	at
way	way	nn1
we	we	ppis2
wanted	want	vvd
.	.	y
But	but	ccb
my	my	appge
story	story	nn1
,	,	y
as	as	csa_rg@
always	always	rr
,	,	y
ends	end	vvz_nn2
with	with	iw
a	a	at1
warning	warning	nn1
.	.	y
We	we	ppis2
may	may	vm
have	have	vhi
been	be	vbn
back	back	rp_jj@
home	home	rl_nn1
for	for	if
decades	decade	nnt2
now	now	rt
,	,	y
but	but	ccb
even	even	rr
today	today	rt
,	,	y
we	we	ppis2
must	must	vm
still	still	rr
watch	watch	vvi
out	out	rp
for	for	if
the	the	at
Leyens	leyens	nn2_np1
.	.	y
Their	their	appge
empire	empire	nn1
might	might	vm
be	be	vbi
crumbling	crumbling	jj_vvg
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
and	and	cc
they	they	pphs2
would	would	vm
assimilate	assimilate	vvi
us	us	ppio2
again	again	rt
if	if	cs
they	they	pphs2
had	have	vhd
a	a	at1
chance	chance	nn1
.	.	y
My	my	appge
story	story	nn1
was	be	vbdz
done	do	vdn
except	except	ii21
for	for	ii22
one	one	mc1
final	final	jj_nn1
part	part	nn1
of	of	io
the	the	at
ritual	ritual	nn1_jj
.	.	y
All	all	db
of	of	io
the	the	at
other	other	jj
children	child	nn2
turned	turn	vvd_vvn
to	to	to
look	look	vvi
at	at	ii
little	little	jj_rr
Jacob	jacob	np1
,	,	y
the	the	at
only	only	jj
one	one	pn1
young	young	jj
enough	enough	rr
to	to	to
not	not	xx
remember	remember	vvi
the	the	at
punch	punch	nn1
line	line	nn1
.	.	y
"	"	y
Grampa	grampa	nn1_np1@
,	,	y
that	that	dd1_cst
was	be	vbdz
the	the	at
story	story	nn1
of	of	io
the	the	at
Great	great	jj
Miracle	miracle	nn1
,	,	y
right	right	rr_nn1_jj
?	?	y
"	"	y
"	"	y
Yes	yes	uh
,	,	y
"	"	y
I	i	ppis1
replied	reply	vvd
,	,	y
smiling	smile	vvg_jj
.	.	y
"	"	y
So	so	rr
what	what	ddq
was	be	vbdz
the	the	at
Great	great	jj
Miracle	miracle	nn1
?	?	y
"	"	y
"	"	y
What	what	ddq
was	be	vbdz
the	the	at
Great	great	jj
Miracle	miracle	nn1
?	?	y
"	"	y
I	i	ppis1
laughed	laugh	vvd
.	.	y
"	"	y
Is	be	vbz
n't	n't	xx
it	it	pph1
miracle	miracle	nn1
enough	enough	rr
that	that	cst
we	we	ppis2
won	win	vvd
our	our	appge
planet	planet	nn1
back	back	nn1_rp
?	?	y
"	"	y
"	"	y
Seriously	seriously	rr
,	,	y
Grampa	grampa	np1
,	,	y
what	what	ddq
was	be	vbdz
it	it	pph1
?	?	y
"	"	y
Still	still	rr
smiling	smiling	jj_vvg
,	,	y
I	i	ppis1
sighed	sigh	vvd
