##4021957		
Present	present	jj_nn1
building	building	nn1
was	be	vbdz
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
square	square	nn1
,	,	y
the	the	at
stones	stone	nn2
piled	pile	vvd_vvn
up	up	rp
decades-or		cc
perhaps	perhaps	rr
centuries-earlier		jjr_rrr
as	as	csa_ii@
some	some	dd
sort	sort	nn1
of	of	io
boundary	boundary	nn1
.	.	y
It	it	pph1
lined	line	vvd
a	a	at1
path	path	nn1
.	.	y
In	in	ii
the	the	at
firelight	firelight	nn1
they	they	pphs2
could	could	vm
clearly	clearly	rr
see	see	vvi
a	a	at1
cottage	cottage	nn1
at	at	ii
the	the	at
end	end	nn1
.	.	y
The	the	at
little	little	jj
house	house	nn1
had	have	vhd
been	be	vbn
destroyed	destroy	vvn
recently	recently	rr
enough	enough	rr_dd
that	that	cst
there	there	ex
was	be	vbdz
only	only	rr
a	a	at1
dusting	dusting	nn1@
of	of	io
snowfall	snowfall	nn1
on	on	ii
the	the	at
shattered	shattered	jj
interior	interior	nn1_jj
,	,	y
now	now	rt
exposed	expose	vvn_vvd
to	to	ii
the	the	at
elements	element	nn2
.	.	y
//	//	zz
Fire	fire	nn1
had	have	vhd
not	not	xx
been	be	vbn
the	the	at
culprit	culprit	nn1
here	here	rl
.	.	y
At	at	ii
first	first	md
glance	glance	nn1
she	she	pphs1
thought	think	vvd
an	a	at1
explosion	explosion	nn1
had	have	vhd
taken	take	vvn
place	place	nn1
,	,	y
but	but	ccb
then	then	rt
realized	realize	vvd_vvn
that	that	rg
much	much	da1
of	of	io
the	the	at
debris	debris	nn1
had	have	vhd
caved	cave	vvn
inward	inward	rl@_jj
rather	rather	ii21
than	than	ii22
blowing	blow	vvg
outward	outward	rl
.	.	y
//	//	zz
Yet	yet	rr
she	she	pphs1
spared	spare	vvd
only	only	rr
a	a	at1
moment	moment	nn1
's	be	vbz_ge_vhz@
thought	think	vvn_nn1
for	for	if
the	the	at
cottage	cottage	nn1
.	.	y
//	//	zz
It	it	pph1
was	be	vbdz
the	the	at
carnage	carnage	nn1
that	that	cst
drew	draw	vvd
her	her	appge
attention	attention	nn1
.	.	y
In	in	ii
the	the	at
diffuse	diffuse	jj
daylight	daylight	nn1
that	that	cst
filtered	filter	vvd
through	through	ii
the	the	at
storm	storm	nn1
and	and	cc
the	the	at
bright	bright	jj
glare	glare	nn1
of	of	io
the	the	at
fire	fire	nn1
,	,	y
they	they	pphs2
could	could	vm
easily	easily	rr
make	make	vvi
out	out	rp
motionless	motionless	jj
figures	figure	nn2
scattered	scatter	vvn
on	on	ii
the	the	at
ground	ground	nn1
,	,	y
shrouded	shroud	vvn
in	in	ii
a	a	at1
thin	thin	jj
layer	layer	nn1
of	of	io
fresh	fresh	jj
snowfall	snowfall	nn1
.	.	y
Dark	dark	jj_nn1
stains	stain	nn2
spread	spread	vv0_vvd_vvn
out	out	rp
from	from	ii
the	the	at
corpses	corpse	nn2
,	,	y
and	and	cc
already	already	rr
a	a	at1
frost	frost	nn1
was	be	vbdz
beginning	begin	vvg
to	to	to
form	form	vvi
on	on	ii
the	the	at
puddles	puddle	nn2
of	of	io
blood	blood	nn1
.	.	y
There	there	ex
was	be	vbdz
something	something	pn1
odd	odd	jj
about	about	ii
the	the	at
corpses	corpse	nn2
,	,	y
but	but	ccb
Julianna	julianna	np1
could	could	vm
not	not	xx
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
that	that	cst_dd1
unsettled	unsettle	vvd
her	her	ppho1
.	.	y
//	//	zz
Because	because	cs
there	there	ex
was	be	vbdz
another	another	dd1
corpse	corpse	nn1
in	in	ii
their	their	appge
midst	midst	nn1
that	that	cst
made	make	vvd
her	her	appge
breath	breath	nn1
catch	catch	nn1_vv0
in	in	ii
her	her	appge
throat	throat	nn1
.	.	y
She	she	pphs1
could	could	vm
only	only	rr
stare	stare	vvi
at	at	ii
the	the	at
creature-for		nn1
she	she	pphs1
could	could	vm
not	not	xx
think	think	vvi
of	of	io
it	it	pph1
as	as	ii_csa
a	a	at1
man-impaled	man-impaled	jj_nn1@
upon	upon	ii
jagged	jagged	jj
stalagmites	stalagmite	nn2
of	of	io
ice	ice	nn1
that	that	cst
jutted	jut	vvd
from	from	ii
the	the	at
ground	ground	nn1
.	.	y
Thin	thin	jj_vv0@
,	,	y
frozen	frozen	jj
blades	blade	nn2
punctured	puncture	vvd_vvn
the	the	at
creature	creature	nn1
's	's	ge
leg	leg	nn1
and	and	cc
side	side	nn1
,	,	y
shot	shoot	vvd_vvn
up	up	rp
through	through	ii
its	its	z'
chest	chest	nn1
and	and	cc
belly	belly	nn1
and	and	cc
skull	skull	nn1
.	.	y
.	.	y
.	.	y
and	and	cc
wings	wing	nn2
.	.	y
//	//	zz
Julianna	julianna	np1_nn1@
could	could	vm
only	only	rr
stare	stare	vvi
.	.	y
Though	though	cs
it	it	pph1
had	have	vhd
the	the	at
shape	shape	nn1
of	of	io
a	a	at1
man	man	nn1
,	,	y
its	its	z'
upper	upper	jj
body	body	nn1
and	and	cc
head	head	nn1
were	be	vbdr
that	that	dd1
of	of	io
some	some	dd
giant	giant	jj_nn1
bird	bird	nn1
of	of	io
prey	prey	nn1
,	,	y
and	and	cc
its	its	z'
wings	wing	nn2
were	be	vbdr
enormous	enormous	jj
,	,	y
dark-feathered	dark-feathered	jj
things	thing	nn2
.	.	y
//	//	zz
"	"	y
My	my	appge
God	god	np1
,	,	y
"	"	y
Halliwell	halliwell	np1
rasped	rasp	vvd
beside	beside	ii
her	her	ppho1
.	.	y
"	"	y
This	this	dd1
ca	can	vm
n't	n't	xx
be	be	vbi
real	real	jj
.	.	y
None	none	pn
of	of	io
it	it	pph1
.	.	y
"	"	y
//	//	zz
He	he	pphs1
started	start	vvd
forward	forward	rl
and	and	cc
knelt	kneel	vvd
by	by	ii
the	the	at
nearest	nearest	jjt
corpse	corpse	nn1
,	,	y
brushed	brush	vvd_vvn
away	away	rl
the	the	at
snow	snow	nn1
to	to	to
find	find	vvi
orange-and-black	orange-and-black	jj
fur	fur	nn1
beneath	beneath	rl@_ii
,	,	y
and	and	cc
a	a	at1
snout	snout	nn1
full	full	jj
of	of	io
deadly	deadly	jj
fangs	fang	nn2
.	.	y
The	the	at
dead	dead	jj
man	man	nn1
was	be	vbdz
not	not	xx
a	a	at1
man	man	nn1
at	at	rr21_ii
all	all	rr22_db
,	,	y
but	but	ccb
some	some	dd
kind	kind	nn1
of	of	io
tiger	tiger	nn1
that	that	cst
walked	walk	vvd
like	like	ii
a	a	at1
man	man	nn1
.	.	y
//	//	zz
"	"	y
You	you	ppy
mean	mean	vv0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
way	way	nn1
he	he	pphs1
and	and	cc
the	the	at
others	others	nn2
just	just	rr
disappeared	disappear	vvd_vvn@
,	,	y
like	like	cs%_vv0@
they	they	pphs2
were	be	vbdr
stepping	step	vvg
right	right	rr_nn1_jj
out	out	ii21
of	of	ii22
the	the	at
world	world	nn1
?	?	y
"	"	y
Julianna	julianna	np1@_nn1
asked	ask	vvd
,	,	y
staring	stare	vvg
at	at	ii
him	him	ppho1
.	.	y
After	after	cs_ii
a	a	at1
moment	moment	nn1
she	she	pphs1
glanced	glance	vvd
at	at	ii
the	the	at
tiger-man	tiger-man	nn1_jj
again	again	rt
,	,	y
and	and	cc
then	then	rt
at	at	ii
the	the	at
bird-thing	bird-thing	nn1
impaled	impale	vvd_vvn@
on	on	ii
the	the	at
ice	ice	nn1
.	.	y
"	"	y
You	you	ppy
said	say	vvd
we	we	ppis2
'd	have	vm
follow	follow	vvi
,	,	y
wherever	wherever	rrqv
they	they	pphs2
went	go	vvd
,	,	y
Ted	ted	np1
.	.	y
You	you	ppy
've	have	vh0
got	get	vvn
a	a	at1
whole	whole	jj
lot	lot	nn1
of	of	io
mysteries	mystery	nn2
on	on	ii
your	your	appge
hands	hand	nn2
,	,	y
not	not	xx
just	just	rr
with	with	iw
Max	maximum	np1
Bascombe	bascombe	np1
's	's	ge
murder	murder	nn1
and	and	cc
the	the	at
little	little	jj
girl	girl	nn1
in	in	ii
Cottingsley		np1
,	,	y
but	but	ccb
with	with	iw
the	the	at
other	other	jj
children	child	nn2
you	you	ppy
think	think	vv0
are	be	vbr
connected	connect	vvn
to	to	ii
this	this	dd1
killer	killer	nn1
who	who	pnqs
's	be	vbz
removing	remove	vvg
their	their	appge
eyes	eye	nn2
.	.	y
I	i	ppis1
'm	be	vbm
having	have	vhg
just	just	rr
as	as	rg
hard	hard	rr
a	a	at1
time	time	nnt1
with	with	iw
this	this	dd1
as	as	csa
you	you	ppy
are	be	vbr
,	,	y
but	but	ccb
you	you	ppy
ca	can	vm
n't	n't	xx
turn	turn	vvi
back	back	rp
now	now	rt
.	.	y
"	"	y
//	//	zz
Halliwell	halliwell	np1
's	's	ge
expression	expression	nn1
darkened	darken	vvd_vvn
.	.	y
"	"	y
Who	who	pnqs
said	say	vvd
anything	anything	pn1
about	about	ii
turning	turn	vvg
back	back	rp_nn1
?	?	y
I	i	ppis1
'm	be	vbm
not	not	xx
going	go	vvg
anywhere	anywhere	rl
.	.	y
I	i	ppis1
just	just	rr
.	.	y
.	.	y
.	.	y
the	the	at
world	world	nn1
is	be	vbz
n't	n't	xx
supposed	supposed	jj
to	to	to
be	be	vbi
like	like	ii
this	this	dd1
.	.	y
"	"	y
//	//	zz
Julianna	julianna	np1_nn1@
swallowed	swallow	vvd
.	.	y
Her	her	appge
throat	throat	nn1
was	be	vbdz
dry	dry	jj
and	and	cc
tight	tight	jj_rr
and	and	cc
she	she	pphs1
did	do	vdd
n't	n't	xx
think	think	vvi
it	it	pph1
was	be	vbdz
from	from	ii
the	the	at
fire	fire	nn1
's	's	ge
heat	heat	nn1
.	.	y
//	//	zz
"	"	y
Let	let	vm21
's	be	vm22
go	go	vvi
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Paperback	paperback	nn1
edition	edition	nn1
.	.	y
//	//	zz
Continues	continue	vvz
...	...	...
##4021967		
"	"	y
It	it	pph1
'll	will	vm
be	be	vbi
fun	fun	jj
!	!	y
"	"	y
//	//	zz
Those	those	dd2
were	be	vbdr
my	my	appge
mom	mom	nn1
's	's	ge
words	word	nn2
.	.	y
It	it	pph1
'll	will	vm
be	be	vbi
fun	fun	jj
!	!	y
//	//	zz
At	at	ii
the	the	at
time	time	nnt1
,	,	y
I	i	ppis1
'd	have	vhd
thought	think	vvn
so	so	rg
too	too	rr@
.	.	y
//	//	zz
Her	her	appge
idea	idea	nn1
of	of	io
fun	fun	nn1
was	be	vbdz
to	to	to
pack	pack	vvi
up	up	rp
her	her	appge
divorced	divorced	jj
middle-aged	middle-aged	jj
life	life	nn1
and	and	cc
move	move	vv0
up	up	rp_ii@
north	north	nd1
.	.	y
Way	way	nn1
up	up	ii@_rp
north	north	nd1
.	.	y
Where	where	cs
winters	winter	nnt2
are	be	vbr
cold	cold	jj
,	,	y
snow	snow	nn1
and	and	cc
ice	ice	nn1
exist	exist	vv0
in	in	ii_rp@
abundance	abundance	nn1
,	,	y
and	and	cc
my	my	appge
dad	dad	nn1
could	could	vm
become	become	vvi
a	a	at1
distant	distant	jj
memory	memory	nn1
.	.	y
//	//	zz
Not	not	xx
that	that	cst
I	i	ppis1
blamed	blame	vvd
her	her	ppho1
for	for	if
wanting	want	vvg_jj
to	to	to
get	get	vvi
away	away	ii21_rl
from	from	ii22_ii
it	it	pph1
all	all	db_rr@
.	.	y
Dad	dad	nn1
recently	recently	rr
announced	announce	vvn_vvd
that	that	cst
he	he	pphs1
planned	plan	vvd
to	to	to
remarry	remarry	vvi
,	,	y
and	and	cc
I	i	ppis1
'm	be	vbm
not	not	xx
exactly	exactly	rr
thrilled	thrill	vvn_vvd
with	with	iw
the	the	at
prospect	prospect	nn1
of	of	io
having	have	vhg
a	a	at1
stepmother	stepmother	nn1
.	.	y
Marsha	marsha	nn1_np1@
is	be	vbz
n't	n't	xx
wicked	wicked	jj
or	or	cc
anything	anything	pn1
.	.	y
Actually	actually	rr
she	she	pphs1
asked	ask	vvd
me	me	ppio1
to	to	to
be	be	vbi
one	one	mc1
of	of	io
her	her	appge
bridesmaids	bridesmaid	nn2
,	,	y
but	but	ccb
I	i	ppis1
told	tell	vvd
her	her	ppho1
that	that	cst
I	i	ppis1
needed	need	vvd
to	to	to
think	think	vvi
about	about	ii
it	it	pph1
.	.	y
I	i	ppis1
've	have	vh0
never	never	rr
been	be	vbn
a	a	at1
bridesmaid	bridesmaid	nn1
before	before	rt
,	,	y
and	and	cc
I	i	ppis1
'm	be	vbm
not	not	xx
sure	sure	jj
I	i	ppis1
want	want	vv0
my	my	appge
first	first	md
time	time	nnt1
to	to	to
be	be	vbi
at	at	ii
my	my	appge
dad	dad	nn1
's	's	ge
wedding	wedding	nn1
.	.	y
Because	because	cs
it	it	pph1
's	be	vbz
totally	totally	rr
weird	weird	jj
thinking	thinking	nn1
of	of	io
him	him	ppho1
with	with	iw
a	a	at1
wife	wife	nn1
who	who	pnqs
is	be	vbz
n't	n't	xx
my	my	appge
mom	mom	nn1
.	.	y
And	and	cc
okay	okay	rr
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
It	it	pph1
feels	feel	vvz
like	like	cs%_ii_rr%
he	he	pphs1
's	be	vbz_vhz@
not	not	xx
only	only	rr
betraying	betray	vvg_jj@
Mom	mom	nn1
,	,	y
but	but	ccb
betraying	betray	vvg
me.	me	nnu
//	//	zz
So	so	rr
when	when	cs_rrq
Mom	mom	nn1
told	tell	vvd
me	me	ppio1
she	she	pphs1
wanted	want	vvd
to	to	to
move	move	vvi
and	and	cc
asked	ask	vvd
,	,	y
"	"	y
What	what	ddq
do	do	vdi
you	you	ppy
think	think	vvi
?	?	y
"	"	y
I	i	ppis1
replied	reply	vvd
,	,	y
"	"	y
Let	let	vm21
's	be	vm22
do	do	vdi
it	it	pph1
!	!	y
"	"	y
//	//	zz
Of	of	rr21
course	course	rr22
,	,	y
that	that	dd1_cst
was	be	vbdz
before	before	cs
I	i	ppis1
was	be	vbdz
standing	stand	vvg
in	in	ii
the	the	at
front	front	jj_nn1
parlor	parlor	nn1
of	of	io
our	our	appge
new	new	jj
digs	dig	nn2
,	,	y
shivering	shiver	vvg
,	,	y
with	with	iw
my	my	appge
parka	parka	nn1
zipped	zip	vvd
up	up	rp
tightly	tightly	rr
and	and	cc
my	my	appge
gloved	gloved	jj
hands	hand	nn2
tucked	tuck	vvn_vvd
beneath	beneath	ii
my	my	appge
arms	arm	nn2
,	,	y
searching	search	vvg
for	for	if
a	a	rr21_at1
little	little	rr22_jj
extra	extra	jj
warmth	warmth	nn1
.	.	y
//	//	zz
It	it	pph1
was	be	vbdz
,	,	y
like	like	rr
,	,	y
negative	negative	jj_nn1@
one	one	mc1
thousand	thousand	m
degrees	degree	nn2
outside	outside	rl
.	.	y
You	you	ppy
think	think	vv0
I	i	ppis1
'm	be	vbm
exaggerating	exaggerate	vvg
,	,	y
but	but	ccb
Mom	mom	nn1
's	's	ge
idea	idea	nn1
of	of	io
fun	fun	nn1
included	include	vvd_vvn
moving	move	vvg
to	to	ii
an	a	at1
island	island	nn1
on	on	ii
the	the	at
Great	great	jj
Lakes-in		nn2
the	the	at
middle	middle	nn1
of	of	io
winter	winter	nnt1
,	,	y
when	when	cs_rrq
the	the	at
surrounding	surrounding	jj
water	water	nn1
was	be	vbdz
starting	start	vvg
to	to	to
freeze	freeze	vvi
.	.	y
It	it	pph1
was	be	vbdz
that	that	dd1
cold	cold	nn1
.	.	y
Although	although	cs
cold	cold	nn1_jj
does	do	vdz
n't	n't	xx
adequately	adequately	rr
describe	describe	vvi
it	it	pph1
.	.	y
It	it	pph1
was	be	vbdz
much	much	rr
,	,	y
much	much	rr_da1
colder	cold	jjr
than	than	csn
cold	cold	jj_nn1
.	.	y
//	//	zz
I	i	ppis1
was	be	vbdz
going	go	vvgk
to	to	to
have	have	vhi
to	to	to
pull	pull	vvi
out	out	rp
my	my	appge
thesaurus	thesaurus	nn1
and	and	cc
learn	learn	vvi
a	a	at1
whole	whole	jj
list	list	nn1
of	of	io
adjectives	adjective	nn2
for	for	if
cold	cold	nn1_jj
.	.	y
//	//	zz
We	we	ppis2
'd	have	vhd
flown	fly	vvn
into	into	ii
the	the	at
small	small	jj
airport	airport	nn1
about	about	rg
an	a	at1
hour	hour	nnt1
earlier	early	rrr
.	.	y
Our	our	appge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
taxi	taxi	nn1
was	be	vbdz
a	a	at1
wagon	wagon	nn1
with	with	iw
runners	runner	nn2
instead	instead	ii21
of	of	ii22
wheels	wheel	nn2
,	,	y
because	because	cs
,	,	y
oh	oh	uh
,	,	y
yeah	yeah	uh
,	,	y
the	the	at
island	island	nn1
is	be	vbz
covered	cover	vvn
in	in	ii
mounds	mound	nn2
of	of	io
white	white	jj
glistening	glistening	jj
snow	snow	nn1
.	.	y
//	//	zz
I	i	ppis1
'd	have	vhd
actually	actually	rr
been	be	vbn
excited	excite	vvn@_jj
when	when	cs_rrq
Mom	mom	nn1
mentioned	mention	vvd_vvn
the	the	at
snow	snow	nn1
,	,	y
because	because	cs
arcticlike	arcticlike	jj
weather	weather	nn1
was	be	vbdz
a	a	at1
totally	totally	rr
new	new	jj
experience	experience	nn1
for	for	if
me	me	ppio1
.	.	y
I	i	ppis1
've	have	vh0
spent	spend	vvn
most	most	dat
of	of	io
my	my	appge
seventeen	seventeen	mc
years	year	nnt2
living	live	vvg
in	in	ii
north	north	nd1
Texas	texas	np1
.	.	y
When	when	cs_rrq
it	it	pph1
snows	snow	vvz@
half	half	db_rr@
an	a	at1
inch	inch	nnu1
,	,	y
schools	school	nn2
and	and	cc
businesses	business	nn2
shut	shut	vv0_vvd_vvn
down	down	rp
,	,	y
and	and	cc
the	the	at
local	local	jj
news	news	nn1
interrupts	interrupt	nn2
the	the	at
regularly	regularly	rr
scheduled	scheduled	jj_vvn
programming	programming	nn1_vvg
to	to	to
provide	provide	vvi
up-to-the-minute	up-to-the-minute	jj
progress	progress	nn1
reports	report	vvz_nn2
on	on	ii
the	the	at
trucks	truck	nn2
dumping	dump	vvg
sand	sand	nn1
on	on	ii
the	the	at
expressways	expressway	nn2
.	.	y
The	the	at
reporters	reporter	nn2
stand	stand	vv0
on	on	ii_rp@
overpasses	overpasses	nn2
explaining	explain	vvg
that	that	cst
it	it	pph1
's	be	vbz
really	really	rr
cold	cold	jj
,	,	y
while	while	cs
showing	show	vvg
footage	footage	nn1
of	of	io
fishtailing	fishtail	vvg_jj@
vehicles	vehicle	nn2
,	,	y
people	people	nn
slipping	slip	vvg_nn1@
(	(	y
yes	yes	uh
,	,	y
falling	fall	vvg
down	down	rp
on	on	ii
icy	icy	jj
streets	street	nn2
is	be	vbz
newsworthy	newsworthy	jj
in	in	ii
north	north	nd1
Texas	texas	np1
)	)	y
,	,	y
and	and	cc
children	child	nn2
sliding	slide	vvg
down	down	rp
hills	hill	nn2
on	on	ii
baking	bake	vvg_nn1_jj@
sheets	sheet	nn2
because	because	cs
we	we	ppis2
do	do	vd0
n't	n't	xx
,	,	y
as	as	ii
a	a	at1
rule	rule	nn1
,	,	y
invest	invest	vv0
money	money	nn1
in	in	ii
sleds.	sleds	nnu
//	//	zz
I	i	ppis1
'm	be	vbm
pretty	pretty	rg
certain	certain	jj
that	that	cst
kids	kid	nn2
here	here	rl
have	have	vh0
sleds	sled	nn2
,	,	y
and	and	cc
that	that	cst
the	the	at
news	news	nn1
is	be	vbz
n't	n't	xx
going	go	vvgk
to	to	to
include	include	vvi
roving	roving	jj
reporters	reporter	nn2
asking	ask	vvg
people	people	nn
how	how	rrq
they	they	pphs2
'll	will	vm
deal	deal	vvi
with	with	iw
the	the	at
half	half	db
inch	inch	nnu1
of	of	io
snow	snow	nn1
forecast	forecast	nn1_vv0_vvd@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
feet-possibly	feet-possibly	rr
yards-and	yards	cc
freezing	freezing	jj
is	be	vbz
clearly	clearly	rr
a	a	at1
way	way	nn1
of	of	io
life	life	nn1
.	.	y
//	//	zz
Cars	car	nn2
,	,	y
motorcycles	motorcycle	nn2
,	,	y
and	and	cc
trucks	truck	nn2
are	be	vbr
n't	n't	xx
,	,	y
however	however	rr_rrqv
.	.	y
//	//	zz
Did	do	vdd
I	i	ppis1
forget	forget	vvi
to	to	to
mention	mention	vvi
that	that	dd1
?	?	y
The	the	at
island	island	nn1
has	have	vhz
a	a	at1
ban	ban	nn1
on	on	ii
motorized	motorized	jj@
vehicles	vehicle	nn2
.	.	y
They	they	pphs2
're	be	vbr
left	leave	vvn
on	on	ii
the	the	at
mainland	mainland	nn1
.	.	y
//	//	zz
Mom	mom	nn1
thinks	think	vvz
this	this	dd1
is	be	vbz
"	"	y
quaint	quaint	jj
.	.	y
"	"	y
//	//	zz
I	i	ppis1
have	have	vh0
n't	n't	xx
quite	quite	rr@_rg
decided	decide	vvn
,	,	y
although	although	cs
I	i	ppis1
'm	be	vbm
trying	try	vvg
to	to	to
be	be	vbi
open-minded	open-minded	jj_nn1
about	about	ii
it	it	pph1
.	.	y
I	i	ppis1
was	be	vbdz
hoping	hope	vvg
to	to	ii
guilt	guilt	nn1
Dad	dad	nn1
into	into	ii
buying	buy	vvg
me	me	ppio1
a	a	at1
red	red	jj_nn1
Ford	ford	np1_nn1@
Mustang	mustang	np1_nn1_vv0
when	when	cs_rrq
I	i	ppis1
graduate	graduate	vv0
from	from	ii
high	high	jj
school	school	nn1
.	.	y
So	so	rr
I	i	ppis1
either	either	rr
need	need	vv0
to	to	ii
guilt	guilt	nn1
him	him	ppho1
into	into	ii
buying	buy	vvg
me	me	ppio1
something	something	pn1
else	else	rr
,	,	y
be	be	vbi
content	content	jj
to	to	to
drive	drive	vvi
only	only	rr_jj
occasionally	occasionally	rr
when	when	cs_rrq
I	i	ppis1
'm	be	vbm
on	on	ii
the	the	at
mainland	mainland	nn1
,	,	y
or	or	cc
move	move	vv0_nn1
off	off	rp_ii
the	the	at
island	island	nn1
permanently	permanently	rr
.	.	y
Something	something	pn1
to	to	to
think	think	vvi
about	about	ii
later	later	jjr_rrr
.	.	y
Right	right	rr
now	now	rt
,	,	y
I	i	ppis1
was	be	vbdz
suffering	suffer	vvg
from	from	ii
brain	brain	nn1
freeze	freeze	nn1
.	.	y
//	//	zz
"	"	y
There	there	rl
,	,	y
I	i	ppis1
think	think	vv0
I	i	ppis1
can	can	vm
feel	feel	vvi
warm	warm	jj
air	air	nn1
blowing	blow	vvg
out	out	rp
now	now	rt
,	,	y
"	"	y
Mom	mom	nn1
said	say	vvd
.	.	y
She	she	pphs1
was	be	vbdz
standing	stand	vvg
on	on	ii_rp@
a	a	at1
chair	chair	nn1
,	,	y
her	her	appge_ppho1
one	one	mc1_pn1
bare	bare	vv0@_jj
hand-the	hand	at
other	others	nn1@_jj
was	be	vbdz
still	still	rr_jj@
gloved-pressed	gloved-pressed	jj_nn1
against	against	ii
a	a	at1
vent	vent	nn1
in	in	ii
the	the	at
ceiling	ceiling	nn1
.	.	y
//	//	zz
She	she	pphs1
'd	have	vhd
adjusted	adjust	vvn
the	the	at
thermostat	thermostat	nn1
on	on	ii
the	the	at
heater	heater	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
she	she	pphs1
'd	have	vhd
lit	light	vvn
a	a	at1
fire	fire	nn1
in	in	ii
the	the	at
gas	gas	nn1
fireplace	fireplace	nn1
in	in	ii
the	the	at
parlor	parlor	nn1
.	.	y
I	i	ppis1
discovered	discover	vvd
that	that	cst
a	a	at1
gas-burning	gas-burning	jj_nn1
fire	fire	nn1
with	with	iw
fake	fake	jj
logs	log	nn2
does	do	vdz
n't	n't	xx
generate	generate	vvi
as	as	rg
much	much	da1
heat	heat	nn1
as	as	csa
a	a	at1
wood-burning	wood-burning	jj
one	one	pn1
.	.	y
But	but	ccb
then	then	rt
it	it	pph1
's	be	vbz
not	not	xx
as	as	rg@
much	much	da1
trouble	trouble	nn1
to	to	to
start	start	vvi
and	and	cc
keep	keep	vvi
going	go	vvg
,	,	y
either	either	rr_dd1
.	.	y
//	//	zz
Mom	mom	nn1
stepped	step	vvn_vvd
off	off	ii_rp
the	the	at
chair	chair	nn1
,	,	y
faced	face	vvd
me	me	ppio1
,	,	y
and	and	cc
grinned	grin	vvd
.	.	y
But	but	ccb
it	it	pph1
was	be	vbdz
n't	n't	xx
her	her	appge
natural	natural	jj
grin	grin	nn1
.	.	y
It	it	pph1
looked	look	vvd
fake	fake	jj
,	,	y
painted	paint	vvn_vvd@
on	on	rp@_ii
,	,	y
forced	force	vvd_vvn_jj
,	,	y
as	as	cs21
though	though	cs22
she	she	pphs1
did	do	vdd
n't	n't	xx
want	want	vvi
to	to	to
acknowledge	acknowledge	vvi
that	that	cst
we	we	ppis2
'd	have	vhd
made	make	vvn
a	a	at1
huge	huge	jj
mistake	mistake	nn1
.	.	y
My	my	appge
mom	mom	nn1
is	be	vbz
the	the	at
most	most	rgt
honest	honest	jj
person	person	nn1
I	i	ppis1
know	know	vv0
,	,	y
but	but	ccb
this	this	dd1
smile	smile	nn1
had	have	vhd
the	the	at
makings	making	nn2
of	of	io
a	a	at1
con-like		jj
the	the	at
one	one	pn1
you	you	ppy
