##1002573		
FINAL	final	jj_nn1
Room	room	nn1
with	with	iw
a	a	at1
frustrated	frustrated	jj
sigh	sigh	nn1
.	.	y
I	i	ppis1
pounded	pound	vvd
the	the	at
clay	clay	nn1
with	with	iw
clenched	clenched	jj
fists	fist	nn2
as	as	csa
I	i	ppis1
listened	listen	vvd
to	to	ii
him	him	ppho1
turn	turn	vv0_nn1
on	on	ii_rp@
his	his	appge
music	music	nn1
in	in	ii
the	the	at
other	other	jj
room	room	nn1
.	.	y
"	"	y
Wagner	wagner	np1
sucks	suck	vvz
!	!	y
"	"	y
I	i	ppis1
hollered	holler	vvd
,	,	y
intentionally	intentionally	rr
mispronouncing	mispronounce	vvg
the	the	at
name	name	nn1
.	.	y
"	"	y
He	he	pphs1
's	be	vbz
just	just	rr
a	a	at1
jerk	jerk	nn1
,	,	y
"	"	y
I	i	ppis1
told	tell	vvd
the	the	at
baby	baby	nn1
,	,	y
who	who	pnqs
suddenly	suddenly	rr
gave	give	vvd
what	what	ddq
I	i	ppis1
thought	think	vvd
was	be	vbdz
a	a	at1
violent	violent	jj
kick	kick	nn1
.	.	y
"	"	y
Owww	owww	vv0_nn1_np1@
,	,	y
"	"	y
I	i	ppis1
said	say	vvd
.	.	y
"	"	y
Take	take	vv0
it	it	pph1
easy	easy	jj_rr@
.	.	y
"	"	y
But	but	ccb
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
wrenching	wrench	vvg_jj@
pain	pain	nn1
,	,	y
and	and	cc
I	i	ppis1
doubled	double	vvd
over	over	rp
.	.	y
"	"	y
Oh	oh	uh
,	,	y
no	no	uh
,	,	y
"	"	y
I	i	ppis1
thought	think	vvd
.	.	y
"	"	y
No	no	xx
,	,	y
no	no	uh
,	,	y
baby	baby	nn1
,	,	y
"	"	y
I	i	ppis1
whispered	whisper	vvd
,	,	y
tapping	tap	vvg
myself	myself	ppx1
on	on	ii
the	the	at
stomach	stomach	nn1
,	,	y
"	"	y
no	no	uh
,	,	y
no	no	uh
,	,	y
please	please	rr
,	,	y
not	not	xx
yet	yet	rr
.	.	y
"	"	y
<p>	<p>	y
The	the	at
pain	pain	nn1
ended	end	vvd_vvn
.	.	y
The	the	at
baby	baby	nn1
quiet	quiet	nn1@_jj
,	,	y
I	i	ppis1
stared	stare	vvd
out	out	rp
the	the	at
window	window	nn1
.	.	y
My	my	appge
obstetrician	obstetrician	nn1
had	have	vhd
told	tell	vvn
me	me	ppio1
it	it	pph1
could	could	vm
be	be	vbi
any	any	dd
time	time	nnt1
now	now	rt
.	.	y
I	i	ppis1
would	would	vm
n't	n't	xx
tell	tell	vvi
Phillip	phillip	np1
,	,	y
of	of	io
course	course	nn1
,	,	y
until	until	cs
I	i	ppis1
absolutely	absolutely	rr
had	have	vhd
to	to	to_ii
:	:	y
it	it	pph1
would	would	vm
n't	n't	xx
do	do	vdi
any	any	dd
good	good	jj
to	to	to
have	have	vhi
him	him	ppho1
fussing	fuss	vvg
around	around	ii_rp
me	me	ppio1
any	any	rr21
longer	long	rr22
than	than	csn
necessary	necessary	jj
.	.	y
After	after	cs_ii
a	a	at1
few	few	da2
minutes	minute	nnt2
had	have	vhd
passed	pass	vvn
,	,	y
there	there	rl
it	it	pph1
was	be	vbdz
again	again	rt
.	.	y
First	first	md
a	a	at1
pulling	pulling	nn1@_jj@
,	,	y
stretching	stretch	vvg
that	that	cst_dd1
began	begin	vvd
as	as	ii_csa
the	the	at
tiniest	tiny	jjt
sensation	sensation	nn1
into	into	ii
the	the	at
distinct	distinct	jj
feeling	feeling	nn1
that	that	cst
this	this	dd1
kid	kid	nn1
was	be	vbdz
about	about	rpk
to	to	to
climb	climb	vvi
out	out	ii21
of	of	ii22
me	me	ppio1
,	,	y
whatever	whatever	ddqv
it	it	pph1
took	take	vvd
.	.	y
Oh	oh	uh
,	,	y
God	god	np1
,	,	y
what	what	ddq
was	be	vbdz
that	that	dd1_cst
Lamaze	lamaze	nn1_vv0_np1
thing	thing	nn1
?	?	y
I	i	ppis1
had	have	vhd
n't	n't	xx
gone	go	vvn
to	to	ii
the	the	at
classes	class	nn2
,	,	y
only	only	rr
see	see	vv0
the	the	at
women	woman	nn2
on	on	ii
TV	tv	nn1
.	.	y
"	"	y
Hoo	hoo	uh
hoo	hoo	uh
,	,	y
hee	hee	fu
,	,	y
hee	hee	fu
.	.	y
"	"	y
I	i	ppis1
breathed	breathe	vvd
,	,	y
but	but	ccb
it	it	pph1
did	do	vdd
n't	n't	xx
work	work	vvi
.	.	y
<p>	<p>	y
It	it	pph1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
one	one	mc1
last	last	md
time	time	nnt1
.	.	y
The	the	at
pain	pain	nn1
,	,	y
that	that	dd1_cst
was	be	vbdz
it	it	pph1
.	.	y
A	a	at1
woman	woman	nn1
being	be	vbg
turned	turn	vvn
inside	inside	rl21
out	out	rl22
,	,	y
a	a	at1
baby	baby	nn1
pushing	push	vvg
,	,	y
clawing	claw	vvg
its	its	z'
way	way	nn1
into	into	ii
the	the	at
world	world	nn1
:	:	y
it	it	pph1
was	be	vbdz
bloody	bloody	jj_rr
and	and	cc
horrible	horrible	jj
.	.	y
I	i	ppis1
loved	love	vvd
it	it	pph1
.	.	y
I	i	ppis1
formed	form	vvd
the	the	at
woman	woman	nn1
's	's	ge
head	head	nn1
in	in	ii
a	a	at1
matter	matter	nn1
of	of	io
minutes	minute	nnt2
,	,	y
with	with	iw
its	its	z'
hair	hair	nn1
fanned	fan	vvd_vvn
out	out	rp
around	around	ii
it	it	pph1
,	,	y
and	and	cc
its	its	z'
lips	lip	nn2
screaming	scream	vvg
.	.	y
No	no	xx
,	,	y
it	it	pph1
was	be	vbdz
silent	silent	jj
!	!	y
It	it	pph1
had	have	vhd
no	no	at
mouth	mouth	nn1
at	at	rr21_ii
all	all	rr22_db
,	,	y
or	or	cc
eyes	eye	nn2
;	;	y
all	all	db
the	the	at
agony	agony	nn1
was	be	vbdz
in	in	ii
the	the	at
arch	arch	nn1
of	of	io
the	the	at
neck	neck	nn1
.	.	y
Again	again	rt
and	and	cc
again	again	rt
,	,	y
the	the	at
pain	pain	nn1
rattled	rattle	vvn_vvd
through	through	ii
me	me	ppio1
like	like	ii
an	a	at1
old	old	jj
train	train	nn1
.	.	y
And	and	cc
the	the	at
body	body	nn1
was	be	vbdz
like	like	ii
a	a	at1
cage	cage	nn1
,	,	y
with	with	iw
the	the	at
baby	baby	nn1
hanging	hang	vvg_nn1
from	from	ii
the	the	at
top	top	jj_nn1
bars	bar	nn2
,	,	y
one	one	mc1
hand	hand	nn1
thrust	thrust	vvn_vvd_nn1
toward	toward	ii
the	the	at
sky	sky	nn1
,	,	y
only	only	rr_cs%
it	it	pph1
kept	keep	vvd
falling	fall	vvg
.	.	y
In	in	ii
fact	fact	nn1
,	,	y
the	the	at
whole	whole	jj
thing	thing	nn1
kept	keep	vvd_vvn
caving	caving	nn1_vvg%
in	in	rp@_ii
,	,	y
but	but	ccb
I	i	ppis1
did	do	vdd
n't	n't	xx
have	have	vhi
time	time	nnt1
to	to	to
put	put	vvi
in	in	ii_rp@
supports	support	nn2
,	,	y
because	because	cs
there	there	ex
was	be	vbdz
another	another	dd1
contraction	contraction	nn1
,	,	y
tying	tie	vvg
me	me	ppio1
in	in	ii
knots	knot	nn2
.	.	y
Okay	okay	rr
,	,	y
so	so	cs@_rr
the	the	at
baby	baby	nn1
could	could	vm
n't	n't	xx
hang	hang	vvi
from	from	ii
the	the	at
top	top	nn1_jj
;	;	y
it	it	pph1
would	would	vm
stand	stand	vvi
on	on	ii
the	the	at
bottom	bottom	nn1_jj
and	and	cc
reach	reach	vvi
through	through	ii
the	the	at
bars	bar	nn2
,	,	y
out	out	rp
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
legs	leg	nn2
,	,	y
because	because	cs
Phillip	phillip	np1
was	be	vbdz
at	at	ii
the	the	at
door	door	nn1
,	,	y
"	"	y
Are	be	vbr
you	you	ppy
hungry	hungry	jj
?	?	y
"	"	y
he	he	pphs1
asked	ask	vvd
.	.	y
<p>	<p>	y
"	"	y
No	no	xx
,	,	y
"	"	y
I	i	ppis1
barked	bark	vvd
.	.	y
<p>	<p>	y
"	"	y
What	what	ddq
's	be	vbz
that	that	dd1
?	?	y
"	"	y
he	he	pphs1
asked	ask	vvd
,	,	y
coming	come	vvg
into	into	ii
the	the	at
room	room	nn1
to	to	to
examine	examine	vvi
my	my	appge
work	work	nn1
more	more	rgr_rrr
closely	closely	rr
.	.	y
<p>	<p>	y
"	"	y
It	it	pph1
's	be	vbz
nothing	nothing	pn1
.	.	y
"	"	y
I	i	ppis1
stood	stand	vvd
up	up	rp
and	and	cc
my	my	appge
water	water	nn1
broke	break	vvd
all	all	rr
over	over	ii
the	the	at
floor	floor	nn1
.	.	y
<p>	<p>	y
"	"	y
Oh	oh	uh
,	,	y
my	my	appge
God	god	np1
!	!	y
"	"	y
Phillip	phillip	np1
yelled	yell	vvd
.	.	y
"	"	y
Contractions	contraction	nn2
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Yes	yes	uh
,	,	y
but	but	ccb
...	...	...
"	"	y
<p>	<p>	y
"	"	y
For	for	if
how	how	rgq@_rrq
long	long	rr_jj
?	?	y
How	how	rrq_rgq@
close	close	vv0_rr@_jj
together	together	rl
are	be	vbr
they	they	pphs2
?	?	y
"	"	y
<p>	<p>	y
"	"	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
.	.	y
I	i	ppis1
have	have	vh0
n't	n't	xx
been	be	vbn
paying	pay	vvg_jj@
attention	attention	nn1
.	.	y
I	i	ppis1
ca	can	vm
n't	n't	xx
go	go	vvi
yet	yet	rr
,	,	y
Phillip	phillip	np1
,	,	y
I	i	ppis1
'm	be	vbm
almost	almost	rr
done	do	vdn
...	...	...
"	"	y
It	it	pph1
came	come	vvd
again	again	rt
,	,	y
and	and	cc
I	i	ppis1
clutched	clutch	vvd
my	my	appge
stomach	stomach	nn1
.	.	y
<p>	<p>	y
Phillip	phillip	np1
grabbed	grab	vvd
my	my	appge
arm	arm	nn1
,	,	y
"	"	y
That	that	dd1_cst
's	be	vbz
enough	enough	rr
,	,	y
Jane	jane	np1
.	.	y
I	i	ppis1
mean	mean	vv0
it	it	pph1
.	.	y
"	"	y
<p>	<p>	y
"	"	y
Let	let	vv0
go	go	nn1%_vv0
of	of	io
me	me	ppio1
!	!	y
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
finish	finish	vvi
this	this	dd1
!	!	y
"	"	y
But	but	ccb
this	this	dd1
time	time	nnt1
the	the	at
pain	pain	nn1
was	be	vbdz
unbearable	unbearable	jj
.	.	y
I	i	ppis1
stiffened	stiffen	vvd
and	and	cc
arched	arch	vvd
my	my	appge
neck	neck	nn1
like	like	ii
the	the	at
woman	woman	nn1
I	i	ppis1
had	have	vhd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
helped	help	vvd
me	me	ppio1
to	to	ii
my	my	appge
feet	foot	nn2
and	and	cc
ushered	usher	vvd
me	me	ppio1
into	into	ii
the	the	at
bedroom	bedroom	nn1
to	to	to
lie	lie	vvi
on	on	ii
the	the	at
bed	bed	nn1
while	while	cs
he	he	pphs1
called	call	vvd@
the	the	at
obstetrician	obstetrician	nn1
to	to	to
find	find	vvi
out	out	rp
what	what	ddq
to	to	to
do	do	vdi
next	next	md
.	.	y
<p>	<p>	y
Colette	colette	np1@_nn1
had	have	vhd
one	one	mc1
big	big	jj
clump	clump	nn1
of	of	io
soft	soft	jj
,	,	y
black	black	jj
baby	baby	nn1
hair	hair	nn1
and	and	cc
pale	pale	jj
,	,	y
yellowish	yellowish	jj
skin	skin	nn1
;	;	y
her	her	appge
dark	dark	jj
brown	brown	jj
eyes	eye	nn2
were	be	vbdr
almost	almost	rr
round	round	rp_jj
.	.	y
She	she	pphs1
was	be	vbdz
perfect	perfect	jj
,	,	y
and	and	cc
fat	fat	nn1_jj
,	,	y
too	too	rr@_rg
-	-	-
a	a	at1
fact	fact	nn1
I	i	ppis1
relished	relish	vvd
.	.	y
Phillip	phillip	np1
held	hold	vvd
his	his	appge
breath	breath	nn1
whenever	whenever	rrqv
he	he	pphs1
held	hold	vvd
her	her	ppho1
,	,	y
saying	say	vvg
that	that	cst
he	he	pphs1
guessed	guess	vvd
he	he	pphs1
was	be	vbdz
just	just	rr
too	too	rg
old	old	jj
to	to	to
be	be	vbi
a	a	at1
first	first	md
time	time	nnt1
father	father	nn1
,	,	y
but	but	ccb
I	i	ppis1
slid	slide	vvd
into	into	ii
motherhood	motherhood	nn1
pretty	pretty	rg
comfortably	comfortably	rr
.	.	y
I	i	ppis1
did	do	vdd
n't	n't	xx
go	go	vvi
back	back	rp
to	to	ii_to@
work	work	nn1_vvi
,	,	y
not	not	xx
really	really	rr
.	.	y
There	there	rl_ex
just	just	rr
was	be	vbdz
n't	n't	xx
enough	enough	dd
time	time	nnt1
.	.	y
The	the	at
baby	baby	nn1
slept	sleep	vvd
most	most	dat
of	of	io
the	the	at
time	time	nnt1
;	;	y
when	when	rrq_cs
she	she	pphs1
was	be	vbdz
awake	awake	jj
,	,	y
I	i	ppis1
wanted	want	vvd
to	to	to
be	be	vbi
with	with	iw
her	her	ppho1
every	every	at1
second	second	nnt1_md
,	,	y
kissing	kiss	vvg
her	her	appge
toes	toe	nn2
,	,	y
tickling	tickle	vvg
her	her	ppho1
,	,	y
and	and	cc
taking	take	vvg
endless	endless	jj
pictures	picture	nn2
to	to	to
send	send	vvi
to	to	ii
faraway	faraway	nn1
relatives	relative	nn2
,	,	y
especially	especially	rr
Phillip	phillip	np1
's	's	ge
eighty-five-year-old	eighty-five-year-old	jj
mother	mother	nn1
in	in	ii
Florida	florida	np1
,	,	y
who	who	pnqs
was	be	vbdz
planning	plan	vvg
a	a	at1
trip	trip	nn1
to	to	to
meet	meet	vvi
her	her	appge
granddaughter	granddaughter	nn1
in	in	ii
the	the	at
summer	summer	nnt1
.	.	y
When	when	cs
Colette	colette	np1_nn1
was	be	vbdz
asleep	asleep	jj
,	,	y
I	i	ppis1
went	go	vvd
crazy	crazy	jj
cleaning	cleaning	nn1
things	thing	nn2
;	;	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
suddenly	suddenly	rr
a	a	at1
deadly	deadly	jj
threat	threat	nn1
.	.	y
<p>	<p>	y
It	it	pph1
's	be	vbz
difficult	difficult	jj
to	to	to
avoid	avoid	vvi
an	a	at1
entire	entire	jj
room	room	nn1
in	in	ii
your	your	appge
house	house	nn1
,	,	y
and	and	cc
soon	soon	rr
I	i	ppis1
found	find	vvd
my	my	appge
way	way	nn1
back	back	rp_nn1
into	into	ii
the	the	at
Light	light	jj_nn1
Room	room	nn1
,	,	y
stealing	steal	vvg
an	a	at1
hour	hour	nnt1
here	here	rl
and	and	cc
there	there	rl
while	while	cs
Colette	colette	np1_nn1
was	be	vbdz
napping	nap	vvg
.	.	y
I	i	ppis1
was	be	vbdz
n't	n't	xx
really	really	rr
making	make	vvg
much	much	da1
of	of	io
anything	anything	pn1
:	:	y
bookends	bookend	nn2
and	and	cc
a	a	at1
tiny	tiny	jj
set	set	nn1
of	of	io
furniture	furniture	nn1
for	for	if
the	the	at
shelves	shelf	nn2
in	in	ii
the	the	at
nursery	nursery	nn1
,	,	y
and	and	cc
an	a	at1
ethnically	ethnically	rr
accurate	accurate	jj
little	little	jj
bride	bride	nn1
and	and	cc
groom	groom	vv0_nn1
to	to	to
sit	sit	vvi
on	on	ii31
top	top	ii32
of	of	ii33
the	the	at
sheet	sheet	nn1
cake	cake	nn1
at	at	ii
Phillip	phillip	np1
's	's	ge
and	and	cc
my	my	appge
small	small	jj
wedding	wedding	nn1
,	,	y
which	which	ddq
took	take	vvd
place	place	nn1
two	two	mc
months	month	nnt2
after	after	ii_cs
Colette	colette	np1_nn1
was	be	vbdz
born	born	vvn
.	.	y
Eventually	eventually	rr
,	,	y
the	the	at
bassinet	bassinet	nn1
ended	end	vvd_vvn
up	up	rp
in	in	ii
the	the	at
Light	light	jj_nn1
Room	room	nn1
,	,	y
and	and	cc
that	that	dd1
's	be	vbz
where	where	rrq
she	she	pphs1
slept	sleep	vvd
while	while	cs
I	i	ppis1
worked	work	vvd
on	on	ii_rp@
small	small	jj
pieces	piece	nn2
.	.	y
"	"	y
Day	day	nnt1_np1@
,	,	y
trips	trip	nn2_vvz
,	,	y
"	"	y
Phillip	phillip	np1
called	call	vvd@
them	them	ppho2
.	.	y
I	i	ppis1
simply	simply	rr
could	could	vm
n't	n't	xx
be	be	vbi
as	as	rg
focused	focused	jj@_vvn
as	as	csa
I	i	ppis1
had	have	vhd
been	be	vbn
before	before	rt
.	.	y
Anything	anything	pn1
that	that	cst
could	could	vm
n't	n't	xx
be	be	vbi
finished	finish	vvn
during	during	ii
the	the	at
course	course	nn1
of	of	io
a	a	at1
nap	nap	nn1
had	have	vhd
to	to	to
be	be	vbi
abandoned	abandon	vvn
.	.	y
<p>	<p>	y
In	in	ii
May	may	npm1
,	,	y
when	when	cs_rrq
Colette	colette	np1_nn1
was	be	vbdz
six	six	mc
months	month	nnt2
old	old	jj
,	,	y
I	i	ppis1
was	be	vbdz
looking	look	vvg
through	through	ii
the	the	at
cupboards	cupboard	nn2
in	in	ii
the	the	at
Light	light	jj_nn1
Room	room	nn1
when	when	cs_rrq
I	i	ppis1
came	come	vvd
across	across	ii
my	my	appge
unfinished	unfinished	jj
childbirth	childbirth	nn1
piece	piece	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
I	i	ppis1
were	be	vbdr
in	in	ii
the	the	at
hospital	hospital	nn1
,	,	y
but	but	ccb
I	i	ppis1
had	have	vhd
thought	think	vvn
he	he	pphs1
'd	have	vhd_vm
just	just	rr
thrown	throw	vvn
the	the	at
thing	thing	nn1
away	away	rl
.	.	y
I	i	ppis1
pulled	pull	vvd
it	it	pph1
out	out	rp
and	and	cc
set	set	vv0_vvd
it	it	pph1
carefully	carefully	rr
on	on	ii
the	the	at
counter-top	countertop	nn1_jj
,	,	y
holding	hold	vvg
it	it	pph1
at	at	ii
arm	arm	nn1
's	's	ge
length	length	nn1
.	.	y
It	it	pph1
was	be	vbdz
very	very	rg
crude	crude	jj
,	,	y
but	but	ccb
the	the	at
arch	arch	nn1
of	of	io
the	the	at
neck	neck	nn1
was	be	vbdz
as	as	rg
expressive	expressive	jj
as	as	csa
I	i	ppis1
had	have	vhd
intended	intend	vvn
.	.	y
Without	without	iw
supports	support	nn2
,	,	y
the	the	at
cage/stomach	cage/stomach	nn1
had	have	vhd
collapsed	collapse	vvn
,	,	y
and	and	cc
the	the	at
unfinished	unfinished	jj
child	child	nn1
needed	need	vvd_vvn
only	only	jj
antennae	antenna	nn2
to	to	to
resemble	resemble	vvi
an	a	at1
insect	insect	nn1
.	.	y
At	at	ii
the	the	at
time	time	nnt1
it	it	pph1
had	have	vhd
seemed	seem	vvn
so	so	rg_rr
right	right	rr_jj
,	,	y
but	but	ccb
now	now	rt
it	it	pph1
only	only	rr
made	make	vvd_vvn
me	me	ppio1
angry	angry	jj
at	at	ii
how	how	rgq@_rrq
wrong	wrong	rr@_jj
I	i	ppis1
'd	have	vhd
been	be	vbn
.	.	y
I	i	ppis1
picked	pick	vvd
it	it	pph1
up	up	rp
and	and	cc
dropped	drop	vvd
it	it	pph1
into	into	ii
the	the	at
garbage	garbage	nn1
can	can	vm_nn1%
with	with	iw
a	a	at1
crash	crash	nn1
.	.	y
<p>	<p>	y
There	there	ex
was	be	vbdz
a	a	at1
thin	thin	jj
wail	wail	nn1
behind	behind	ii
me	me	ppio1
.	.	y
I	i	ppis1
sighed	sigh	vvd
;	;	y
she	she	pphs1
'd	have	vhd
only	only	rr
been	be	vbn
sleeping	sleep	vvg
for	for	if
a	a	at1
hour	hour	nnt1
or	or	cc
so	so	rr
.	.	y
I	i	ppis1
knelt	kneel	vvd
down	down	rp
next	next	ii21
to	to	ii22
the	the	at
bassinet	bassinet	nn1
and	and	cc
tried	try	vvd
to	to	to
get	get	vvi
her	her	ppho1
softly	softly	rr
and	and	cc
stroking	stroke	vvg
her	her	appge
face	face	nn1
,	,	y
but	but	ccb
she	she	pphs1
was	be	vbdz
too	too	rg
alert	alert	jj
,	,	y
so	so	cs@_rr
I	i	ppis1
picked	pick	vvd
her	her	ppho1
up	up	rp
and	and	cc
sat	sit	vvd
back	back	rp
down	down	rp
to	to	ii
my	my	appge
work	work	nn1
table	table	nn1
.	.	y
Balancing	balance	vvg
her	her	ppho1
in	in	ii_rp@
my	my	appge
lap	lap	nn1
,	,	y
I	i	ppis1
began	begin	vvd
to	to	to@
work	work	vvi
once	once	rr21
more	more	rr22
.	.	y
"	"	y
You	you	ppy
've	have	vh0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
(	(	y
Torso	torso	nn1
of	of	io
woman	woman	nn1
making	make	vvg
a	a	at1
pot	pot	nn1
)	)	y
<p>	<p>	y
##1002653		
Just	just	rr
this	this	dd1
morning	morning	nnt1
,	,	y
as	as	csa
summer	summer	nnt1
dragged	drag	vvn_vvd
to	to	ii
its	its	z'
sizzling	sizzling	jj
end	end	nn1
while	while	cs
the	the	at
newspaper	newspaper	nn1
ads	ad	nn2
proclaimed	proclaim	vvn
(	(	y
with	with	iw
crazy	crazy	jj
Labor	labor	nn1
Day	day	nnt1
sales	sales	nn
of	of	io
cheap	cheap	jj
hotdogs	hotdog	nn2
,	,	y
charcoal	charcoal	nn1
,	,	y
and	and	cc
cola	cola	nn1
)	)	y
that	that	cst
the	the	at
fun	fun	nn1
was	be	vbdz
about	about	rpk
to	to	to
be	be	vbi
over	over	rp
,	,	y
Danny	danny	np1
announced	announce	vvd
to	to	ii
Janet	janet	np1
that	that	cst
he	he	pphs1
absolutely	absolutely	rr
had	have	vhn@_vhd
to	to	to
get	get	vvi
away	away	rl
before	before	ii_cs
school	school	nn1
began	begin	vvd
again	again	rt
.	.	y
He	he	pphs1
had	have	vhd
,	,	y
in	in	ii
fact	fact	nn1
,	,	y
just	just	rr
sat	sit	vvd_vvn@
down	down	rp
at	at	ii
the	the	at
computer	computer	nn1
to	to	ii
type	type	nn1
his	his	appge
class	class	nn1
assignments	assignment	nn2
when	when	rrq_cs
he	he	pphs1
suddenly	suddenly	rr
leaped	leap	vvd_vvn@
from	from	ii
his	his	appge
chair	chair	nn1
and	and	cc
declared	declare	vvd_vvn
that	that	cst
a	a	at1
room	room	nn1
at	at	ii
the	the	at
Sahara	sahara	np1
cost	cost	vvd@_vv0_nn1
only	only	rr
$25	$25	nnu
(	(	y
he	he	pphs1
picked	pick	vvd
up	up	rp
the	the	at
paper	paper	nn1
and	and	cc
waved	wave	vvd
the	the	at
ad	ad	nn1
at	at	ii
her	her	ppho1
!	!	y
)	)	y
,	,	y
that	that	cst
it	it	pph1
was	be	vbdz
cheaper	cheap	jjr
to	to	to
go	go	vvi
there	there	rl
than	than	csn
to	to	to
stay	stay	vvi
at	at	ii
home	home	nn1
running	run	vvg
the	the	at
air	air	nn1
conditioner	conditioner	nn1
,	,	y
and	and	cc
that	that	cst
he	he	pphs1
was	be	vbdz
entitled	entitle	vvn
to	to	ii
a	a	at1
little	little	jj
fun	fun	nn1_jj
after	after	ii
having	have	vhg
spent	spend	vvn
the	the	at
entire	entire	jj
summer	summer	nnt1
painting	painting	nn1
and	and	cc
wallpapering	wallpaper	vvg
the	the	at
bathroom	bathroom	nn1
.	.	y
They	they	pphs2
had	have	vhd
n't	n't	xx
been	be	vbn
to	to	ii
Las	la	np1
Vegas	vegas	np1
in	in	ii
ten	ten	m
years	year	nnt2
;	;	y
not	not	xx
since	since	cs_rr@_ii@
the	the	at
three	three	mc
girls	girl	nn2
had	have	vhd
gone	go	vvn
to	to	ii
a	a	at1
nearby	nearby	jj
Girl	girl	nn1
Scout	scout	nn1_vv0
camp	camp	nn1
.	.	y
Shocked	shocked	jj
at	at	ii
his	his	appge
tone	tone	nn1
,	,	y
she	she	pphs1
did	do	vdd
n't	n't	xx
quibble	quibble	vvi
.	.	y
He	he	pphs1
had	have	vhd
n't	n't	xx
spent	spend	vvn
the	the	at
entire	entire	jj
summer	summer	nnt1
wallpapering	wallpaper	vvg
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
slumped	slump	vvd
in	in	ii31
front	front	ii32
of	of	ii33
the	the	at
television	television	nn1
watching	watch	vvg
reruns	rerun	nn2
;	;	y
he	he	pphs1
had	have	vhd
peered	peer	vvn
,	,	y
daily	daily	rr_jj
,	,	y
into	into	ii
the	the	at
girls	girl	nn2
'	'	ge
empty	empty	jj
bedrooms	bedroom	nn2
,	,	y
grumbling	grumble	vvg
that	that	cst
they	they	pphs2
would	would	vm
doubtless	doubtless	rr
leave	leave	vvi
their	their	appge
junk	junk	nn1
there	there	rl
for	for	if
the	the	at
next	next	md
15	15	mc
years	year	nnt2
and	and	cc
how	how	rrq
could	could	vm
he	he	pphs1
ever	ever	rr
plan	plan	vvi
to	to	to
knock	knock	vvi
out	out	rp
a	a	at1
wall	wall	nn1
between	between	ii
two	two	mc
of	of	io
the	the	at
rooms	room	nn2
and	and	cc
make	make	vv0
himself	himself	ppx1
a	a	at1
darkroom	darkroom	nn1
?	?	y
Indeed	indeed	rr
,	,	y
for	for	if
the	the	at
last	last	md
week	week	nnt1
or	or	cc
two	two	mc
her	her	appge
husband	husband	nn1
had	have	vhd
n't	n't	xx
been	be	vbn
himself	himself	ppx1
,	,	y
had	have	vhd
n't	n't	xx
been	be	vbn
her	her	appge
cheerful	cheerful	jj
,	,	y
balanced	balance	vvn_jj_vvd@
,	,	y
reasonable	reasonable	jj
Danny	danny	np1
.	.	y
(	(	y
Janet	janet	np1
was	be	vbdz
never	never	rr
reasonable	reasonable	jj
or	or	cc
balanced	balanced	jj_vvn
,	,	y
so	so	cs@_rr
it	it	pph1
did	do	vdd
n't	n't	xx
alarm	alarm	vvi
her	her	ppho1
when	when	cs_rrq
she	she	pphs1
found	find	vvd
herself	herself	ppx1
flying	fly	vvg
into	into	ii
rage	rage	nn1
or	or	cc
sinking	sink	vvg_nn1
into	into	ii
depression	depression	nn1
.	.	y
Actually	actually	rr
,	,	y
she	she	pphs1
was	be	vbdz
often	often	rr
pleased	pleased	jj
with	with	iw
all	all	db
the	the	at
entertainment	entertainment	nn1
,	,	y
the	the	at
variety	variety	nn1
of	of	io
emotion	emotion	nn1
,	,	y
with	with	iw
which	which	ddq
she	she	pphs1
consistently	consistently	rr
provided	provide	vvd_vvn
herself	herself	ppx1
!	!	y
)	)	y
But	but	ccb
Danny	danny	np1
's	's	ge
declaration	declaration	nn1
made	make	vvd_vvn
her	her	appge
heart	heart	nn1
leap	leap	vvi
his	his	appge
tone	tone	nn1
frightened	frighten	vvn_vvd@
her	her	ppho1
.	.	y
She	she	pphs1
packed	pack	vvd
her	her	appge
bag	bag	nn1
in	in	ii
a	a	at1
hurry	hurry	nn1@
.	.	y
Not	not	xx
much	much	da1_rr
was	be	vbdz
needed	need	vvn
for	for	if
two	two	mc
days	day	nnt2
--	--	x
two	two	mc
dresses	dress	nn2
,	,	y
one	one	mc1
sweater	sweater	nn1
,	,	y
a	a	at1
bottle	bottle	nn1
of	of	io
aspirin	aspirin	nn
,	,	y
ear	ear	nn1
plugs	plug	nn2_vvz
.	.	y
Hesitating	hesitating	np1@_vvg
