##1002054		
Beyond	beyond	ii
absorbing	absorb	vvg
his	his	appge
every	every	at1
waking	waking	nn1
hour	hour	nnt1
.	.	y
For	for	if
his	his	appge
talent	talent	nn1
,	,	y
he	he	pphs1
had	have	vhd
discovered	discover	vvn
over	over	ii_rp
many	many	da2
seasons	season	nnt2
,	,	y
was	be	vbdz
for	for	if
invention	invention	nn1
:	:	y
He	he	pphs1
made	make	vvd
machines	machine	nn2
-	-	-
massive	massive	jj
and	and	cc
powerful	powerful	jj
,	,	y
delicate	delicate	jj
and	and	cc
intricate	intricate	jj
-	-	-
that	that	dd1_cst
could	could	vm
perform	perform	vvi
miracles	miracle	nn2
never	never	rr
dreamed	dream	vvn_vvd
of	of	io
in	in	ii
the	the	at
garden	garden	nn1
.	.	y
Perhaps	perhaps	rr
even	even	rr_vv0%
his	his	appge
father	father	nn1
had	have	vhd
never	never	rr
dreamed	dream	vvn
of	of	io
them	them	ppho2
,	,	y
although	although	cs
that	that	dd1
was	be	vbdz
hard	hard	jj
to	to	to
say	say	vvi
:	:	y
He	he	pphs1
was	be	vbdz
no	no	rr21
longer	long	rr22
in	in	ii
close	close	jj
touch	touch	nn1
with	with	iw
his	his	appge
father	father	nn1
,	,	y
speaking	speak	vvg
to	to	ii
him	him	ppho1
only	only	rr
with	with	iw
unavoidable	unavoidable	jj
,	,	y
and	and	cc
in	in	ii
a	a	at1
perfunctory	perfunctory	jj
way	way	nn1
.	.	y
Strange	strange	jj_np1@
to	to	to
say	say	vvi
,	,	y
his	his	appge
father	father	nn1
seemed	seem	vvd
content	content	jj_nn1
to	to	to
do	do	vdi
the	the	at
same	same	da
.	.	y
<p>	<p>	y
The	the	at
machines	machine	nn2
could	could	vm
control	control	vvi
the	the	at
elements	element	nn2
,	,	y
channel	channel	nn1_vv0@
water	water	nn1
,	,	y
cut	cut	vvn_vv0
through	through	ii
rock	rock	nn1
,	,	y
and	and	cc
tear	tear	nn1_vv0@
through	through	ii
sky	sky	nn1
.	.	y
They	they	pphs2
were	be	vbdr
his	his	appge
whole	whole	jj
delight	delight	nn1
,	,	y
they	they	pphs2
swelled	swell	vvd
his	his	appge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
his	his	appge
own	own	da
body	body	nn1
.	.	y
He	he	pphs1
learned	learn	vvd
she	she	pphs1
had	have	vhd
not	not	xx
accomplished	accomplish	vvn
that	that	dd1_cst
first	first	md
miracle	miracle	nn1
,	,	y
ages	age	vvz@_nn2
back	back	rp_nn1
,	,	y
no	no	uh
her	her	appge
own	own	da
.	.	y
She	she	pphs1
could	could	vm
never	never	rr
have	have	vhi
done	do	vdn
it	it	pph1
without	without	rr%_iw
hi	hi	uh_jj%
,	,	y
.	.	y
The	the	at
discovery	discovery	nn1
made	make	vvd_vvn
him	him	ppho1
look	look	vvi
on	on	ii
her	her	ppho1
with	with	iw
a	a	at1
kind	kind	nn1
of	of	io
contempt	contempt	nn1
,	,	y
a	a	at1
satisfying	satisfying	jj
contempt	contempt	nn1
that	that	cst
eased	ease	vvd
his	his	appge
secret	secret	jj_nn1
doubts	doubt	nn2
and	and	cc
timidities	timidity	nn2
.	.	y
It	it	pph1
was	be	vbdz
a	a	at1
relief	relief	nn1
to	to	to
feel	feel	vvi
it	it	pph1
,	,	y
for	for	cs
he	he	pphs1
had	have	vhd
been	be	vbn
eaten	eat	vvn
by	by	ii
envy	envy	nn1
from	from	ii
the	the	at
start	start	nn1
,	,	y
or	or	cc
at	at	rr21
least	least	rr22
from	from	ii
the	the	at
moment	moment	nn1
he	he	pphs1
knew	know	vvd
the	the	at
shame	shame	nn1
of	of	io
betraying	betray	vvg
her	her	ppho1
.	.	y
Now	now	rt
the	the	at
shame	shame	nn1
had	have	vhd
found	find	vvn
a	a	at1
safe	safe	jj
casing	casing	nn1
;	;	y
it	it	pph1
could	could	vm
be	be	vbi
sealed	seal	vvn
in	in	ii
contempt	contempt	nn1
like	like	ii
a	a	at1
bitter	bitter	jj
nut	nut	nn1
in	in	ii
its	its	z'
shell	shell	z'
.	.	y
<p>	<p>	y
In	in	ii
his	his	appge
new	new	jj
arrogance	arrogance	nn1
,	,	y
he	he	pphs1
was	be	vbdz
willing	willing	jj_vvg%
enough	enough	rr_dd
to	to	to
cede	cede	vvi
to	to	ii
her	her	ppho1
the	the	at
domestic	domestic	jj
sphere	sphere	nn1
,	,	y
so	so	rr
lacking	lack	vvg
in	in	ii
grandeur	grandeur	nn1
.	.	y
But	but	ccb
after	after	cs
much	much	da1_rr
thought	thought	nn1_vvn_vvd
,	,	y
he	he	pphs1
decided	decide	vvd
that	that	cst_dd1
even	even	rr
there	there	rl
,	,	y
it	it	pph1
was	be	vbdz
his	his	appge
part	part	nn1
to	to	to
invent	invent	vvi
the	the	at
machinery	machinery	nn1
and	and	cc
hers	hers	ppge
to	to	to
operate	operate	vvi
it	it	pph1
,	,	y
under	under	ii
his	his	appge
guidance	guidance	nn1
.	.	y
Such	such	da
an	a	at1
arrangement	arrangement	nn1
,	,	y
he	he	pphs1
reasoned	reason	vvd
,	,	y
was	be	vbdz
more	more	rgr
or	or	cc
less	less	rgr
similar	similar	jj
to	to	ii
the	the	at
way	way	nn1
the	the	at
babies	baby	nn2
were	be	vbdr
produced	produce	vvn
.	.	y
It	it	pph1
was	be	vbdz
,	,	y
come	come	vv0
to	to	to
think	think	vvi
of	of	io
it	it	pph1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
How	how	rgq@_rrq
pleased	pleased	jj
he	he	pphs1
was	be	vbdz
to	to	to
have	have	vhi
solved	solve	vvn
the	the	at
riddle	riddle	nn1
of	of	io
how	how	rrq
to	to	to
live	live	vvi
up	up	rp_ii@
the	the	at
image	image	nn1
after	after	ii
all	all	db
,	,	y
and	and	cc
how	how	rgq@_rrq
laughably	laughably	rr
easy	easy	jj_rr@
it	it	pph1
was	be	vbdz
.	.	y
The	the	at
solution	solution	nn1
had	have	vhd
been	be	vbn
there	there	rl
all	all	db
along	along	rp
-	-	-
to	to	to
treat	treat	vvi
her	her	ppho1
as	as	csa_ii@
his	his	appge
father	father	nn1
had	have	vhd
treated	treat	vvn
him	him	ppho1
.	.	y
<p>	<p>	y
His	his	appge
program	program	nn1
worked	work	vvn_vvd
in	in	ii
disconcerting	disconcerting	jj
ways	way	nn2
,	,	y
though	though	cs_rr@
,	,	y
perhaps	perhaps	rr
because	because	cs
he	he	pphs1
was	be	vbdz
not	not	xx
his	his	appge
father	father	nn1
but	but	ccb
only	only	rr
an	a	at1
image	image	nn1
.	.	y
He	he	pphs1
invented	invent	vvd
countless	countless	jj
things	thing	nn2
to	to	to
save	save	vvi
her	her	appge
travail	travail	nn1
,	,	y
but	but	ccb
since	since	cs
he	he	pphs1
never	never	rr
attempted	attempt	vvn_vvd
to	to	to
use	use	vvi
them	them	ppho2
,	,	y
he	he	pphs1
found	find	vvd
himself	himself	ppx1
at	at	ii
her	her	appge
mercy	mercy	nn1
-	-	-
waiting	wait	vvg
for	for	if
her	her	ppho1
to	to	to
prepare	prepare	vvi
his	his	appge
food	food	nn1
and	and	cc
stitch	stitch	vvi
his	his	appge
clothes	clothes	nn2
,	,	y
keep	keep	vv0
his	his	appge
worldly	worldly	jj
affairs	affair	nn2
in	in	ii
order	order	nn1
and	and	cc
educate	educate	vv0
the	the	at
children	child	nn2
in	in	ii
his	his	appge
own	own	da
image	image	nn1
.	.	y
From	from	ii
the	the	at
largest	large	jjt
matter	matter	nn1_vv0
down	down	rp
to	to	ii
the	the	at
lowliest	lowly	jjt
ice-cube	ice-cube	jj_nn1
tray	tray	nn1
,	,	y
for	for	rex21
instance	instance	rex22
,	,	y
whose	whose	ddqge
cubes	cube	nn2
he	he	pphs1
awaited	await	vvd
for	for	if
her	her	ppho1
to	to	to
extract	extract	vvi
-	-	-
he	he	pphs1
felt	feel	vvd
powerless	powerless	jj
.	.	y
And	and	cc
exasperated	exasperate	vvd_jj_vvn
,	,	y
no	no	rgqv31
matter	matter	nn1
how	how	rgqv33
efficiently	efficiently	rr
she	she	pphs1
went	go	vvd
about	about	ii_rp@
her	her	appge
business	business	nn1
.	.	y
Indeed	indeed	rr
,	,	y
the	the	at
more	more	rgr
efficient	efficient	jj
she	she	pphs1
was	be	vbdz
,	,	y
the	the	at
more	more	rrr
he	he	pphs1
was	be	vbdz
exasperated	exasperate	vvn
.	.	y
<p>	<p>	y
There	there	ex
was	be	vbdz
only	only	rr
one	one	mc1
thing	thing	nn1
to	to	to
do	do	vdi
.	.	y
Tentatively	tentatively	rr
,	,	y
in	in	ii
secret	secret	nn1_jj
,	,	y
he	he	pphs1
approached	approach	vvd
the	the	at
machines	machine	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
procedures	procedure	nn2
.	.	y
And	and	cc
he	he	pphs1
found	find	vvd
that	that	cst_dd1
with	with	iw
practice	practice	nn1
and	and	cc
application	application	nn1
,	,	y
with	with	iw
patience	patience	nn1
of	of	io
a	a	at1
sort	sort	nn1
he	he	pphs1
had	have	vhd
believed	believe	vvn
,	,	y
contemptuously	contemptuously	rr
,	,	y
was	be	vbdz
patience	patience	nn1
of	of	io
a	a	at1
sort	sort	nn1
he	he	pphs1
had	have	vhd
believed	believe	vvn
,	,	y
contemptuously	contemptuously	rr
,	,	y
was	be	vbdz
alone	alone	jj
and	and	cc
a	a	at1
slavish	slavish	jj
virtue	virtue	nn1
,	,	y
he	he	pphs1
was	be	vbdz
able	able	jk
to	to	to
fend	fend	vvi
for	for	if
himself	himself	ppx1
,	,	y
to	to	to
handle	handle	vvi
his	his	appge
affairs	affair	nn2
as	as	rg
well	well	rr
as	as	csa
have	have	vh0
food	food	nn1
and	and	cc
clean	clean	jj
clothes	clothes	nn2
at	at	ii
his	his	appge
pleasure	pleasure	nn1
;	;	y
he	he	pphs1
could	could	vm
even	even	rr
wheel	wheel	vvi
the	the	at
babies	baby	nn2
in	in	ii
their	their	appge
carriages	carriage	nn2
and	and	cc
teach	teach	vv0
them	them	ppho2
what	what	ddq
they	they	pphs2
needed	need	vvd
to	to	to
know	know	vvi
.	.	y
By	by	ii
his	his	appge
own	own	da
humble	humble	jj
efforts	effort	nn2
he	he	pphs1
could	could	vm
do	do	vdi
all	all	db
manner	manner	nn1
of	of	io
extraordinary	extraordinary	jj
things	thing	nn2
.	.	y
<p>	<p>	y
And	and	cc
thus	thus	rr
Adam	adam	np1
,	,	y
though	though	cs
he	he	pphs1
would	would	vm
never	never	rr
free	free	vvi
himself	himself	ppx1
of	of	io
the	the	at
giant	giant	jj_nn1
shadow	shadow	nn1
of	of	io
his	his	appge
father	father	nn1
's	's	ge
image	image	nn1
,	,	y
at	at	rr21
least	least	rr22
managed	manage	vvn_vvd
to	to	to
free	free	vvi
himself	himself	ppx1
from	from	ii
the	the	at
skills	skill	nn2
of	of	io
Eve	eve	np1
.	.	y
Once	once	rr_cs@
this	this	dd1
happened	happen	vvd
,	,	y
she	she	pphs1
began	begin	vvd
to	to	to
glance	glance	vvi
at	at	ii
him	him	ppho1
with	with	iw
a	a	at1
keener	keen	jjr
interest	interest	nn1
,	,	y
for	for	cs
she	she	pphs1
too	too	rr@
had	have	vhd
long	long	rr
nursed	nurse	vvn
a	a	at1
mute	mute	jj
contempt	contempt	nn1
for	for	if
his	his	appge
theories	theory	nn2
,	,	y
his	his	appge
evasions	evasion	nn2
.	.	y
She	she	pphs1
still	still	rr
could	could	vm
not	not	xx
countenance	countenance	vvi
what	what	ddq
he	he	pphs1
sanctioned	sanction	vvd
in	in	ii_rp@
his	his	appge
sons	son	nn2
,	,	y
and	and	cc
she	she	pphs1
would	would	vm
never	never	rr
care	care	vvi
much	much	da1_rr
for	for	if
his	his	appge
father	father	nn1
's	's	ge
treats	treat	nn2
and	and	cc
bravado	bravado	nn1
,	,	y
but	but	ccb
since	since	cs
he	he	pphs1
was	be	vbdz
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
welcomed	welcome	vvd_vvn
him	him	ppho1
,	,	y
and	and	cc
grew	grow	vvd
spirited	spirited	jj
and	and	cc
beautiful	beautiful	jj
once	once	rr21
again	again	rr22
.	.	y
<p>	<p>	y
Illustration	illustration	nn1
(	(	y
The	the	at
Fall	fall	nn1
of	of	io
Man	man	nn1
,	,	y
12th	12th	md
century	century	nnt1
Byzantine	byzantine	jj
illumination	illumination	nn1
)	)	y
<p>	<p>	y
##1002058		
This	this	dd1
Thing	thing	nn1
Between	between	ii
Men	man	nn2
and	and	cc
Women	woman	nn2
<p>	<p>	y
"	"	y
He	he	pphs1
said	say	vvd
he	he	pphs1
'd	have	vm
pay	pay	vvi
a	a	at1
dollar	dollar	nnu1
an	a	at1
hour	hour	nnt1
,	,	y
"	"	y
my	my	appge
mother	mother	nn1
coaxes	coax	vvz
.	.	y
"	"	y
While	while	cs
Marie	marie	np1
's	be	vbz
on	on	ii
her	her	appge
honeymoon	honeymoon	nn1
,	,	y
he	he	pphs1
just	just	rr
has	have	vhz
to	to	to
have	have	vhi
some	some	dd
help	help	nn1_vv0
with	with	iw
the	the	at
store	store	nn1
.	.	y
"	"	y
<p>	<p>	y
"	"	y
What	what	ddq
about	about	ii
his	his	appge
other	other	jj
girl	girl	nn1
,	,	y
what's-her-name	what's-her-name	nn2
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Oh	oh	uh
Colleen	colleen	np1
could	could	vm
n't	n't	xx
stay	stay	vvi
alone	alone	rr_jj
in	in	ii
the	the	at
house	house	nn1
with	with	iw
Sam	sam	np1
while	while	cs
Marie	marie	np1
is	be	vbz
gone	go	vvn
.	.	y
It	it	pph1
would	would	vm
n't	n't	xx
be	be	vbi
proper	proper	jj
.	.	y
She	she	pphs1
's	be	vbz
going	go	vvg
home	home	rl
for	for	if
the	the	at
week	week	nnt1
,	,	y
but	but	ccb
she	she	pphs1
'll	will	vm
be	be	vbi
back	back	rp
when	when	cs_rrq
Marie	marie	np1
and	and	cc
her	her	appge
husband	husband	nn1
come	come	vv0_vvn@
back	back	rp
.	.	y
"	"	y
<p>	<p>	y
Sam	sam	np1
's	's	ge
girls	girl	nn2
are	be	vbr
sisters	sister	nn2
,	,	y
country	country	nn1
girls	girl	nn2
he	he	pphs1
hired	hire	vvd
three	three	mc
years	year	nnt2
ago	ago	ra
to	to	to
cook	cook	vvi
and	and	cc
clean	clean	jj
and	and	cc
help	help	vvi
run	run	vv0_vvn
the	the	at
store	store	nn1
.	.	y
<p>	<p>	y
"	"	y
You	you	ppy
mean	mean	vv0
Marie	marie	np1
and	and	cc
her	her	appge
husband	husband	nn1
are	be	vbr
going	go	vvgk
to	to	to
live	live	vvi
there	there	rl
too	too	rr@
?	?	y
"	"	y
<p>	<p>	y
"	"	y
Sam	sam	np1
said	say	vvd
it	it	pph1
would	would	vm
only	only	rr
be	be	vbi
temporary	temporary	jj
,	,	y
until	until	cs
they	they	pphs2
can	can	vm
find	find	vvi
a	a	at1
place	place	nn1
.	.	y
Besides	besides	rr
,	,	y
Marie	marie	np1
's	's	ge
husband	husband	nn1
is	be	vbz
a	a	at1
sailor	sailor	nn1
,	,	y
so	so	cs@_rr
he	he	pphs1
'll	will	vm
be	be	vbi
gone	go	vvn
most	most	dat
of	of	io
the	the	at
time	time	nnt1
.	.	y
"	"	y
<p>	<p>	y
Sam	sam	np1
is	be	vbz
six-foot-three	six-foot-three	mc
,	,	y
three	three	mc
inches	inch	nnu2_vvz%
taller	tall	jjr
than	than	csn
my	my	appge
father	father	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Sam	sam	np1
stands	stand	vvz
up	up	rp
straighter	straight	jjr_rrr%
,	,	y
though	though	cs_rr@
,	,	y
and	and	cc
is	be	vbz
not	not	xx
as	as	rg@_csa
bunchy	bunchy	jj
around	around	ii
the	the	at
middle	middle	nn1_jj
.	.	y
When	when	cs
Sam	sam	np1
comes	come	vvz
to	to	to
see	see	vvi
my	my	appge
father	father	nn1
,	,	y
they	they	pphs2
go	go	vv0
to	to	ii
the	the	at
basement	basement	nn1
and	and	cc
talk	talk	vv0_nn1
in	in	ii_rp@
hushed	hushed	jj@
tones	tone	nn2
,	,	y
sorting	sort	vvg
papers	paper	nn2
at	at	ii
my	my	appge
father	father	nn1
's	's	ge
desk	desk	nn1
.	.	y
My	my	appge
mother	mother	nn1
wo	will	vm
n't	n't	xx
let	let	vvi
me	me	ppio1
go	go	vvi
down	down	rp
there	there	rl
when	when	cs
they	they	pphs2
're	be	vbr
talking	talk	vvg
.	.	y
<p>	<p>	y
"	"	y
Your	your	appge
father	father	nn1
would	would	vm
be	be	vbi
out	out	ii21
of	of	ii22
business	business	nn1
if	if	cs
it	it	pph1
were	be	vbdr
n't	n't	xx
for	for	if
Sam	sam	np1
,	,	y
"	"	y
my	my	appge
mother	mother	nn1
reminds	remind	vvz
me	me	ppio1
.	.	y
"	"	y
He	he	pphs1
's	be	vhz
never	never	rr
been	be	vbn
able	able	jk
to	to	to
manage	manage	vvi
his	his	appge
affairs	affair	nn2
.	.	y
Sam	sam	np1
's	be	vbz
a	a	at1
good	good	jj
friend	friend	nn1
to	to	to
help	help	vvi
your	your	appge
father	father	nn1
and	and	cc
if	if	cs
we	we	ppis2
can	can	vm
help	help	vvi
him	him	ppho1
back	back	rp
somehow	somehow	rr
we	we	ppis2
should	should	vm
.	.	y
"	"	y
<p>	<p>	y
"	"	y
How	how	rrq
is	be	vbz
he	he	pphs1
helping	help	vvg
Dad	dad	nn1
?	?	y
"	"	y
I	i	ppis1
do	do	vd0
n't	n't	xx
discuss	discuss	vvi
the	the	at
business	business	nn1
with	with	iw
my	my	appge
father	father	nn1
anymore	anymore	rr
,	,	y
not	not	xx
since	since	cs
I	i	ppis1
stopped	stop	vvd
going	go	vvg
with	with	iw
him	him	ppho1
in	in	ii
the	the	at
truck	truck	nn1
.	.	y
<p>	<p>	y
"	"	y
Sam	sam	np1
lent	lend	vvd
your	your	appge
father	father	nn1
a	a	at1
lot	lot	nn1
of	of	io
money	money	nn1
,	,	y
"	"	y
my	my	appge
mother	mother	nn1
says	say	vvz
.	.	y
"	"	y
The	the	at
candy	candy	nn1
companies	company	nn2
would	would	vm
n't	n't	xx
sell	sell	vvi
to	to	ii
him	him	ppho1
anymore	anymore	rr
until	until	cs
he	he	pphs1
paid	pay	vvd
his	his	appge
bills	bill	nn2
.	.	y
Sam	sam	np1
's	be	vbz
your	your	appge
father	father	nn1
's	's	ge
partner	partner	nn1
now	now	rt
,	,	y
but	but	ccb
I	i	ppis1
do	do	vd0
n't	n't	xx
think	think	vvi
he	he	pphs1
'll	will	vm
make	make	vvi
much	much	rr_da1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
ruin	ruin	vvi
him	him	ppho1
.	.	y
"	"	y
"	"	y
Is	be	vbz
Sam	sam	np1
rich	rich	jj
?	?	y
"	"	y
<p>	<p>	y
"	"	y
He	he	pphs1
's	be	vbz
comfortable	comfortable	jj
,	,	y
"	"	y
my	my	appge
mother	mother	nn1
pronounces	pronounce	vvz
the	the	at
word	word	nn1
carefully	carefully	rr
.	.	y
"	"	y
He	he	pphs1
has	have	vhz
his	his	appge
store	store	nn1
and	and	cc
his	his	appge
house	house	nn1
,	,	y
all	all	rr@_db
paid	pay	vvn_vvd
for	for	if
.	.	y
And	and	cc
his	his	appge
car	car	nn1
,	,	y
a	a	at1
brand	brand	nn1       
new	new	jj22
1959	1959	mc
Pontiac	pontiac	np1
.	.	y
"	"	y
<p>	<p>	y
I	i	ppis1
want	want	vv0
to	to	to
ask	ask	vvi
why	why	rrq
Sam	sam	np1
is	be	vbz
doing	do	vdg
this	this	dd1
but	but	ccb
I	i	ppis1
do	do	vd0
n't	n't	xx
.	.	y
There	there	ex
is	be	vbz
something	something	pn1
doglike	doglike	jj
about	about	ii
Sam	sam	np1
,	,	y
with	with	iw
his	his	appge
brown	brown	jj
eyes	eye	nn2
shining	shine	vvg
behind	behind	ii
his	his	appge
glasses	glass	nn2
,	,	y
his	his	appge
swarthy	swarthy	jj
complexion	complexion	nn1
,	,	y
and	and	cc
his	his	appge
big	big	jj
hands	hand	nn2
covered	cover	vvn_vvd
with	with	iw
black	black	jj
hair	hair	nn1
.	.	y
I	i	ppis1
'm	be	vbm
not	not	xx
sure	sure	jj
I	i	ppis1
like	like	vv0
him	him	ppho1
.	.	y
When	when	cs_rrq
he	he	pphs1
says	say	vvz
"	"	y
I	i	ppis1
do	do	vd0
n't	n't	xx
got	get	vvn
"	"	y
instead	instead	cs21%
of	of	cs22
"	"	y
I	i	ppis1
do	do	vd0
n't	n't	xx
have	have	vhi
,	,	y
"	"	y
little	little	jj
shudders	shudder	nn2
run	run	vv0_vvn
down	down	rp
my	my	appge
back	back	nn1
.	.	y
<p>	<p>	y
"	"	y
A	a	at1@
dollar	dollar	nnu1
an	a	at1
hour	hour	nnt1
is	be	vbz
good	good	jj
pay	pay	nn1
,	,	y
"	"	y
my	my	appge
mother	mother	nn1
urges	urge	nn2_vvz
.	.	y
"	"	y
That	that	dd1
's	be	vbz
almost	almost	rr
as	as	rg
much	much	da1
as	as	csa
Annette	annette	np1
earns	earn	vvz
at	at	ii
Zeller	zeller	np1
's	's	ge
.	.	y
"	"	y
<p>	<p>	y
At	at	ii
fourteen	fourteen	mc
and	and	cc
three-quarters	three-quarters	mf
,	,	y
I	i	ppis1
'm	be	vbm
not	not	xx
old	old	jj
enough	enough	rr
for	for	if
a	a	at1
real	real	jj
job	job	nn1
like	like	ii
Annette	annette	np1
's	's	ge
.	.	y
Right	right	rr
now	now	rt
I	i	ppis1
have	have	vh0
to	to	to
babysit	baby-sit	vvi
a	a	at1
whole	whole	jj
evening	evening	nnt1
for	for	if
a	a	at1
dollar	dollar	nnu1
.	.	y
<p>	<p>	y
"	"	y
Okay	okay	rr
,	,	y
"	"	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
"	"	y
<p>	<p>	y
My	my	appge
first	first	md
day	day	nnt1
at	at	ii
Sam	sam	np1
's	's	ge
store	store	nn1
is	be	vbz
a	a	at1
Friday	friday	npd1
,	,	y
the	the	at
day	day	nnt1
before	before	ii_cs
Marie	marie	np1
's	's	ge
wedding	wedding	nn1
.	.	y
My	my	appge
father	father	nn1
brings	bring	vvz
me	me	ppio1
over	over	rp
in	in	ii
the	the	at
truck	truck	nn1
.	.	y
<p>	<p>	y
"	"	y
This	this	dd1
is	be	vbz
a	a	at1
good	good	jj
opportunity	opportunity	nn1
for	for	if
you	you	ppy
,	,	y
Nicole	nicole	np1
,	,	y
"	"	y
he	he	pphs1
says	say	vvz
.	.	y
"	"	y
You	you	ppy
can	can	vm
learn	learn	vvi
some	some	dd
valuable	valuable	jj
things	thing	nn2
about	about	ii
business	business	nn1
if	if	cs
you	you	ppy
pay	pay	vv0
attention	attention	nn1
.	.	y
"	"	y
I	i	ppis1
think	think	vv0
of	of	io
Sam	sam	np1
and	and	cc
my	my	appge
father	father	nn1
,	,	y
talking	talk	vvg
in	in	ii
the	the	at
basement	basement	nn1
.	.	y
"	"	y
But	but	ccb
do	do	vd0
n't	n't	xx
tell	tell	vvi
anyone	anyone	pn1
you	you	ppy
're	be	vbr
under	under	rg
sixteen	sixteen	mc
,	,	y
"	"	y
he	he	pphs1
says	say	vvz
.	.	y
"	"	y
It	it	pph1
's	be	vbz
against	against	ii
the	the	at
law	law	nn1
,	,	y
and	and	cc
Sam	sam	np1
could	could	vm
get	get	vvi
in	in	ii
trouble	trouble	nn1
.	.	y
"	"	y
<p>	<p>	y
The	the	at
truck	truck	nn1
farts	fart	nn2_vvz
and	and	cc
lurches	lurch	vvz_nn2
down	down	ii
the	the	at
street	street	nn1
;	;	y
my	my	appge
father	father	nn1
holds	hold	vvz
the	the	at
steering	steering	nn1
wheel	wheel	nn1
with	with	iw
both	both	db2
hands	hand	nn2
.	.	y
His	his	appge
knuckles	knuckle	nn2
are	be	vbr
red	red	jj
and	and	cc
puffy	puffy	jj
.	.	y
I	i	ppis1
think	think	vv0
of	of	io
all	all	db
the	the	at
money	money	nn1
he	he	pphs1
borrowed	borrow	vvd
from	from	ii
Sam	sam	np1
Dugas	dugas	np2
.	.	y
<p>	<p>	y
The	the	at
store	store	nn1
itself	itself	ppx1
is	be	vbz
only	only	rr
slightly	slightly	rr
larger	large	jjr
than	than	csn
our	our	appge
living	living	nn1
room	room	nn1
;	;	y
I	i	ppis1
had	have	vhd
expected	expect	vvn
something	something	pn1
huge	huge	jj
and	and	cc
extravagant	extravagant	jj
.	.	y
It	it	pph1
is	be	vbz
,	,	y
however	however	rr
,	,	y
meticulously	meticulously	rr
clean	clean	jj_vv0@
,	,	y
much	much	rr_da1
cleaner	clean	jjr
than	than	csn
any	any	dd
of	of	io
the	the	at
stores	store	nn2
I	i	ppis1
saw	see	vvd
when	when	rrq_cs
I	i	ppis1
used	use	vmk
to	to	to
go	go	vvi
with	with	iw
my	my	appge
father	father	nn1
